,saltfront_obs,saltfront_pred,train/val
2001-11-17,84.83857,82.11305,Training
2001-11-18,85.20286,83.170586,Training
2001-11-19,85.38857,84.129715,Training
2001-11-20,85.54,84.9965,Training
2001-11-21,85.71,85.02516,Training
2001-11-22,85.91,85.096275,Training
2001-11-23,86.03143,84.99386,Training
2001-11-24,86.14,85.23585,Training
2001-11-25,86.204285,85.54211,Training
2001-11-26,86.270004,85.95026,Training
2001-11-27,86.35429,85.754684,Training
2001-11-28,86.39,85.464806,Training
2001-11-29,86.40286,85.09801,Training
2001-11-30,86.43,85.067276,Training
2001-12-01,86.37286,85.41283,Training
2001-12-02,86.27286,84.71065,Training
2001-12-03,86.21143,84.56144,Training
2001-12-04,86.13857,84.67427,Training
2001-12-05,86.06143,84.72884,Training
2001-12-06,85.96286,85.15546,Training
2001-12-07,85.82429,85.5959,Training
2001-12-08,85.76429,85.15171,Training
2001-12-09,85.72,85.67652,Training
2001-12-10,85.68714,85.25626,Training
2001-12-11,85.61714,85.171234,Training
2001-12-12,85.58143,84.837166,Training
2001-12-13,85.62429,85.02434,Training
2001-12-14,85.627144,85.21639,Training
2001-12-15,85.49572,85.34478,Training
2001-12-16,85.39143,84.75223,Training
2001-12-17,85.380005,85.25473,Training
2001-12-18,85.35286,85.86852,Training
2001-12-19,85.25,85.54311,Training
2001-12-20,84.97429,85.2068,Training
2001-12-21,84.39286,83.935394,Training
2001-12-22,83.96715,83.28093,Training
2001-12-23,83.61143,83.0663,Training
2001-12-24,83.01143,83.01367,Training
2001-12-25,82.31857,82.53502,Training
2001-12-26,81.66,81.76366,Training
2001-12-27,81.13143,81.35272,Training
2001-12-28,80.85,80.82555,Training
2001-12-29,80.39571,80.305565,Training
2001-12-30,79.777145,79.952034,Training
2001-12-31,79.23,79.58227,Training
2002-01-01,78.85286,70.78519,Training
2002-01-02,78.53143,72.12236,Training
2002-01-03,78.20143,73.44499,Training
2002-01-04,78.03429,75.24214,Training
2002-01-05,77.994286,76.17458,Training
2002-01-06,78.03571,77.188065,Training
2002-01-07,78.17715,78.00928,Training
2002-01-08,78.32715,78.10726,Training
2002-01-09,78.43429,77.840805,Training
2002-01-10,78.39429,78.15023,Training
2002-01-11,78.46571,78.39196,Training
2002-01-12,78.435715,78.725075,Training
2002-01-13,78.365715,78.16699,Training
2002-01-14,78.07,77.26838,Training
2002-01-15,77.79429,77.59046,Training
2002-01-16,77.608574,78.09165,Training
2002-01-17,77.59857,78.48569,Training
2002-01-18,77.42286,78.95375,Training
2002-01-19,77.31572,79.04778,Training
