date,coawst_pred
2019-09-13,76.75834285714286
2019-09-14,76.88022857142857
2019-09-15,76.93732857142857
2019-09-16,77.13911428571429
2019-09-17,77.27372857142858
2019-09-18,77.48238571428571
2019-09-19,77.82892857142858
2019-09-20,77.93727142857144
2019-09-21,77.90805714285715
2019-09-22,78.03565714285715
2019-09-23,78.19022857142856
2019-09-24,78.28107142857142
2019-09-25,78.39325714285714
2019-09-26,78.48384285714285
2019-09-27,78.65792857142857
2019-09-28,78.94004285714286
2019-09-29,79.15928571428572
2019-09-30,79.43624285714286
2019-10-01,79.72884285714285
2019-10-02,79.8564
2019-10-03,79.99025714285713
2019-10-04,80.28381428571429
2019-10-05,80.43797142857143
2019-10-06,80.77495714285715
2019-10-07,80.87422857142857
2019-10-08,80.93457142857143
2019-10-09,81.35815714285715
2019-10-10,81.81632857142857
2019-10-11,82.32711428571429
2019-10-12,83.10404285714286
2019-10-13,83.57971428571429
2019-10-14,84.07568571428571
2019-10-15,84.44894285714285
2019-10-16,84.55008571428571
2019-10-17,84.41935714285715
2019-10-18,83.60564285714285
2019-10-19,82.76790000000001
2019-10-20,81.96595714285715
2019-10-21,81.34368571428571
2019-10-22,80.8329
2019-10-23,80.25327142857142
2019-10-24,79.70857142857143
2019-10-25,79.61111428571428
2019-10-26,79.38118571428572
2019-10-27,79.39111428571428
2019-10-28,79.19567142857143
2019-10-29,79.00425714285714
2019-10-30,78.74371428571429
2019-10-31,78.49731428571428
2019-11-01,78.0008
2019-11-02,77.11854285714286
2019-11-03,75.68135714285714
2019-11-04,74.13415714285713
2019-11-05,72.51965714285714
2019-11-06,70.89881428571428
2019-11-07,69.35041428571428
2019-11-08,68.02345714285714
2019-11-09,67.21554285714285
2019-11-10,66.98035714285714
2019-11-11,66.99927142857142
2019-11-12,67.16885714285714
2019-11-13,67.42074285714286
2019-11-14,67.74288571428572
2019-11-15,68.17007142857143
2019-11-16,68.53944285714286
2019-11-17,69.01805714285715
2019-11-18,69.67342857142857
2019-11-19,70.3158
2019-11-20,70.88812857142857
2019-11-21,71.32428571428571
2019-11-22,71.84444285714287
2019-11-23,72.1639
2019-11-24,72.35591428571429
2019-11-25,72.26491428571428
2019-11-26,72.10268571428571
2019-11-27,72.018
2019-11-28,71.75088571428572
2019-11-29,71.29974285714286
2019-11-30,71.19394285714286
2019-12-01,70.9387
2019-12-02,70.89869999999999
2019-12-03,70.83554285714285
2019-12-04,70.68718571428572
2019-12-05,70.57430000000001
2019-12-06,70.42915714285714
2019-12-07,70.03091428571429
2019-12-08,69.80108571428572
2019-12-09,69.55008571428571
2019-12-10,69.34087142857143
2019-12-11,69.15748571428571
2019-12-12,69.09678571428572
2019-12-13,69.11401428571428
2019-12-14,69.19587142857144
2019-12-15,68.96297142857142
2019-12-16,68.38032857142858
2019-12-17,67.92110000000001
2019-12-18,67.44772857142857
2019-12-19,66.74512857142858
2019-12-20,66.3364
2019-12-21,65.69272857142857
2019-12-22,65.12698571428572
2019-12-23,64.948
2019-12-24,64.78962857142857
2019-12-25,64.72751428571429
2019-12-26,65.02185714285714
2019-12-27,65.1534
2019-12-28,65.47821428571429
2019-12-29,65.91372857142856
2019-12-30,66.2051
2019-12-31,66.34262857142858
2020-01-01,66.59624285714285
