date,coawst_pred
2018-08-03,57.04205878059524
2018-08-04,56.45135637690476
2018-08-05,55.62926671214286
2018-08-06,54.656453661190476
2018-08-07,53.68188082630952
2018-08-08,52.74085903059523
2018-08-09,51.988700189583334
2018-08-10,51.312974050952384
2018-08-11,50.77943061083334
2018-08-12,50.708768569523805
2018-08-13,50.78895610309524
2018-08-14,50.61069108517857
2018-08-15,50.19840419863095
2018-08-16,49.66277483238095
2018-08-17,49.11715744119048
2018-08-18,48.700212569464284
2018-08-19,48.72928519815476
2018-08-20,49.15292297952381
2018-08-21,49.977215281964284
2018-08-22,51.01222247660714
2018-08-23,51.809614183511904
2018-08-24,52.74337340636904
2018-08-25,53.68585461297619
2018-08-26,54.388097840238096
2018-08-27,54.80543565601191
2018-08-28,55.13143424839286
2018-08-29,55.48232431625
2018-08-30,56.10355557089286
2018-08-31,56.673713268988095
2018-09-01,57.32064176130952
2018-09-02,57.717536711488094
2018-09-03,57.928842107440474
2018-09-04,58.011419438333334
2018-09-05,58.08337693327381
2018-09-06,58.18483245922619
2018-09-07,58.16792181875
2018-09-08,58.14752415273809
2018-09-09,58.501351894047616
2018-09-10,59.1571092210119
2018-09-11,59.43467878511905
2018-09-12,59.246018139166665
2018-09-13,58.84543820857142
2018-09-14,58.2474089247619
2018-09-15,57.17086921642857
2018-09-16,55.696975928988095
2018-09-17,54.221349474702386
2018-09-18,53.34054648226191
2018-09-19,53.028910678511906
2018-09-20,53.261018622857144
2018-09-21,53.669583959642864
2018-09-22,54.246046958928574
2018-09-23,55.09568601267857
2018-09-24,55.931660594166665
2018-09-25,56.694900225773814
2018-09-26,57.007089923511906
2018-09-27,56.508455929166665
2018-09-28,55.54342333809524
2018-09-29,54.41054120672619
2018-09-30,53.05635199142858
2018-10-01,51.58519477482143
2018-10-02,50.040367736964285
2018-10-03,48.85737479321428
2018-10-04,48.10963473416666
2018-10-05,47.80382158952381
2018-10-06,47.89273048107143
2018-10-07,48.03430157898809
2018-10-08,48.08822605583333
2018-10-09,48.18570064488095
2018-10-10,48.139847413214284
2018-10-11,48.03747577226191
2018-10-12,47.93842208208333
2018-10-13,47.73661620970238
2018-10-14,47.63590296589285
2018-10-15,47.81186986285714
2018-10-16,48.14302041684523
2018-10-17,48.821904905000004
2018-10-18,49.75536365392857
2018-10-19,51.17903195690476
2018-10-20,52.665107352976186
2018-10-21,54.23417739261905
2018-10-22,55.85457115488095
2018-10-23,57.47082982607144
2018-10-24,58.791482299880954
2018-10-25,59.934677895
2018-10-26,60.63048003202381
2018-10-27,61.54007410886904
2018-10-28,62.20477245047619
2018-10-29,62.424762301904764
2018-10-30,62.23063214607142
2018-10-31,62.01292764410714
2018-11-01,61.53956578934524
2018-11-02,60.9516699047619
2018-11-03,59.781714916666665
2018-11-04,58.070379660535714
2018-11-05,56.433009316488096
2018-11-06,55.008206409821426
2018-11-07,53.3171778254762
2018-11-08,51.62645681327381
2018-11-09,50.12599180988095
2018-11-10,48.827841952261906
2018-11-11,48.06665115827381
2018-11-12,47.67844075630952
2018-11-13,47.48827896910715
2018-11-14,47.64578450952381
2018-11-15,48.42189920029762
2018-11-16,49.568140849047616
2018-11-17,50.40037708803571
2018-11-18,51.44251051589286
2018-11-19,52.525494710714284
2018-11-20,53.47884953928571
2018-11-21,54.27522750613095
2018-11-22,54.347609474523814
2018-11-23,53.88171833333333
2018-11-24,53.98379231029763
2018-11-25,53.66064440059524
2018-11-26,52.89129935416667
2018-11-27,51.72810862154762
2018-11-28,50.437347576547616
2018-11-29,49.63680800446429
2018-11-30,49.207524517857145
2018-12-01,48.628071532321435
2018-12-02,48.40473716136905
2018-12-03,48.23143169464286
2018-12-04,48.285178506488094
2018-12-05,48.73249295934524
2018-12-06,48.97747737220238
2018-12-07,48.77784938363095
2018-12-08,48.748507631130956
2018-12-09,48.751680958571434
2018-12-10,48.979482999404766
2018-12-11,49.35624840041667
2018-12-12,49.633934368333335
2018-12-13,50.13252900714286
2018-12-14,51.01162290517857
2018-12-15,51.83104439720238
2018-12-16,52.94416747172619
2018-12-17,53.86734091934524
2018-12-18,54.35918148500001
2018-12-19,54.734429050297614
2018-12-20,55.128715602976186
2018-12-21,55.40616598625
2018-12-22,55.08926961690476
2018-12-23,53.73986445017857
2018-12-24,52.46015224732144
2018-12-25,51.50472039190476
2018-12-26,50.64516863672619
2018-12-27,49.53855243059524
2018-12-28,48.43002389791667
2018-12-29,47.62114087303571
2018-12-30,47.467253435773806
2018-12-31,47.50407495821428
