ocean_time,s_rho,lon_rho,lat_rho,dist_mile,salt
2019-01-31,-0.96875,-75.51255369074985,39.413657445143606,47.07270999064798,0.51254535
2019-02-01,-0.96875,-75.54943375850844,39.443827429748765,49.982654894511214,0.51298743
2019-02-02,-0.96875,-75.55470838534777,39.50196950563012,54.21796068701117,0.5141195
2019-02-03,-0.96875,-75.55541211455579,39.47081072743856,51.99413141730718,0.5159101
2019-02-04,-0.96875,-75.5573657478009,39.508828737318964,54.71734414186844,0.51661676
2019-02-05,-0.96875,-75.5554170275369,39.5109520145635,54.857107577457384,0.51428485
2019-02-06,-0.96875,-75.55663424070666,39.53528940556527,56.56545067814833,0.5170868
2019-02-07,-0.96875,-75.56229644242673,39.50399610339099,54.39807283695231,0.5137895
2019-02-08,-0.96875,-75.5557893118653,39.51844770814781,55.3845875208827,0.51595783
2019-02-09,-0.96875,-75.54910275856855,39.481938471821394,52.68501661453163,0.5137427
2019-02-10,-0.96875,-75.53375391771769,39.44724687298568,49.88616236291433,0.51509786
2019-02-11,-0.96875,-75.54235902996965,39.445135861540194,49.87801837151542,0.5134709
2019-02-12,-0.96875,-75.5472945905141,39.48603096953751,52.969010289025505,0.5168576
2019-02-13,-0.96875,-75.54504212884417,39.53582269034512,56.54867521171954,0.5145849
2019-02-14,-0.96875,-75.54393679867097,39.48311349140659,52.69889553195662,0.5138244
2019-02-15,-0.96875,-75.55087166995074,39.469702923269324,51.81738632142952,0.5151266
2019-02-16,-0.96875,-75.55575966140573,39.497837783002275,53.92855834474606,0.5157093
2019-02-17,-0.96875,-75.55328154713428,39.52051730783653,55.51456441642469,0.5141394
2019-02-18,-0.96875,-75.55227084229185,39.55161396308983,57.689329405191266,0.5142615
2019-02-19,-0.96875,-75.55306697186296,39.515853102703915,55.18656513014829,0.513574
2019-02-20,-0.96875,-75.54966101482914,39.51810879245578,55.32172973173719,0.51512134
2019-02-21,-0.96875,-75.55359404301551,39.50245148705725,54.241092254679245,0.51432633
2019-02-22,-0.96875,-75.55077899932746,39.50699391151836,54.51805557036736,0.51437885
2019-02-23,-0.96875,-75.55019983924124,39.50604068313789,54.45006842836593,0.51564115
2019-02-24,-0.96875,-75.55345040506738,39.496658687862556,53.79807170427444,0.51569134
2019-02-25,-0.96875,-75.55394309471872,39.484718375845965,52.94716460223796,0.51427054
2019-02-26,-0.96875,-75.50816867547074,39.41086423016058,46.774666980646714,0.5140102
2019-02-27,-0.96875,-75.55728660444795,39.465167038160594,51.59374056371684,0.5156538
2019-02-28,-0.96875,-75.55643434258603,39.501734035247885,54.21334370195143,0.5141403
2019-03-01,-0.96875,-75.55208314881855,39.53171727019374,56.29516258970723,0.51742125
2019-03-02,-0.96875,-75.54310964252714,39.54248020272417,57.002727582366425,0.5167922
