ocean_time,s_rho,lon_rho,lat_rho,dist_mile,salt
2019-09-28,-0.96875,-75.38352097110898,39.820588348090105,80.95299641581812,0.5145304
2019-09-29,-0.96875,-75.37534406422719,39.824450951509576,81.51218710337427,0.5151844
2019-09-30,-0.96875,-75.35966737259926,39.827044983866,82.41290315159186,0.5152131
2019-10-01,-0.96875,-75.34577390907819,39.83159836308757,83.28308211417209,0.5149555
2019-10-02,-0.96875,-75.35728334243423,39.82990222495285,82.62877427615457,0.514394
2019-10-03,-0.96875,-75.35438806116326,39.83043425790809,82.80081834580642,0.51558495
2019-10-04,-0.96875,-75.29937623532622,39.84450217842033,86.1002514474045,0.51496345
2019-10-05,-0.96875,-75.31924939329768,39.84008258552354,84.93977081817236,0.51476634
2019-10-06,-0.96875,-75.32302842323983,39.840143774670544,84.7514506992334,0.51547
2019-10-07,-0.96875,-75.31588008226487,39.84035211795665,85.11804646782753,0.5155119
2019-10-08,-0.96875,-75.33035285727715,39.83885722702464,84.35278451265324,0.5149524
2019-10-09,-0.96875,-75.27448153538823,39.84886201611849,87.48911296806382,0.515306
2019-10-10,-0.96875,-75.29219200349439,39.849435771676134,86.60727982671524,0.51529044
2019-10-11,-0.96875,-75.2587406760238,39.85895771245765,88.58496888557525,0.51509744
2019-10-12,-0.96875,-75.27340627068419,39.85297569701697,87.69178079484774,0.51567805
2019-10-13,-0.96875,-75.27584924030481,39.853035434584456,87.5527253869694,0.51327217
2019-10-14,-0.96875,-75.29353362828321,39.84987613282163,86.57289470134577,0.514882
2019-10-15,-0.96875,-75.29963685055779,39.84931598410478,86.24402572233268,0.5152883
2019-10-16,-0.96875,-75.30191128729516,39.847373693239774,86.05179627802023,0.5153547
2019-10-17,-0.96875,-75.29861087240994,39.84891719903136,86.29230447240504,0.5150765
2019-10-18,-0.96875,-75.34292733831295,39.834301737534034,83.52362462116238,0.51506484
2019-10-19,-0.96875,-75.3117902150387,39.84165660356781,85.37686342543651,0.51514506
2019-10-20,-0.96875,-75.32922650002016,39.8381824189578,84.36365463983577,0.51530075
2019-10-21,-0.96875,-75.34745122110397,39.83373945803811,83.27751752891487,0.51500285
2019-10-22,-0.96875,-75.34736390165945,39.83291337943817,83.2573198992805,0.51529783
2019-10-23,-0.96875,-75.38061863806296,39.82057521312121,81.10191637652724,0.5141155
2019-10-24,-0.96875,-75.3853336058637,39.819846626169465,80.83745037423478,0.51473325
2019-10-25,-0.96875,-75.39176847875387,39.817721696845574,80.435510054598,0.514442
2019-10-26,-0.96875,-75.39986681320902,39.81284123700686,79.8374158220616,0.51421547
2019-10-27,-0.96875,-75.38792984439635,39.81885424185458,80.66128103341305,0.5149089
2019-10-28,-0.96875,-75.45628860298561,39.7835455030229,75.87246472766573,0.5137192
