ocean_time,s_rho,lon_rho,lat_rho,dist_mile,salt
2020-02-25,-0.96875,-75.56065451170278,39.460266699046144,51.32240201452099,0.51432806
2020-02-25,-0.96875,-75.5641089667183,39.47406234915377,52.30346751928067,0.5119182
2020-02-25,-0.96875,-75.56413901113912,39.48041963683643,52.750014670128905,0.51022685
2020-02-25,-0.96875,-75.55266705990525,39.510904329459024,54.838169876355856,0.5185866
2020-02-25,-0.96875,-75.54118271286877,39.54717145539737,57.320520744560696,0.519445
2020-02-25,-0.96875,-75.54039141371236,39.55396275711659,57.81925031963709,0.51123124
2020-02-26,-0.96875,-75.56173216025294,39.4643359531311,51.621508789874966,0.5146284
2020-02-26,-0.96875,-75.56380673991737,39.47884444252606,52.63735523545286,0.5113794
2020-02-26,-0.96875,-75.55833606397199,39.498754373308785,54.02989215368692,0.5139907
2020-02-27,-0.96875,-75.56065451170278,39.460266699046144,51.32240201452099,0.51422864
2020-02-27,-0.96875,-75.56310856521023,39.46981747379021,52.01136958358161,0.5140342
2020-02-27,-0.96875,-75.5635214616766,39.48399246453662,53.00557393671902,0.5186759
2020-02-27,-0.96875,-75.55418903906846,39.51301582966985,55.00293073423891,0.51095724
2020-02-27,-0.96875,-75.540310167641,39.551726849174806,57.64581073313797,0.5176037
2020-02-27,-0.96875,-75.54152724400281,39.55616545438693,57.95805533630733,0.51805073
2020-02-27,-0.96875,-75.54263978202111,39.558379582615764,58.10659291844498,0.5165267
2020-02-28,-0.96875,-75.55537100625332,39.451551060571845,50.61086271199608,0.5139853
2020-02-28,-0.96875,-75.55706709951872,39.452516969936404,50.721066342288026,0.51429915
2020-02-28,-0.96875,-75.55953365887385,39.456202447538104,51.02154541656383,0.5149302
2020-02-28,-0.96875,-75.56314451442184,39.47582272977023,52.42334659875525,0.51793873
2020-02-28,-0.96875,-75.55654394899307,39.503452146066486,54.34823215943785,0.5111196
2020-02-28,-0.96875,-75.55090146669895,39.51582669864942,55.17173954717649,0.5171986
2020-02-28,-0.96875,-75.54758671306891,39.528056396460165,56.017743651463405,0.5138601
2020-02-29,-0.96875,-75.55496776445136,39.45020391433991,50.522262489090295,0.51191175
2020-02-29,-0.96875,-75.55537100625332,39.451551060571845,50.61086271199608,0.51441157
2020-02-29,-0.96875,-75.55953365887385,39.456202447538104,51.02154541656383,0.5141997
2020-02-29,-0.96875,-75.56173216025294,39.4643359531311,51.621508789874966,0.51165545
2020-02-29,-0.96875,-75.56377739385314,39.472626577356486,52.205532730768965,0.5135844
2020-03-01,-0.96875,-75.55953365887385,39.456202447538104,51.02154541656383,0.51055706
2020-03-01,-0.96875,-75.5610184469298,39.461621877478535,51.422493392436365,0.51534075
2020-03-01,-0.96875,-75.56347542669609,39.47731404584592,52.52794983111889,0.5107894
2020-03-01,-0.96875,-75.56164478292999,39.488028196056334,53.2890283263766,0.5111154
2020-03-01,-0.96875,-75.55743803262969,39.50108502540483,54.187632164968974,0.5103401
2020-03-01,-0.96875,-75.5468902376685,39.53285062675551,56.34976537100757,0.51862305
2020-03-01,-0.96875,-75.54152724400281,39.55616545438693,57.95805533630733,0.5133239
2020-03-01,-0.96875,-75.54988125650517,39.571937139302605,59.11038129813908,0.5122027
2020-03-02,-0.96875,-75.5635214616766,39.48399246453662,53.00557393671902,0.51676303
2020-03-02,-0.96875,-75.55923911856912,39.49646449073345,53.87482877660422,0.51745135
2020-03-02,-0.96875,-75.55354875442319,39.508465245697884,54.672748309518255,0.5139229
2020-03-02,-0.96875,-75.55418903906846,39.51301582966985,55.00293073423891,0.5161109
2020-03-02,-0.96875,-75.540310167641,39.551726849174806,57.64581073313797,0.51435745
2020-03-03,-0.96875,-75.54733638502073,39.52571983777987,55.84232958279782,0.51044947
2020-03-03,-0.96875,-75.56234068379523,39.58904749089606,60.331827281788975,0.51933473
2020-03-04,-0.96875,-75.56377739385314,39.472626577356486,52.205532730768965,0.51767004
2020-03-04,-0.96875,-75.56347542669609,39.47731404584592,52.52794983111889,0.51415503
2020-03-04,-0.96875,-75.56413901113912,39.48041963683643,52.750014670128905,0.5180274
2020-03-04,-0.96875,-75.55833606397199,39.498754373308785,54.02989215368692,0.5154233
2020-03-04,-0.96875,-75.55687920151024,39.50565548475636,54.50414360273734,0.51171154
2020-03-04,-0.96875,-75.54758671306891,39.528056396460165,56.017743651463405,0.5106753
2020-03-04,-0.96875,-75.54595432933559,39.535286030627844,56.515033912846405,0.5172856
2020-03-04,-0.96875,-75.54152724400281,39.55616545438693,57.95805533630733,0.5133252
2020-03-04,-0.96875,-75.56942489783245,39.59959073080374,61.161766880390175,0.5111091
2020-03-05,-0.96875,-75.56164478292999,39.488028196056334,53.2890283263766,0.51721036
2020-03-05,-0.96875,-75.56071931627203,39.49012017521256,53.43769264150382,0.5186927
2020-03-05,-0.96875,-75.5610641220656,39.49202096975267,53.5731792931669,0.5164151
2020-03-05,-0.96875,-75.55266705990525,39.510904329459024,54.838169876355856,0.5135924
2020-03-05,-0.96875,-75.55418903906846,39.51301582966985,55.00293073423891,0.5121076
2020-03-06,-0.96875,-75.54021046589138,39.54948330203355,57.47658609565121,0.5104866
2020-03-06,-0.96875,-75.56307821206644,39.59146102315327,60.51655196380821,0.511543
2020-03-07,-0.96875,-75.55923911856912,39.49646449073345,53.87482877660422,0.51941305
2020-03-07,-0.96875,-75.55266705990525,39.510904329459024,54.838169876355856,0.515902
2020-03-07,-0.96875,-75.540310167641,39.551726849174806,57.64581073313797,0.51361716
2020-03-07,-0.96875,-75.57824892219375,39.62582645569313,63.19911167836516,0.5143991
