ocean_time,s_rho,lon_rho,lat_rho,dist_mile,salt
2019-03-02,-0.96875,-75.56083781959329,39.53974503094497,56.92484307230295,0.51304185
2019-03-03,-0.96875,-75.55524089056213,39.53460168409258,56.51677090680933,0.5150597
2019-03-04,-0.96875,-75.55337056189433,39.556255777489724,58.03640768676063,0.51316625
2019-03-05,-0.96875,-75.55119041597862,39.566290279813735,58.72878920425877,0.5150117
2019-03-06,-0.96875,-75.55344052484422,39.54548182658065,57.267872203475825,0.51304317
2019-03-07,-0.96875,-75.55775845123043,39.55149210857394,57.723536321857594,0.5153038
2019-03-08,-0.96875,-75.55469988539315,39.51917353993502,55.435390314402945,0.51663154
2019-03-09,-0.96875,-75.56018511063111,39.55390526262275,57.89238169873868,0.5129109
2019-03-10,-0.96875,-75.579343190944,39.62376344692387,63.034566439069714,0.5166329
2019-03-11,-0.96875,-75.54841933633936,39.552782713796475,57.8061742924863,0.5139646
2019-03-12,-0.96875,-75.55221311599766,39.517268182468705,55.289772998198714,0.5151082
2019-03-13,-0.96875,-75.56450387671563,39.57326667483611,59.302911292040505,0.51456416
2019-03-14,-0.96875,-75.55474917693405,39.552101964741624,57.76253479578916,0.5147344
2019-03-15,-0.96875,-75.56554223572475,39.54955487378608,57.685273023764,0.5181054
2019-03-16,-0.96875,-75.54719144020403,39.536370289951925,56.595243026285814,0.51530313
2019-03-17,-0.96875,-75.57898632668137,39.616347872761594,62.48535636878501,0.51516145
2019-03-18,-0.96875,-75.55473876184858,39.507412739844426,54.60652667767225,0.51453245
2019-03-19,-0.96875,-75.55965988598366,39.54777714068112,57.46708327792399,0.51710117
2019-03-20,-0.96875,-75.55733314791416,39.533291550701335,56.432345132511585,0.51672614
2019-03-21,-0.96875,-75.55522749636616,39.58234879281986,59.91525351050269,0.51725435
2019-03-22,-0.96875,-75.55986750209642,39.55415002360614,57.987969467181344,0.51549566
2019-03-23,-0.96875,-75.55887492609772,39.492545163548584,53.5796318253884,0.51350933
2019-03-24,-0.96875,-75.55051025610244,39.49030533194869,53.32223860758628,0.51486886
2019-03-25,-0.96875,-75.54842064823052,39.47866471078892,52.4268946432319,0.51493657
2019-03-26,-0.96875,-75.55340236624755,39.500504694996785,54.09894962540906,0.51459706
2019-03-27,-0.96875,-75.5531544834203,39.477193940869164,52.41924817918352,0.5140637
2019-03-28,-0.96875,-75.54718482876127,39.489657770366,53.220228647957754,0.5145467
2019-03-29,-0.96875,-75.55506552987956,39.50133986144376,54.179036611795404,0.51573265
2019-03-30,-0.96875,-75.54758671306891,39.528056396460165,56.017743651463405,0.51042086
2019-03-31,-0.96875,-75.54842705831703,39.527589497620646,55.99702144628791,0.5185612
