,saltfront_obs,saltfront_pred,train/val
2001-03-29,,63.70585,Training
2001-03-30,,63.310257,Training
2001-03-31,,62.598503,Training
2001-04-01,,61.6398,Training
2001-04-02,,60.21103,Training
2001-04-03,60.65286,59.351215,Training
2001-04-04,58.81143,58.82021,Training
2001-04-05,56.611427,58.6455,Training
2001-04-06,,58.903404,Training
2001-04-07,,58.933533,Training
2001-04-08,,58.850426,Training
2001-04-09,,58.618217,Training
2001-04-10,,58.212234,Training
2001-04-11,,57.87022,Training
2001-04-12,,57.57025,Training
2001-04-13,,57.18024,Training
2001-04-14,,56.82547,Training
2001-04-15,,56.486057,Training
2001-04-16,,56.595116,Training
2001-04-17,,56.769814,Training
2001-04-18,,57.562523,Training
2001-04-19,,58.386654,Training
2001-04-20,54.507145,59.487816,Training
2001-04-21,58.89286,59.797325,Training
2001-04-22,62.855717,61.727882,Training
2001-04-23,64.41572,62.05286,Training
2001-04-24,65.44429,62.95237,Training
2001-04-25,65.50429,62.88307,Training
2001-04-26,65.30286,62.91276,Training
2001-04-27,65.23286,63.02619,Training
2001-04-28,65.11143,63.254356,Training
2001-04-29,65.01572,63.13976,Training
2001-04-30,65.16143,62.791595,Training
2001-05-01,65.14429,62.623608,Training
2001-05-02,65.24571,62.958347,Training
2001-05-03,65.19143,62.9598,Training
2001-05-04,65.03429,63.271805,Training
2001-05-05,64.994286,63.81762,Training
2001-05-06,65.13286,64.185074,Training
2001-05-07,65.274284,65.11853,Training
2001-05-08,65.44429,65.50908,Training
2001-05-09,65.56286,65.70588,Training
2001-05-10,65.74857,65.53178,Training
2001-05-11,65.96429,65.75214,Training
2001-05-12,66.19,65.824326,Training
2001-05-13,66.27286,65.9882,Training
2001-05-14,66.46571,66.33439,Training
2001-05-15,66.83,66.36347,Training
2001-05-16,67.29714,67.08884,Training
2001-05-17,67.81572,67.673416,Training
2001-05-18,68.30857,67.859566,Training
2001-05-19,68.76143,68.16237,Training
2001-05-20,69.20572,68.780716,Training
2001-05-21,69.48286,69.28727,Training
2001-05-22,69.66428,69.40138,Training
2001-05-23,69.71715,69.44471,Training
2001-05-24,69.737144,69.42858,Training
2001-05-25,69.75714,69.540596,Training
2001-05-26,69.774284,69.63405,Training
2001-05-27,69.63572,69.51067,Training
2001-05-28,69.46,69.11677,Training
2001-05-29,69.26143,68.81016,Training
2001-05-30,69.07,68.38685,Training
2001-05-31,68.807144,68.20376,Training
2001-06-01,68.55,68.24213,Training
2001-06-02,68.26429,68.128586,Training
2001-06-03,68.07143,67.905754,Training
2001-06-04,67.814285,67.65274,Training
2001-06-05,67.57429,67.45514,Training
2001-06-06,67.31143,67.19842,Training
2001-06-07,67.115715,66.80237,Training
2001-06-08,66.93429,66.57526,Training
2001-06-09,66.82,66.388214,Training
2001-06-10,66.78571,66.23247,Training
2001-06-11,66.865715,66.25696,Training
2001-06-12,66.92715,66.40127,Training
2001-06-13,67.094284,66.741425,Training
2001-06-14,67.258575,66.889915,Training
2001-06-15,67.41143,66.98865,Training
2001-06-16,67.58,67.456116,Training
2001-06-17,67.468575,67.75214,Training
2001-06-18,67.28143,67.68412,Training
2001-06-19,67.14,67.41282,Training
2001-06-20,66.86286,67.10376,Training
2001-06-21,66.512856,67.06918,Training
2001-06-22,66.26714,66.98089,Training
2001-06-23,66.01857,66.83994,Training
2001-06-24,65.84286,66.536476,Training
2001-06-25,65.70857,66.21077,Training
2001-06-26,65.557144,65.72292,Training
2001-06-27,65.435715,65.20426,Training
2001-06-28,65.33429,64.96476,Training
2001-06-29,65.25143,65.04835,Training
2001-06-30,65.207146,64.91138,Training
2001-07-01,65.27286,65.23301,Training
2001-07-02,65.30857,65.36621,Training
2001-07-03,65.54143,65.36859,Training
2001-07-04,65.79429,65.81541,Training
2001-07-05,66.08429,66.21669,Training
2001-07-06,66.277145,66.379745,Training
2001-07-07,66.46,66.57351,Training
2001-07-08,66.700005,66.76433,Training
2001-07-09,66.93286,67.04373,Training
2001-07-10,67.038574,67.19398,Training
2001-07-11,67.16572,67.10799,Training
2001-07-12,67.36286,67.17438,Training
2001-07-13,67.615715,67.13723,Training
2001-07-14,67.88572,66.995575,Training
2001-07-15,68.21715,67.1452,Training
2001-07-16,68.60429,67.44268,Training
2001-07-17,68.935715,67.72028,Training
2001-07-18,69.262856,68.326416,Training
2001-07-19,69.538574,69.27866,Training
2001-07-20,69.788574,69.95993,Training
2001-07-21,69.94714,70.25579,Training
2001-07-22,70.04858,70.3369,Training
2001-07-23,70.13143,70.285484,Training
2001-07-24,70.23286,70.00311,Training
2001-07-25,70.307144,69.90703,Training
2001-07-26,70.328575,69.926796,Training
2001-07-27,70.38143,69.74226,Training
2001-07-28,70.457146,69.800385,Training
2001-07-29,70.54286,69.9102,Training
2001-07-30,70.667145,70.284485,Training
2001-07-31,70.82714,70.61427,Training
2001-08-01,71.02143,70.66714,Training
2001-08-02,71.26429,70.733826,Training
2001-08-03,71.42571,70.98385,Training
2001-08-04,71.56143,71.359436,Training
2001-08-05,71.73143,71.54329,Training
2001-08-06,71.85,71.6468,Training
2001-08-07,71.87857,71.874504,Training
2001-08-08,71.91428,71.96572,Training
2001-08-09,71.99715,72.22236,Training
2001-08-10,72.07429,72.480484,Training
2001-08-11,72.082855,72.60109,Training
2001-08-12,72.06857,72.62879,Training
2001-08-13,71.96143,72.43514,Training
2001-08-14,71.844284,72.378136,Training
2001-08-15,71.770004,72.53393,Training
2001-08-16,71.64,72.62406,Training
2001-08-17,71.48143,72.740364,Training
2001-08-18,71.35,72.75923,Training
2001-08-19,71.255714,72.91171,Training
2001-08-20,71.33429,72.948524,Training
2001-08-21,71.47858,72.89001,Training
2001-08-22,71.65714,72.964066,Training
2001-08-23,71.898575,73.360794,Training
2001-08-24,72.218575,73.693886,Training
2001-08-25,72.71286,74.26708,Training
2001-08-26,73.167145,74.998215,Training
2001-08-27,73.48143,75.21085,Training
2001-08-28,73.72714,75.01244,Training
2001-08-29,73.94857,75.14026,Training
2001-08-30,74.11714,75.33995,Training
2001-08-31,74.26857,75.58516,Training
2001-09-01,74.28429,75.33781,Training
2001-09-02,74.340004,75.47202,Training
2001-09-03,74.61286,75.53355,Training
2001-09-04,74.905716,75.66005,Training
2001-09-05,75.10429,75.67024,Training
2001-09-06,75.34857,75.54433,Training
2001-09-07,75.60571,75.53407,Training
2001-09-08,75.88143,75.45086,Training
2001-09-09,76.097145,75.45724,Training
2001-09-10,76.174286,75.44107,Training
2001-09-11,76.26,75.39251,Training
2001-09-12,76.57,75.76437,Training
2001-09-13,76.84572,76.10219,Training
2001-09-14,77.01143,76.468704,Training
2001-09-15,77.39,77.676834,Training
2001-09-16,77.825714,78.42154,Training
2001-09-17,78.28,78.978134,Training
2001-09-18,78.774284,79.68153,Training
2001-09-19,79.16,80.332886,Training
2001-09-20,79.60429,81.22718,Training
2001-09-21,80.02857,81.86076,Training
2001-09-22,80.155716,81.857544,Training
2001-09-23,80.118576,82.01522,Training
2001-09-24,80.11143,82.396095,Training
2001-09-25,79.99857,82.52555,Training
2001-09-26,79.62857,82.12503,Training
2001-09-27,79.03429,81.10252,Training
2001-09-28,78.38143,80.24515,Training
2001-09-29,77.85715,80.03201,Training
2001-09-30,77.81572,81.08407,Training
2001-10-01,77.77143,80.83094,Training
2001-10-02,77.725716,80.192406,Training
2001-10-03,77.725716,80.095085,Training
2001-10-04,77.777145,79.96832,Training
2001-10-05,77.94572,79.9426,Training
2001-10-06,78.01572,79.81745,Training
2001-10-07,77.582855,79.33238,Training
2001-10-08,77.06715,78.73368,Training
2001-10-09,76.88857,78.57788,Training
2001-10-10,76.85429,78.53302,Training
2001-10-11,76.91572,78.31153,Training
2001-10-12,77.11714,78.97327,Training
2001-10-13,77.505714,79.728745,Training
2001-10-14,78.23428,80.79689,Training
2001-10-15,79.200005,81.96144,Training
2001-10-16,79.77286,82.80692,Training
2001-10-17,80.29429,82.24654,Training
2001-10-18,80.5,82.460175,Training
2001-10-19,80.81857,82.836044,Training
2001-10-20,81.03715,83.2844,Training
2001-10-21,81.122856,83.587395,Training
2001-10-22,80.987144,84.30308,Training
2001-10-23,81.10429,84.69045,Training
2001-10-24,81.40143,85.17482,Training
2001-10-25,81.93429,84.940094,Training
2001-10-26,82.12572,84.393005,Training
2001-10-27,82.13857,83.438156,Training
2001-10-28,82.15857,83.46601,Training
2001-10-29,82.40429,83.5381,Training
2001-10-30,82.44572,83.629524,Training
2001-10-31,82.48572,83.94942,Training
2001-11-01,82.54143,84.01917,Training
2001-11-02,82.69143,83.94161,Training
2001-11-03,82.987144,84.156654,Training
2001-11-04,83.25714,84.254715,Training
2001-11-05,83.26572,84.150764,Training
2001-11-06,83.39,83.9616,Training
2001-11-07,83.417145,84.103714,Training
2001-11-08,83.55143,84.305305,Training
2001-11-09,83.66428,83.88257,Training
2001-11-10,83.82715,84.157646,Training
2001-11-11,83.83858,83.4632,Training
2001-11-12,84.02857,83.39842,Training
2001-11-13,84.20143,83.17529,Training
2001-11-14,84.34286,82.919495,Training
2001-11-15,84.43,82.84445,Training
2001-11-16,84.630005,83.09154,Training
2001-11-17,84.83857,83.29463,Training
2001-11-18,85.20286,84.19583,Training
2001-11-19,85.38857,84.50148,Training
2001-11-20,85.54,84.38106,Training
2001-11-21,85.71,84.48404,Training
2001-11-22,85.91,84.67908,Training
2001-11-23,86.03143,84.7337,Training
2001-11-24,86.14,85.1349,Training
2001-11-25,86.204285,85.2055,Training
2001-11-26,86.270004,85.44485,Training
2001-11-27,86.35429,85.427704,Training
2001-11-28,86.39,85.33182,Training
2001-11-29,86.40286,85.33364,Training
2001-11-30,86.43,85.07949,Training
2001-12-01,86.37286,85.19156,Training
2001-12-02,86.27286,84.93805,Training
2001-12-03,86.21143,85.18151,Training
2001-12-04,86.13857,85.29441,Training
2001-12-05,86.06143,85.1414,Training
2001-12-06,85.96286,85.31515,Training
2001-12-07,85.82429,85.36601,Training
2001-12-08,85.76429,85.58358,Training
2001-12-09,85.72,85.77563,Training
2001-12-10,85.68714,85.87673,Training
2001-12-11,85.61714,85.95043,Training
2001-12-12,85.58143,85.89354,Training
2001-12-13,85.62429,85.89034,Training
2001-12-14,85.627144,85.81489,Training
2001-12-15,85.49572,85.47603,Training
2001-12-16,85.39143,85.71969,Training
2001-12-17,85.380005,85.94179,Training
2001-12-18,85.35286,85.5317,Training
2001-12-19,85.25,85.308914,Training
2001-12-20,84.97429,84.35622,Training
2001-12-21,84.39286,82.9703,Training
2001-12-22,83.96715,82.842064,Training
2001-12-23,83.61143,83.06119,Training
2001-12-24,83.01143,82.82284,Training
2001-12-25,82.31857,82.65611,Training
2001-12-26,81.66,82.185165,Training
2001-12-27,81.13143,81.8664,Training
2001-12-28,80.85,80.985825,Training
2001-12-29,80.39571,80.19385,Training
2001-12-30,79.777145,80.127785,Training
2001-12-31,79.23,80.02786,Training
2002-01-01,78.85286,71.74357,Training
2002-01-02,78.53143,73.4852,Training
2002-01-03,78.20143,74.81546,Training
2002-01-04,78.03429,76.19347,Training
2002-01-05,77.994286,77.23215,Training
2002-01-06,78.03571,77.90994,Training
2002-01-07,78.17715,78.91994,Training
2002-01-08,78.32715,78.829865,Training
2002-01-09,78.43429,78.51477,Training
2002-01-10,78.39429,78.357315,Training
2002-01-11,78.46571,78.3389,Training
2002-01-12,78.435715,78.77779,Training
2002-01-13,78.365715,78.260635,Training
2002-01-14,78.07,78.02869,Training
2002-01-15,77.79429,78.02181,Training
2002-01-16,77.608574,78.649605,Training
2002-01-17,77.59857,78.937485,Training
2002-01-18,77.42286,79.326065,Training
2002-01-19,77.31572,79.57193,Training
2002-01-20,77.384285,80.01646,Training
2002-01-21,77.64714,80.30465,Training
2002-01-22,77.66857,79.75695,Training
2002-01-23,77.62429,79.272125,Training
2002-01-24,77.66857,79.50064,Training
2002-01-25,77.67571,79.62998,Training
2002-01-26,77.62429,79.49497,Training
2002-01-27,77.31286,79.31905,Training
2002-01-28,77.08572,79.203865,Training
2002-01-29,77.127144,79.01838,Training
2002-01-30,77.20572,78.52455,Training
2002-01-31,77.21715,78.8573,Training
2002-02-01,77.35286,78.00277,Training
2002-02-02,77.192856,78.46384,Training
2002-02-03,77.12143,78.57382,Training
2002-02-04,76.91,78.20517,Training
2002-02-05,76.44572,77.31824,Training
2002-02-06,76.0,77.551254,Training
2002-02-07,75.424286,77.3962,Training
2002-02-08,74.80286,77.13522,Training
2002-02-09,74.51,76.14915,Training
2002-02-10,74.24286,75.04152,Training
2002-02-11,73.95143,74.73913,Training
2002-02-12,73.92143,74.937965,Training
2002-02-13,73.744286,75.294266,Training
2002-02-14,73.56857,75.02464,Training
2002-02-15,73.33714,74.77619,Training
2002-02-16,73.09143,75.13545,Training
2002-02-17,72.86286,74.87117,Training
2002-02-18,72.68,74.70428,Training
2002-02-19,72.59572,74.44376,Training
2002-02-20,72.575714,73.34767,Training
2002-02-21,72.54714,73.27738,Training
2002-02-22,72.55429,73.142715,Training
2002-02-23,72.56286,73.617905,Training
2002-02-24,72.58143,73.49067,Training
2002-02-25,72.69429,73.72248,Training
2002-02-26,72.66428,72.70604,Training
2002-02-27,72.622856,73.34794,Training
2002-02-28,72.53715,74.149284,Training
2002-03-01,72.46715,74.98998,Training
2002-03-02,72.50429,74.52998,Training
2002-03-03,72.73572,73.77693,Training
2002-03-04,72.564285,74.09548,Training
2002-03-05,72.28571,74.41606,Training
2002-03-06,72.038574,73.00695,Training
2002-03-07,71.80429,72.262375,Training
2002-03-08,71.64571,71.81949,Training
2002-03-09,71.46429,70.915764,Training
2002-03-10,70.98286,70.33651,Training
2002-03-11,70.67571,70.63607,Training
2002-03-12,70.575714,70.6051,Training
2002-03-13,70.53571,70.68735,Training
2002-03-14,70.622856,70.68916,Training
2002-03-15,70.57,70.40416,Training
2002-03-16,70.44429,70.33386,Training
2002-03-17,70.43,70.680145,Training
2002-03-18,70.655716,70.8863,Training
2002-03-19,70.744286,70.86224,Training
2002-03-20,70.82,71.05368,Training
2002-03-21,70.72858,70.827126,Training
2002-03-22,70.55429,70.25266,Training
2002-03-23,70.51714,69.709236,Training
2002-03-24,70.340004,68.7996,Training
2002-03-25,70.15714,68.76535,Training
2002-03-26,70.05857,68.7765,Training
2002-03-27,69.87429,68.78361,Training
2002-03-28,69.737144,68.901566,Training
2002-03-29,69.68,68.30951,Training
2002-03-30,69.457146,67.73283,Training
2002-03-31,69.26,67.953354,Training
2002-04-01,68.95857,68.01045,Training
2002-04-02,68.48428,68.046936,Training
2002-04-03,67.98143,67.870415,Training
2002-04-04,67.387146,68.067726,Training
2002-04-05,66.950005,67.86242,Training
2002-04-06,66.74,67.79187,Training
2002-04-07,66.72429,67.577614,Training
2002-04-08,66.81715,67.36857,Training
2002-04-09,66.94429,67.18381,Training
2002-04-10,66.96715,67.27013,Training
2002-04-11,67.23143,67.29136,Training
2002-04-12,67.42715,67.35191,Training
2002-04-13,67.46,67.09451,Training
2002-04-14,67.328575,67.14884,Training
2002-04-15,67.130005,67.0543,Training
2002-04-16,66.99286,66.82249,Training
2002-04-17,66.98286,66.32462,Training
2002-04-18,66.86714,66.057014,Training
2002-04-19,66.755714,65.83397,Training
2002-04-20,66.60715,65.65077,Training
2002-04-21,66.50714,65.67747,Training
2002-04-22,66.44572,65.799416,Training
2002-04-23,66.417145,66.25153,Training
2002-04-24,66.46,66.91796,Training
2002-04-25,66.56715,67.34197,Training
2002-04-26,66.64571,67.91274,Training
2002-04-27,66.79143,68.04653,Training
2002-04-28,66.957146,67.85901,Training
2002-04-29,67.03,67.76337,Training
2002-04-30,67.01143,67.52162,Training
2002-05-01,66.86566,66.68344,Training
2002-05-02,66.673546,65.88302,Training
2002-05-03,66.28283,64.77481,Training
2002-05-04,65.70197,63.63842,Training
2002-05-05,65.08369,62.456703,Training
2002-05-06,64.72511,62.129456,Training
2002-05-07,64.25083,62.184425,Training
2002-05-08,63.863403,62.581326,Training
2002-05-09,63.723545,62.542744,Training
2002-05-10,63.602318,62.66472,Training
2002-05-11,63.50783,62.6627,Training
2002-05-12,63.47333,62.873867,Training
2002-05-13,63.292015,63.305725,Training
2002-05-14,63.319218,63.803417,Training
2002-05-15,62.604843,62.15208,Training
2002-05-16,61.482174,61.31098,Training
2002-05-17,60.359543,61.109314,Training
2002-05-18,59.3134,60.163956,Training
2002-05-19,59.128815,60.003212,Training
2002-05-20,58.786274,58.933655,Training
2002-05-21,58.4505,58.67305,Training
2002-05-22,58.886642,58.545074,Training
2002-05-23,59.594147,59.201,Training
2002-05-24,60.431572,59.929558,Training
2002-05-25,61.34306,60.036102,Training
2002-05-26,61.469,60.477386,Training
2002-05-27,61.644287,60.880566,Training
2002-05-28,61.772858,61.1203,Training
2002-05-29,61.86,61.154587,Training
2002-05-30,61.847145,61.30967,Training
2002-05-31,61.82143,61.102028,Training
2002-06-01,61.627144,60.808865,Training
2002-06-02,61.40143,60.539516,Training
2002-06-03,61.504288,60.325012,Training
2002-06-04,61.968575,60.17892,Training
2002-06-05,62.405716,60.480362,Training
2002-06-06,62.70143,61.419235,Training
2002-06-07,63.12143,62.01276,Training
2002-06-08,63.93,62.05789,Training
2002-06-09,64.43,61.713127,Training
2002-06-10,64.36143,61.240128,Training
2002-06-11,63.977146,61.329876,Training
2002-06-12,63.600002,61.44741,Training
2002-06-13,63.395714,61.256577,Training
2002-06-14,63.280003,62.065365,Training
2002-06-15,62.940002,62.27411,Training
2002-06-16,62.75857,62.136303,Training
2002-06-17,62.76143,62.056747,Training
2002-06-18,62.63143,61.559513,Training
2002-06-19,62.460003,61.095406,Training
2002-06-20,62.21,60.88632,Training
2002-06-21,61.745716,60.881798,Training
2002-06-22,61.208572,61.128304,Training
2002-06-23,60.77429,61.35197,Training
2002-06-24,60.478573,61.715294,Training
2002-06-25,60.35286,61.930496,Training
2002-06-26,60.49286,62.15054,Training
2002-06-27,60.677147,62.580105,Training
2002-06-28,60.707146,62.480206,Training
2002-06-29,60.96,62.132595,Training
2002-06-30,61.384285,61.86431,Training
2002-07-01,61.827145,61.71945,Training
2002-07-02,62.135715,61.931686,Training
2002-07-03,62.365715,62.66814,Training
2002-07-04,62.842857,63.540833,Training
2002-07-05,63.684288,64.1435,Training
2002-07-06,64.47429,64.500656,Training
2002-07-07,65.16,65.263954,Training
2002-07-08,65.86429,65.88881,Training
2002-07-09,66.65857,66.20427,Training
2002-07-10,67.29429,66.61499,Training
2002-07-11,67.79286,67.118,Training
2002-07-12,68.16286,67.631874,Training
2002-07-13,68.43429,68.04529,Training
2002-07-14,68.61429,68.67093,Training
2002-07-15,68.770004,68.89328,Training
2002-07-16,68.90286,68.91389,Training
2002-07-17,69.17857,69.0242,Training
2002-07-18,69.41143,69.23041,Training
2002-07-19,69.61714,69.53492,Training
2002-07-20,69.847145,70.01522,Training
2002-07-21,70.17286,70.50451,Training
2002-07-22,70.49,70.776245,Training
2002-07-23,70.75714,70.79987,Training
2002-07-24,70.87857,71.499626,Training
2002-07-25,71.19857,72.22984,Training
2002-07-26,71.56715,73.08412,Training
2002-07-27,71.97286,73.69387,Training
2002-07-28,72.277145,74.041405,Training
2002-07-29,72.62857,74.0354,Training
2002-07-30,73.08714,73.8804,Training
2002-07-31,73.67715,74.05158,Training
2002-08-01,74.108574,74.197426,Training
2002-08-02,74.59143,74.38863,Training
2002-08-03,74.98428,74.449135,Training
2002-08-04,75.31286,74.57646,Training
2002-08-05,75.615715,74.85698,Training
2002-08-06,75.82715,75.438515,Training
2002-08-07,76.21715,76.51361,Training
2002-08-08,76.737144,77.35377,Training
2002-08-09,77.25429,78.47275,Training
2002-08-10,77.91428,79.691376,Training
2002-08-11,78.72429,81.00673,Training
2002-08-12,79.59857,82.0663,Training
2002-08-13,80.53571,82.87224,Training
2002-08-14,81.28571,83.2388,Training
2002-08-15,81.85429,83.494385,Training
2002-08-16,82.32714,83.64715,Training
2002-08-17,82.74715,83.72977,Training
2002-08-18,83.13572,84.18605,Training
2002-08-19,83.46286,84.43127,Training
2002-08-20,83.80572,84.771355,Training
2002-08-21,84.14286,85.09769,Training
2002-08-22,84.46143,85.35644,Training
2002-08-23,84.75,85.582985,Training
2002-08-24,85.05286,85.937546,Training
2002-08-25,85.28,86.09062,Training
2002-08-26,85.44,86.403885,Training
2002-08-27,85.538574,86.53028,Training
2002-08-28,85.608574,86.48293,Training
2002-08-29,85.63572,86.93145,Training
2002-08-30,85.597145,86.921295,Training
2002-08-31,85.50286,86.61539,Training
2002-09-01,85.51143,86.87178,Training
2002-09-02,85.36714,86.81009,Training
2002-09-03,85.24715,86.48717,Training
2002-09-04,85.10429,86.062256,Training
2002-09-05,84.99286,86.08369,Training
2002-09-06,84.97858,86.05815,Training
2002-09-07,85.005714,85.81613,Training
2002-09-08,84.98143,85.86837,Training
2002-09-09,85.19143,86.02063,Training
2002-09-10,85.46143,85.9329,Training
2002-09-11,85.78429,85.9088,Training
2002-09-12,86.07429,86.292755,Training
2002-09-13,86.42143,86.34569,Training
2002-09-14,86.69714,86.31593,Training
2002-09-15,86.96286,86.298584,Training
2002-09-16,87.155716,86.384155,Training
2002-09-17,87.30286,86.34149,Training
2002-09-18,87.43143,86.41101,Training
2002-09-19,87.611435,86.49397,Training
2002-09-20,87.740005,86.292145,Training
2002-09-21,87.90286,86.44926,Training
2002-09-22,88.045715,86.606606,Training
2002-09-23,88.22858,86.700806,Training
2002-09-24,88.41143,86.77904,Training
2002-09-25,88.56143,86.830734,Training
2002-09-26,88.788574,86.95246,Training
2002-09-27,88.954285,87.239944,Training
2002-09-28,88.87,87.09242,Training
2002-09-29,88.70286,87.045876,Training
2002-09-30,88.48572,86.9528,Training
2002-10-01,88.185715,86.4689,Training
2002-10-02,87.80857,86.12839,Training
2002-10-03,87.32143,85.83232,Training
2002-10-04,86.97,85.58205,Training
2002-10-05,86.92572,85.5178,Training
2002-10-06,86.87143,85.740746,Training
2002-10-07,86.97143,85.70035,Training
2002-10-08,87.075714,85.75611,Training
2002-10-09,87.32715,85.92209,Training
2002-10-10,87.60286,86.02913,Training
2002-10-11,87.71429,86.19426,Training
2002-10-12,87.48,86.33705,Training
2002-10-13,87.08143,85.76345,Training
2002-10-14,85.88143,84.62203,Training
2002-10-15,84.501434,83.93175,Training
2002-10-16,82.91428,83.157684,Training
2002-10-17,80.92572,82.00749,Training
2002-10-18,78.65857,80.19468,Training
2002-10-19,76.508575,77.786026,Training
2002-10-20,74.41286,75.33248,Training
2002-10-21,72.90286,74.06156,Training
2002-10-22,71.59143,72.887596,Training
2002-10-23,70.34572,71.34087,Training
2002-10-24,69.44857,70.68513,Training
2002-10-25,68.93714,70.128586,Training
2002-10-26,68.59143,69.49742,Training
2002-10-27,68.39143,68.99853,Training
2002-10-28,68.22143,68.85763,Training
2002-10-29,68.12143,68.54848,Training
2002-10-30,68.14429,68.63838,Training
2002-10-31,68.23857,68.68017,Training
2002-11-01,68.29714,68.68202,Training
2002-11-02,68.26,68.80232,Training
2002-11-03,68.25714,68.9519,Training
2002-11-04,68.36286,69.209724,Training
2002-11-05,68.42715,69.231125,Training
2002-11-06,68.457146,69.33275,Training
2002-11-07,68.37857,69.576416,Training
2002-11-08,68.344284,69.300514,Training
2002-11-09,68.30286,69.02584,Training
2002-11-10,68.33143,68.4701,Training
2002-11-11,68.28715,68.281364,Training
2002-11-12,68.19572,68.232475,Training
2002-11-13,68.18143,68.216034,Training
2002-11-14,68.28143,68.19072,Training
2002-11-15,68.29858,67.948715,Training
2002-11-16,68.384285,68.29204,Training
2002-11-17,68.51714,68.77783,Training
2002-11-18,68.51857,68.30789,Training
2002-11-19,68.237144,66.49939,Training
2002-11-20,67.74571,65.60964,Training
2002-11-21,67.18143,64.65747,Training
2002-11-22,66.71143,64.19085,Training
2002-11-23,65.88572,62.9984,Training
2002-11-24,64.66286,61.83094,Training
2002-11-25,63.63286,61.54851,Training
2002-11-26,63.18143,61.77715,Training
2002-11-27,63.018574,61.46097,Training
2002-11-28,63.00857,61.929802,Training
2002-11-29,62.93143,63.257545,Training
2002-11-30,63.075714,64.701035,Training
2002-12-01,63.37186,65.23392,Training
2002-12-02,,66.06443,Training
2002-12-03,,67.3122,Training
2002-12-04,,67.77857,Training
2002-12-05,,68.00685,Training
2002-12-06,,69.368805,Training
2002-12-07,,69.950516,Training
2002-12-08,,70.03789,Training
2002-12-09,,69.7051,Training
2002-12-10,,69.66511,Training
2002-12-11,,69.39623,Training
2002-12-12,,69.03771,Training
2002-12-13,,69.05578,Training
2002-12-14,,69.34769,Training
2002-12-15,,68.412025,Training
2002-12-16,,67.50028,Training
2002-12-17,,67.10391,Training
2002-12-18,,67.65137,Training
2002-12-19,,66.77404,Training
2002-12-20,,65.69772,Training
2002-12-21,,65.162415,Training
2002-12-22,,63.73131,Training
2002-12-23,,62.128365,Training
2002-12-24,,61.255833,Training
2002-12-25,,62.017635,Training
2002-12-26,,60.053307,Training
2002-12-27,,59.66261,Training
2002-12-28,,59.388832,Training
