,saltfront_obs,saltfront_pred,train/val
2001-06-01,68.55,67.96338,Training
2001-06-02,68.26429,67.743935,Training
2001-06-03,68.07143,67.5763,Training
2001-06-04,67.814285,67.40396,Training
2001-06-05,67.57429,67.09171,Training
2001-06-06,67.31143,66.73768,Training
2001-06-07,67.115715,66.51166,Training
2001-06-08,66.93429,66.39155,Training
2001-06-09,66.82,66.33517,Training
2001-06-10,66.78571,66.32007,Training
2001-06-11,66.865715,66.3413,Training
2001-06-12,66.92715,66.53313,Training
2001-06-13,67.094284,66.87931,Training
2001-06-14,67.258575,66.972565,Training
2001-06-15,67.41143,67.020874,Training
2001-06-16,67.58,67.16384,Training
2001-06-17,67.468575,67.46601,Training
2001-06-18,67.28143,67.08559,Training
2001-06-19,67.14,66.90858,Training
2001-06-20,66.86286,66.54555,Training
2001-06-21,66.512856,66.4774,Training
2001-06-22,66.26714,66.61203,Training
2001-06-23,66.01857,66.74045,Training
2001-06-24,65.84286,66.38014,Training
2001-06-25,65.70857,65.889305,Training
2001-06-26,65.557144,65.41806,Training
2001-06-27,65.435715,64.89975,Training
2001-06-28,65.33429,64.34069,Training
2001-06-29,65.25143,64.38718,Training
2001-06-30,65.207146,64.376724,Training
2001-07-01,65.27286,64.673416,Training
2001-07-02,65.30857,64.78691,Training
2001-07-03,65.54143,64.78896,Training
2001-07-04,65.79429,64.94917,Training
2001-07-05,66.08429,65.3585,Training
2001-07-06,66.277145,65.676575,Training
2001-07-07,66.46,65.95008,Training
2001-07-08,66.700005,66.24879,Training
2001-07-09,66.93286,66.68143,Training
2001-07-10,67.038574,67.19159,Training
2001-07-11,67.16572,67.39009,Training
2001-07-12,67.36286,67.717834,Training
2001-07-13,67.615715,67.853004,Training
2001-07-14,67.88572,67.8911,Training
2001-07-15,68.21715,68.05446,Training
2001-07-16,68.60429,68.24592,Training
2001-07-17,68.935715,68.40259,Training
2001-07-18,69.262856,68.635826,Training
2001-07-19,69.538574,68.93044,Training
2001-07-20,69.788574,69.12819,Training
2001-07-21,69.94714,69.13309,Training
2001-07-22,70.04858,69.218925,Training
2001-07-23,70.13143,69.381645,Training
2001-07-24,70.23286,69.58644,Training
2001-07-25,70.307144,69.587326,Training
2001-07-26,70.328575,69.67871,Training
2001-07-27,70.38143,69.881485,Training
2001-07-28,70.457146,69.88371,Training
2001-07-29,70.54286,70.31795,Training
2001-07-30,70.667145,70.70761,Training
2001-07-31,70.82714,70.832985,Training
2001-08-01,71.02143,70.874344,Training
2001-08-02,71.26429,71.20019,Training
2001-08-03,71.42571,71.524574,Training
2001-08-04,71.56143,71.70224,Training
2001-08-05,71.73143,71.916626,Training
2001-08-06,71.85,71.952995,Training
2001-08-07,71.87857,71.90057,Training
2001-08-08,71.91428,71.83531,Training
2001-08-09,71.99715,72.04013,Training
2001-08-10,72.07429,71.98272,Training
2001-08-11,72.082855,71.7143,Training
2001-08-12,72.06857,71.555626,Training
2001-08-13,71.96143,71.144844,Training
2001-08-14,71.844284,71.245575,Training
2001-08-15,71.770004,71.609764,Training
2001-08-16,71.64,71.86379,Training
2001-08-17,71.48143,72.17566,Training
2001-08-18,71.35,72.14238,Training
2001-08-19,71.255714,72.25245,Training
2001-08-20,71.33429,72.300354,Training
2001-08-21,71.47858,72.467964,Training
2001-08-22,71.65714,72.594894,Training
2001-08-23,71.898575,72.97206,Training
2001-08-24,72.218575,73.15817,Training
2001-08-25,72.71286,73.39347,Training
2001-08-26,73.167145,73.76693,Training
2001-08-27,73.48143,74.03301,Training
2001-08-28,73.72714,74.04748,Training
2001-08-29,73.94857,74.28975,Training
2001-08-30,74.11714,74.68007,Training
2001-08-31,74.26857,74.933685,Training
2001-09-01,74.28429,74.9845,Training
2001-09-02,74.340004,75.391304,Training
2001-09-03,74.61286,75.63878,Training
2001-09-04,74.905716,76.06918,Training
2001-09-05,75.10429,76.35191,Training
2001-09-06,75.34857,76.44249,Training
2001-09-07,75.60571,76.57294,Training
2001-09-08,75.88143,76.70526,Training
2001-09-09,76.097145,76.883026,Training
2001-09-10,76.174286,77.16333,Training
2001-09-11,76.26,77.33591,Training
2001-09-12,76.57,77.70469,Training
2001-09-13,76.84572,78.18904,Training
2001-09-14,77.01143,78.877,Training
2001-09-15,77.39,80.15463,Training
2001-09-16,77.825714,80.748436,Training
2001-09-17,78.28,81.10182,Training
2001-09-18,78.774284,81.62849,Training
2001-09-19,79.16,82.06169,Training
2001-09-20,79.60429,82.926025,Training
2001-09-21,80.02857,83.791954,Training
2001-09-22,80.155716,83.94182,Training
2001-09-23,80.118576,83.834175,Training
2001-09-24,80.11143,83.92516,Training
2001-09-25,79.99857,84.18248,Training
2001-09-26,79.62857,83.97516,Training
2001-09-27,79.03429,82.58411,Training
2001-09-28,78.38143,81.807335,Training
2001-09-29,77.85715,81.316444,Training
2001-09-30,77.81572,81.89711,Training
2001-10-01,77.77143,81.10329,Training
2001-10-02,77.725716,80.84484,Training
2001-10-03,77.725716,81.07587,Training
2001-10-04,77.777145,81.378006,Training
2001-10-05,77.94572,81.6162,Training
2001-10-06,78.01572,81.48973,Training
2001-10-07,77.582855,81.116104,Training
2001-10-08,77.06715,80.305374,Training
2001-10-09,76.88857,79.98734,Training
2001-10-10,76.85429,80.03059,Training
2001-10-11,76.91572,80.48849,Training
2001-10-12,77.11714,81.44303,Training
2001-10-13,77.505714,82.23374,Training
2001-10-14,78.23428,82.822754,Training
2001-10-15,79.200005,83.63922,Training
2001-10-16,79.77286,83.93666,Training
2001-10-17,80.29429,83.509384,Training
2001-10-18,80.5,83.75462,Training
2001-10-19,80.81857,83.817795,Training
2001-10-20,81.03715,84.14335,Training
2001-10-21,81.122856,84.0919,Training
2001-10-22,80.987144,84.6279,Training
2001-10-23,81.10429,84.62448,Training
2001-10-24,81.40143,85.13822,Training
2001-10-25,81.93429,84.98256,Training
2001-10-26,82.12572,84.74815,Training
2001-10-27,82.13857,83.83884,Training
2001-10-28,82.15857,84.43323,Training
2001-10-29,82.40429,84.5511,Training
2001-10-30,82.44572,84.30059,Training
2001-10-31,82.48572,84.25634,Training
2001-11-01,82.54143,84.04899,Training
2001-11-02,82.69143,83.85845,Training
2001-11-03,82.987144,84.21724,Training
2001-11-04,83.25714,84.5162,Training
2001-11-05,83.26572,84.54982,Training
2001-11-06,83.39,84.63515,Training
2001-11-07,83.417145,84.78173,Training
2001-11-08,83.55143,84.844574,Training
2001-11-09,83.66428,84.658646,Training
2001-11-10,83.82715,84.91695,Training
2001-11-11,83.83858,84.58957,Training
2001-11-12,84.02857,84.8396,Training
2001-11-13,84.20143,84.245445,Training
2001-11-14,84.34286,83.882385,Training
2001-11-15,84.43,84.00611,Training
2001-11-16,84.630005,84.210915,Training
2001-11-17,84.83857,83.72492,Training
2001-11-18,85.20286,84.28386,Training
2001-11-19,85.38857,84.403564,Training
2001-11-20,85.54,84.91054,Training
2001-11-21,85.71,85.50491,Training
2001-11-22,85.91,85.66634,Training
2001-11-23,86.03143,85.51524,Training
2001-11-24,86.14,85.67506,Training
2001-11-25,86.204285,85.52217,Training
2001-11-26,86.270004,86.13661,Training
2001-11-27,86.35429,85.95724,Training
2001-11-28,86.39,85.666595,Training
2001-11-29,86.40286,85.43289,Training
2001-11-30,86.43,84.94036,Training
2001-12-01,86.37286,85.12629,Training
2001-12-02,86.27286,85.04549,Training
2001-12-03,86.21143,85.200966,Training
2001-12-04,86.13857,85.12403,Training
2001-12-05,86.06143,84.852,Training
2001-12-06,85.96286,84.897385,Training
2001-12-07,85.82429,85.373955,Training
2001-12-08,85.76429,85.17391,Training
2001-12-09,85.72,85.64046,Training
2001-12-10,85.68714,85.66899,Training
2001-12-11,85.61714,85.21832,Training
2001-12-12,85.58143,84.83447,Training
2001-12-13,85.62429,84.90701,Training
2001-12-14,85.627144,84.75098,Training
2001-12-15,85.49572,84.73613,Training
2001-12-16,85.39143,84.96945,Training
2001-12-17,85.380005,84.95276,Training
2001-12-18,85.35286,84.896416,Training
2001-12-19,85.25,85.37311,Training
2001-12-20,84.97429,85.01189,Training
2001-12-21,84.39286,84.08352,Training
2001-12-22,83.96715,84.137924,Training
2001-12-23,83.61143,83.96204,Training
2001-12-24,83.01143,83.54719,Training
2001-12-25,82.31857,83.35541,Training
2001-12-26,81.66,82.69581,Training
2001-12-27,81.13143,82.375046,Training
2001-12-28,80.85,81.63669,Training
2001-12-29,80.39571,80.778595,Training
2001-12-30,79.777145,80.65056,Training
2001-12-31,79.23,80.30292,Training
2002-01-01,78.85286,71.98061,Training
2002-01-02,78.53143,74.08003,Training
2002-01-03,78.20143,76.01212,Training
2002-01-04,78.03429,77.72666,Training
2002-01-05,77.994286,78.46278,Training
2002-01-06,78.03571,78.918076,Training
2002-01-07,78.17715,79.477905,Training
2002-01-08,78.32715,78.98364,Training
2002-01-09,78.43429,78.218094,Training
2002-01-10,78.39429,78.043816,Training
2002-01-11,78.46571,77.93418,Training
2002-01-12,78.435715,78.01422,Training
2002-01-13,78.365715,77.29468,Training
2002-01-14,78.07,76.87463,Training
2002-01-15,77.79429,77.33993,Training
2002-01-16,77.608574,77.881424,Training
2002-01-17,77.59857,78.09279,Training
2002-01-18,77.42286,78.398384,Training
2002-01-19,77.31572,78.78439,Training
2002-01-20,77.384285,79.37252,Training
2002-01-21,77.64714,79.609474,Training
2002-01-22,77.66857,78.520035,Training
2002-01-23,77.62429,77.81592,Training
2002-01-24,77.66857,78.22986,Training
2002-01-25,77.67571,78.31353,Training
2002-01-26,77.62429,77.83427,Training
2002-01-27,77.31286,77.522224,Training
2002-01-28,77.08572,77.42005,Training
2002-01-29,77.127144,77.08644,Training
2002-01-30,77.20572,76.56922,Training
2002-01-31,77.21715,76.808426,Training
2002-02-01,77.35286,76.80372,Training
2002-02-02,77.192856,76.78417,Training
2002-02-03,77.12143,76.705864,Training
2002-02-04,76.91,76.46957,Training
2002-02-05,76.44572,75.59843,Training
2002-02-06,76.0,75.31703,Training
2002-02-07,75.424286,75.44695,Training
2002-02-08,74.80286,75.42613,Training
2002-02-09,74.51,74.21793,Training
2002-02-10,74.24286,73.505066,Training
2002-02-11,73.95143,73.476074,Training
2002-02-12,73.92143,73.93465,Training
2002-02-13,73.744286,73.91763,Training
2002-02-14,73.56857,73.46864,Training
2002-02-15,73.33714,72.70789,Training
2002-02-16,73.09143,72.574455,Training
2002-02-17,72.86286,72.5073,Training
2002-02-18,72.68,72.35329,Training
2002-02-19,72.59572,72.16791,Training
2002-02-20,72.575714,71.80072,Training
2002-02-21,72.54714,71.736206,Training
2002-02-22,72.55429,71.894775,Training
2002-02-23,72.56286,72.13434,Training
2002-02-24,72.58143,72.38456,Training
2002-02-25,72.69429,72.83125,Training
2002-02-26,72.66428,72.7968,Training
2002-02-27,72.622856,73.57896,Training
2002-02-28,72.53715,73.682556,Training
2002-03-01,72.46715,73.90909,Training
2002-03-02,72.50429,74.19342,Training
2002-03-03,72.73572,74.778,Training
2002-03-04,72.564285,74.107086,Training
2002-03-05,72.28571,73.291756,Training
2002-03-06,72.038574,71.719955,Training
2002-03-07,71.80429,71.07249,Training
2002-03-08,71.64571,71.119095,Training
2002-03-09,71.46429,70.698326,Training
2002-03-10,70.98286,70.16187,Training
2002-03-11,70.67571,69.36684,Training
2002-03-12,70.575714,69.60125,Training
2002-03-13,70.53571,70.09515,Training
2002-03-14,70.622856,69.93509,Training
2002-03-15,70.57,69.73509,Training
2002-03-16,70.44429,69.58307,Training
2002-03-17,70.43,70.097595,Training
2002-03-18,70.655716,70.44183,Training
2002-03-19,70.744286,70.14421,Training
2002-03-20,70.82,70.3443,Training
2002-03-21,70.72858,70.28491,Training
2002-03-22,70.55429,69.86449,Training
2002-03-23,70.51714,69.325676,Training
2002-03-24,70.340004,68.87436,Training
2002-03-25,70.15714,69.239845,Training
2002-03-26,70.05857,69.571236,Training
2002-03-27,69.87429,69.4242,Training
2002-03-28,69.737144,69.036316,Training
2002-03-29,69.68,68.513885,Training
2002-03-30,69.457146,68.03936,Training
2002-03-31,69.26,67.15636,Training
2002-04-01,68.95857,67.21784,Training
2002-04-02,68.48428,67.36818,Training
2002-04-03,67.98143,67.62224,Training
2002-04-04,67.387146,67.06693,Training
2002-04-05,66.950005,66.98661,Training
2002-04-06,66.74,66.72683,Training
2002-04-07,66.72429,67.333534,Training
2002-04-08,66.81715,67.65156,Training
2002-04-09,66.94429,67.92656,Training
2002-04-10,66.96715,67.62266,Training
2002-04-11,67.23143,67.63108,Training
2002-04-12,67.42715,67.849594,Training
2002-04-13,67.46,67.75859,Training
2002-04-14,67.328575,67.7857,Training
2002-04-15,67.130005,67.80382,Training
2002-04-16,66.99286,67.63513,Training
2002-04-17,66.98286,67.32581,Training
2002-04-18,66.86714,66.96085,Training
2002-04-19,66.755714,66.75635,Training
2002-04-20,66.60715,66.197136,Training
2002-04-21,66.50714,66.379074,Training
2002-04-22,66.44572,66.65724,Training
2002-04-23,66.417145,67.39681,Training
2002-04-24,66.46,67.93466,Training
2002-04-25,66.56715,68.4773,Training
2002-04-26,66.64571,68.81242,Training
2002-04-27,66.79143,68.76888,Training
2002-04-28,66.957146,68.61582,Training
2002-04-29,67.03,68.50296,Training
2002-04-30,67.01143,67.9689,Training
2002-05-01,66.86566,66.72016,Training
2002-05-02,66.673546,65.600815,Training
2002-05-03,66.28283,64.615326,Training
2002-05-04,65.70197,63.563942,Training
2002-05-05,65.08369,61.893154,Training
2002-05-06,64.72511,61.73207,Training
2002-05-07,64.25083,62.19861,Training
2002-05-08,63.863403,63.09569,Training
2002-05-09,63.723545,63.295708,Training
2002-05-10,63.602318,63.694412,Training
2002-05-11,63.50783,63.85971,Training
2002-05-12,63.47333,63.952812,Training
2002-05-13,63.292015,64.32569,Training
2002-05-14,63.319218,64.39383,Training
2002-05-15,62.604843,63.228313,Training
2002-05-16,61.482174,62.305847,Training
2002-05-17,60.359543,61.889282,Training
2002-05-18,59.3134,60.72647,Training
2002-05-19,59.128815,60.67868,Training
2002-05-20,58.786274,59.57338,Training
2002-05-21,58.4505,58.702488,Training
2002-05-22,58.886642,58.61904,Training
2002-05-23,59.594147,59.166096,Training
2002-05-24,60.431572,59.809566,Training
2002-05-25,61.34306,60.639668,Training
2002-05-26,61.469,60.662415,Training
2002-05-27,61.644287,61.3546,Training
2002-05-28,61.772858,61.559822,Training
2002-05-29,61.86,61.146805,Training
2002-05-30,61.847145,60.131805,Training
2002-05-31,61.82143,60.00902,Training
2002-06-01,61.627144,59.752895,Training
2002-06-02,61.40143,60.066765,Training
2002-06-03,61.504288,60.034943,Training
2002-06-04,61.968575,60.463486,Training
2002-06-05,62.405716,61.15224,Training
2002-06-06,62.70143,62.29578,Training
2002-06-07,63.12143,62.56673,Training
2002-06-08,63.93,61.786156,Training
2002-06-09,64.43,61.294487,Training
2002-06-10,64.36143,60.8493,Training
2002-06-11,63.977146,60.89264,Training
2002-06-12,63.600002,61.11612,Training
2002-06-13,63.395714,60.77107,Training
2002-06-14,63.280003,61.307007,Training
2002-06-15,62.940002,61.64472,Training
2002-06-16,62.75857,61.949512,Training
2002-06-17,62.76143,61.84528,Training
2002-06-18,62.63143,61.71408,Training
2002-06-19,62.460003,61.555416,Training
2002-06-20,62.21,61.534397,Training
2002-06-21,61.745716,61.6146,Training
2002-06-22,61.208572,61.805813,Training
2002-06-23,60.77429,61.788353,Training
2002-06-24,60.478573,62.160553,Training
2002-06-25,60.35286,62.369354,Training
2002-06-26,60.49286,62.7975,Training
2002-06-27,60.677147,63.399815,Training
2002-06-28,60.707146,62.815643,Training
2002-06-29,60.96,62.611305,Training
2002-06-30,61.384285,62.26837,Training
2002-07-01,61.827145,62.232746,Training
2002-07-02,62.135715,62.229187,Training
2002-07-03,62.365715,62.57871,Training
2002-07-04,62.842857,63.064842,Training
2002-07-05,63.684288,63.850327,Training
2002-07-06,64.47429,64.2712,Training
2002-07-07,65.16,64.96728,Training
2002-07-08,65.86429,65.484886,Training
2002-07-09,66.65857,65.83266,Training
2002-07-10,67.29429,66.24052,Training
2002-07-11,67.79286,67.21697,Training
2002-07-12,68.16286,67.673416,Training
2002-07-13,68.43429,67.97494,Training
2002-07-14,68.61429,68.45771,Training
2002-07-15,68.770004,68.919136,Training
2002-07-16,68.90286,69.257614,Training
2002-07-17,69.17857,69.658066,Training
2002-07-18,69.41143,70.04604,Training
2002-07-19,69.61714,70.39403,Training
2002-07-20,69.847145,70.68893,Training
2002-07-21,70.17286,70.94071,Training
2002-07-22,70.49,71.091064,Training
2002-07-23,70.75714,71.1156,Training
2002-07-24,70.87857,71.278694,Training
2002-07-25,71.19857,71.89117,Training
2002-07-26,71.56715,72.42634,Training
2002-07-27,71.97286,72.81535,Training
2002-07-28,72.277145,73.05694,Training
2002-07-29,72.62857,73.12975,Training
2002-07-30,73.08714,73.19115,Training
2002-07-31,73.67715,73.28958,Training
2002-08-01,74.108574,73.46119,Training
2002-08-02,74.59143,73.59402,Training
2002-08-03,74.98428,73.55707,Training
2002-08-04,75.31286,73.72298,Training
2002-08-05,75.615715,73.96452,Training
2002-08-06,75.82715,74.67519,Training
2002-08-07,76.21715,75.65484,Training
2002-08-08,76.737144,76.55001,Training
2002-08-09,77.25429,77.67907,Training
2002-08-10,77.91428,78.92005,Training
2002-08-11,78.72429,80.31037,Training
2002-08-12,79.59857,81.56262,Training
2002-08-13,80.53571,82.59975,Training
2002-08-14,81.28571,83.400505,Training
2002-08-15,81.85429,83.91399,Training
2002-08-16,82.32714,84.27208,Training
2002-08-17,82.74715,84.46705,Training
2002-08-18,83.13572,84.882126,Training
2002-08-19,83.46286,85.00753,Training
2002-08-20,83.80572,85.22934,Training
2002-08-21,84.14286,85.38887,Training
2002-08-22,84.46143,85.469444,Training
2002-08-23,84.75,85.61792,Training
2002-08-24,85.05286,86.16608,Training
2002-08-25,85.28,86.39372,Training
2002-08-26,85.44,86.56209,Training
2002-08-27,85.538574,86.54359,Training
2002-08-28,85.608574,86.645325,Training
2002-08-29,85.63572,87.34561,Training
2002-08-30,85.597145,87.09808,Training
2002-08-31,85.50286,86.711914,Training
2002-09-01,85.51143,87.38411,Training
2002-09-02,85.36714,87.158325,Training
2002-09-03,85.24715,86.888824,Training
2002-09-04,85.10429,86.42408,Training
2002-09-05,84.99286,86.46865,Training
2002-09-06,84.97858,86.248764,Training
2002-09-07,85.005714,85.78047,Training
2002-09-08,84.98143,85.81779,Training
2002-09-09,85.19143,86.0686,Training
2002-09-10,85.46143,86.12265,Training
2002-09-11,85.78429,86.1911,Training
2002-09-12,86.07429,86.4523,Training
2002-09-13,86.42143,86.26302,Training
2002-09-14,86.69714,86.09082,Training
2002-09-15,86.96286,86.09044,Training
2002-09-16,87.155716,86.31227,Training
2002-09-17,87.30286,86.55754,Training
2002-09-18,87.43143,86.66817,Training
2002-09-19,87.611435,86.60103,Training
2002-09-20,87.740005,86.27426,Training
2002-09-21,87.90286,86.328964,Training
2002-09-22,88.045715,86.44977,Training
2002-09-23,88.22858,86.771484,Training
2002-09-24,88.41143,86.92291,Training
2002-09-25,88.56143,86.84723,Training
2002-09-26,88.788574,87.34357,Training
2002-09-27,88.954285,87.38836,Training
2002-09-28,88.87,87.264984,Training
2002-09-29,88.70286,87.41071,Training
2002-09-30,88.48572,87.42137,Training
2002-10-01,88.185715,86.832016,Training
2002-10-02,87.80857,86.39987,Training
2002-10-03,87.32143,86.324776,Training
2002-10-04,86.97,86.338425,Training
2002-10-05,86.92572,85.93398,Training
2002-10-06,86.87143,86.042206,Training
2002-10-07,86.97143,86.09656,Training
2002-10-08,87.075714,86.034935,Training
2002-10-09,87.32715,85.905815,Training
2002-10-10,87.60286,85.8922,Training
2002-10-11,87.71429,86.3866,Training
2002-10-12,87.48,87.600464,Training
2002-10-13,87.08143,87.391235,Training
2002-10-14,85.88143,86.14367,Training
2002-10-15,84.501434,85.0376,Training
2002-10-16,82.91428,84.66804,Training
2002-10-17,80.92572,83.685196,Training
2002-10-18,78.65857,81.11805,Training
2002-10-19,76.508575,77.99788,Training
2002-10-20,74.41286,75.56165,Training
2002-10-21,72.90286,73.72843,Training
2002-10-22,71.59143,72.15616,Training
2002-10-23,70.34572,70.27459,Training
2002-10-24,69.44857,69.21047,Training
2002-10-25,68.93714,68.53042,Training
2002-10-26,68.59143,68.05791,Training
2002-10-27,68.39143,68.12512,Training
2002-10-28,68.22143,68.059685,Training
2002-10-29,68.12143,68.145096,Training
2002-10-30,68.14429,67.98892,Training
2002-10-31,68.23857,68.15676,Training
2002-11-01,68.29714,68.44287,Training
2002-11-02,68.26,68.91784,Training
2002-11-03,68.25714,69.03581,Training
2002-11-04,68.36286,68.982864,Training
2002-11-05,68.42715,68.952545,Training
2002-11-06,68.457146,69.09779,Training
2002-11-07,68.37857,69.455536,Training
2002-11-08,68.344284,69.396614,Training
2002-11-09,68.30286,68.95692,Training
2002-11-10,68.33143,68.332726,Training
2002-11-11,68.28715,67.77213,Training
2002-11-12,68.19572,68.18443,Training
2002-11-13,68.18143,67.91766,Training
2002-11-14,68.28143,67.81905,Training
2002-11-15,68.29858,67.71704,Training
2002-11-16,68.384285,67.999016,Training
2002-11-17,68.51714,67.38275,Training
2002-11-18,68.51857,67.67321,Training
2002-11-19,68.237144,65.842705,Training
2002-11-20,67.74571,64.514015,Training
2002-11-21,67.18143,63.2553,Training
2002-11-22,66.71143,62.727783,Training
2002-11-23,65.88572,62.79383,Training
2002-11-24,64.66286,61.689995,Training
2002-11-25,63.63286,61.286194,Training
2002-11-26,63.18143,61.37239,Training
2002-11-27,63.018574,61.1351,Training
2002-11-28,63.00857,61.78691,Training
2002-11-29,62.93143,62.899254,Training
2002-11-30,63.075714,63.99924,Training
2002-12-01,63.37186,63.918846,Training
2002-12-02,,64.64876,Training
2002-12-03,,65.07668,Training
2002-12-04,,65.95443,Training
2002-12-05,,67.33856,Training
2002-12-06,,68.92271,Training
2002-12-07,,70.046646,Training
2002-12-08,,70.42911,Training
2002-12-09,,70.28825,Training
2002-12-10,,70.67343,Training
2002-12-11,,71.18471,Training
2002-12-12,,71.781105,Training
2002-12-13,,71.05312,Training
2002-12-14,,70.46605,Training
2002-12-15,,69.670906,Training
2002-12-16,,68.84734,Training
2002-12-17,,68.96319,Training
2002-12-18,,68.8436,Training
2002-12-19,,68.06249,Training
2002-12-20,,67.25251,Training
2002-12-21,,66.71361,Training
2002-12-22,,65.25964,Training
2002-12-23,,63.827156,Training
2002-12-24,,62.942524,Training
2002-12-25,,62.963196,Training
2002-12-26,,62.195446,Training
2002-12-27,,61.609432,Training
2002-12-28,,61.062744,Training
2002-12-29,,61.283,Training
