,saltfront_obs,saltfront_pred,train/val
2002-04-19,66.755714,64.84411,Training
2002-04-20,66.60715,64.42687,Training
2002-04-21,66.50714,64.85054,Training
2002-04-22,66.44572,65.33486,Training
2002-04-23,66.417145,66.0675,Training
2002-04-24,66.46,66.64348,Training
2002-04-25,66.56715,67.1997,Training
2002-04-26,66.64571,67.79602,Training
2002-04-27,66.79143,67.6527,Training
2002-04-28,66.957146,68.145905,Training
2002-04-29,67.03,68.443344,Training
2002-04-30,67.01143,67.9157,Training
2002-05-01,66.86566,66.702736,Training
2002-05-02,66.673546,66.31696,Training
2002-05-03,66.28283,65.151764,Training
2002-05-04,65.70197,63.86586,Training
2002-05-05,65.08369,62.536613,Training
2002-05-06,64.72511,62.17409,Training
2002-05-07,64.25083,62.03392,Training
2002-05-08,63.863403,62.808853,Training
2002-05-09,63.723545,62.801357,Training
2002-05-10,63.602318,63.12643,Training
2002-05-11,63.50783,63.46068,Training
2002-05-12,63.47333,63.56095,Training
2002-05-13,63.292015,64.2896,Training
2002-05-14,63.319218,64.16295,Training
2002-05-15,62.604843,62.731987,Training
2002-05-16,61.482174,61.872726,Training
2002-05-17,60.359543,61.39164,Training
2002-05-18,59.3134,61.081528,Training
2002-05-19,59.128815,60.918518,Training
2002-05-20,58.786274,59.973198,Training
2002-05-21,58.4505,59.139606,Training
2002-05-22,58.886642,59.005753,Training
2002-05-23,59.594147,59.498604,Training
2002-05-24,60.431572,59.883724,Training
2002-05-25,61.34306,60.58097,Training
2002-05-26,61.469,60.90676,Training
2002-05-27,61.644287,61.23657,Training
2002-05-28,61.772858,61.31264,Training
2002-05-29,61.86,60.8737,Training
2002-05-30,61.847145,59.980713,Training
2002-05-31,61.82143,59.39375,Training
2002-06-01,61.627144,58.899426,Training
2002-06-02,61.40143,59.582294,Training
2002-06-03,61.504288,59.950615,Training
2002-06-04,61.968575,60.695717,Training
2002-06-05,62.405716,61.522217,Training
2002-06-06,62.70143,62.528275,Training
2002-06-07,63.12143,63.451973,Training
2002-06-08,63.93,62.984222,Training
2002-06-09,64.43,62.39068,Training
2002-06-10,64.36143,61.62597,Training
2002-06-11,63.977146,61.564346,Training
2002-06-12,63.600002,61.324802,Training
2002-06-13,63.395714,60.767956,Training
2002-06-14,63.280003,61.181614,Training
2002-06-15,62.940002,61.004032,Training
2002-06-16,62.75857,61.231964,Training
2002-06-17,62.76143,61.150692,Training
2002-06-18,62.63143,60.94654,Training
2002-06-19,62.460003,60.96672,Training
2002-06-20,62.21,61.160576,Training
2002-06-21,61.745716,61.39183,Training
2002-06-22,61.208572,61.683655,Training
2002-06-23,60.77429,61.754395,Training
2002-06-24,60.478573,62.130302,Training
2002-06-25,60.35286,62.40223,Training
2002-06-26,60.49286,62.79733,Training
2002-06-27,60.677147,62.91695,Training
2002-06-28,60.707146,61.690327,Training
2002-06-29,60.96,61.6421,Training
2002-06-30,61.384285,61.64347,Training
2002-07-01,61.827145,61.86963,Training
2002-07-02,62.135715,62.07582,Training
2002-07-03,62.365715,62.660236,Training
2002-07-04,62.842857,63.306736,Training
2002-07-05,63.684288,64.276,Training
2002-07-06,64.47429,64.62389,Training
2002-07-07,65.16,65.448204,Training
2002-07-08,65.86429,66.34196,Training
2002-07-09,66.65857,66.82847,Training
2002-07-10,67.29429,67.15542,Training
2002-07-11,67.79286,68.023094,Training
2002-07-12,68.16286,68.44702,Training
2002-07-13,68.43429,68.82754,Training
2002-07-14,68.61429,69.09209,Training
2002-07-15,68.770004,69.38182,Training
2002-07-16,68.90286,69.57855,Training
2002-07-17,69.17857,69.792,Training
2002-07-18,69.41143,70.00456,Training
2002-07-19,69.61714,70.25897,Training
2002-07-20,69.847145,70.671455,Training
2002-07-21,70.17286,71.20474,Training
2002-07-22,70.49,71.44723,Training
2002-07-23,70.75714,71.5073,Training
2002-07-24,70.87857,71.8303,Training
2002-07-25,71.19857,72.540535,Training
2002-07-26,71.56715,73.2071,Training
2002-07-27,71.97286,73.800934,Training
2002-07-28,72.277145,74.12718,Training
2002-07-29,72.62857,74.16706,Training
2002-07-30,73.08714,74.15929,Training
2002-07-31,73.67715,74.12376,Training
2002-08-01,74.108574,74.23674,Training
2002-08-02,74.59143,74.45642,Training
2002-08-03,74.98428,74.51075,Training
2002-08-04,75.31286,74.7785,Training
2002-08-05,75.615715,75.063156,Training
2002-08-06,75.82715,75.62661,Training
2002-08-07,76.21715,76.42233,Training
2002-08-08,76.737144,77.28041,Training
2002-08-09,77.25429,78.435036,Training
2002-08-10,77.91428,79.53449,Training
2002-08-11,78.72429,80.66021,Training
2002-08-12,79.59857,81.59132,Training
2002-08-13,80.53571,82.35289,Training
2002-08-14,81.28571,83.05527,Training
2002-08-15,81.85429,83.65846,Training
2002-08-16,82.32714,84.06013,Training
2002-08-17,82.74715,84.36684,Training
2002-08-18,83.13572,84.8769,Training
2002-08-19,83.46286,85.097626,Training
2002-08-20,83.80572,85.37763,Training
2002-08-21,84.14286,85.40766,Training
2002-08-22,84.46143,85.508835,Training
2002-08-23,84.75,85.78013,Training
2002-08-24,85.05286,86.207954,Training
2002-08-25,85.28,86.218414,Training
2002-08-26,85.44,86.46432,Training
2002-08-27,85.538574,86.505264,Training
2002-08-28,85.608574,86.75664,Training
2002-08-29,85.63572,86.83224,Training
2002-08-30,85.597145,86.798965,Training
2002-08-31,85.50286,86.80109,Training
2002-09-01,85.51143,86.78526,Training
2002-09-02,85.36714,86.65191,Training
2002-09-03,85.24715,86.61977,Training
2002-09-04,85.10429,86.40039,Training
2002-09-05,84.99286,86.35438,Training
2002-09-06,84.97858,86.19976,Training
2002-09-07,85.005714,85.490295,Training
2002-09-08,84.98143,85.41459,Training
2002-09-09,85.19143,85.53869,Training
2002-09-10,85.46143,85.65052,Training
2002-09-11,85.78429,85.82129,Training
2002-09-12,86.07429,86.20402,Training
2002-09-13,86.42143,86.377,Training
2002-09-14,86.69714,86.489235,Training
2002-09-15,86.96286,86.481224,Training
2002-09-16,87.155716,86.43323,Training
2002-09-17,87.30286,86.516655,Training
2002-09-18,87.43143,86.62151,Training
2002-09-19,87.611435,86.63947,Training
2002-09-20,87.740005,86.561615,Training
2002-09-21,87.90286,86.658844,Training
2002-09-22,88.045715,86.724915,Training
2002-09-23,88.22858,86.82662,Training
2002-09-24,88.41143,86.91585,Training
2002-09-25,88.56143,86.98696,Training
2002-09-26,88.788574,87.13516,Training
2002-09-27,88.954285,86.98634,Training
2002-09-28,88.87,86.931404,Training
2002-09-29,88.70286,87.11865,Training
2002-09-30,88.48572,86.94178,Training
2002-10-01,88.185715,86.593056,Training
2002-10-02,87.80857,86.1745,Training
2002-10-03,87.32143,85.9028,Training
2002-10-04,86.97,86.06945,Training
2002-10-05,86.92572,85.75899,Training
2002-10-06,86.87143,85.63612,Training
2002-10-07,86.97143,85.53959,Training
2002-10-08,87.075714,85.53419,Training
2002-10-09,87.32715,85.623024,Training
2002-10-10,87.60286,85.751045,Training
2002-10-11,87.71429,85.95666,Training
2002-10-12,87.48,86.18578,Training
2002-10-13,87.08143,86.211006,Training
2002-10-14,85.88143,85.930695,Training
2002-10-15,84.501434,85.45908,Training
2002-10-16,82.91428,84.5119,Training
2002-10-17,80.92572,83.496506,Training
2002-10-18,78.65857,81.06049,Training
2002-10-19,76.508575,78.67263,Training
2002-10-20,74.41286,76.52676,Training
2002-10-21,72.90286,74.90477,Training
2002-10-22,71.59143,72.99666,Training
2002-10-23,70.34572,71.21482,Training
2002-10-24,69.44857,70.13585,Training
2002-10-25,68.93714,69.48128,Training
2002-10-26,68.59143,68.6943,Training
2002-10-27,68.39143,68.095985,Training
2002-10-28,68.22143,67.7774,Training
2002-10-29,68.12143,67.854065,Training
2002-10-30,68.14429,68.05212,Training
2002-10-31,68.23857,68.12917,Training
2002-11-01,68.29714,68.252205,Training
2002-11-02,68.26,68.627075,Training
2002-11-03,68.25714,68.880035,Training
2002-11-04,68.36286,69.014915,Training
2002-11-05,68.42715,69.11228,Training
2002-11-06,68.457146,69.71618,Training
2002-11-07,68.37857,69.99166,Training
2002-11-08,68.344284,69.357635,Training
2002-11-09,68.30286,69.097244,Training
2002-11-10,68.33143,68.69513,Training
2002-11-11,68.28715,68.59907,Training
2002-11-12,68.19572,68.655,Training
2002-11-13,68.18143,68.62286,Training
2002-11-14,68.28143,68.499695,Training
2002-11-15,68.29858,68.24286,Training
2002-11-16,68.384285,68.7491,Training
2002-11-17,68.51714,68.97711,Training
2002-11-18,68.51857,68.24949,Training
2002-11-19,68.237144,66.22176,Training
2002-11-20,67.74571,65.010925,Training
2002-11-21,67.18143,63.772293,Training
2002-11-22,66.71143,63.401985,Training
2002-11-23,65.88572,62.59713,Training
2002-11-24,64.66286,61.391502,Training
2002-11-25,63.63286,60.989914,Training
2002-11-26,63.18143,61.138878,Training
2002-11-27,63.018574,60.98377,Training
2002-11-28,63.00857,61.176548,Training
2002-11-29,62.93143,62.198116,Training
2002-11-30,63.075714,63.727646,Training
2002-12-01,63.37186,63.817524,Training
2002-12-02,,64.95627,Training
2002-12-03,,66.02095,Training
2002-12-04,,66.6218,Training
2002-12-05,,68.15289,Training
2002-12-06,,69.865746,Training
2002-12-07,,70.63165,Training
2002-12-08,,70.653305,Training
2002-12-09,,69.87386,Training
2002-12-10,,70.07784,Training
2002-12-11,,70.06192,Training
2002-12-12,,70.34778,Training
2002-12-13,,70.3542,Training
2002-12-14,,70.70029,Training
2002-12-15,,69.64802,Training
2002-12-16,,69.22522,Training
2002-12-17,,68.63095,Training
2002-12-18,,68.3195,Training
2002-12-19,,67.9305,Training
2002-12-20,,68.403824,Training
2002-12-21,,67.73693,Training
2002-12-22,,66.31076,Training
2002-12-23,,64.86848,Training
2002-12-24,,63.749355,Training
2002-12-25,,64.44472,Training
2002-12-26,,62.770718,Training
2002-12-27,,62.14476,Training
2002-12-28,,61.581062,Training
2002-12-29,,61.604904,Training
