,saltfront_obs,saltfront_pred,train/val
2001-03-16,,68.88581,Training
2001-03-17,,68.366936,Training
2001-03-18,,67.834854,Training
2001-03-19,,67.21923,Training
2001-03-20,,67.01135,Training
2001-03-21,,68.24468,Training
2001-03-22,,68.160645,Training
2001-03-23,,68.07436,Training
2001-03-24,,67.64408,Training
2001-03-25,,66.99161,Training
2001-03-26,,65.87625,Training
2001-03-27,,65.12722,Training
2001-03-28,,63.66667,Training
2001-03-29,,63.15579,Training
2001-03-30,,62.535336,Training
2001-03-31,,61.263504,Training
2001-04-01,,60.57225,Training
2001-04-02,,59.7913,Training
2001-04-03,60.65286,59.247917,Training
2001-04-04,58.81143,59.215954,Training
2001-04-05,56.611427,58.994514,Training
2001-04-06,,58.90793,Training
2001-04-07,,59.001404,Training
2001-04-08,,58.86954,Training
2001-04-09,,58.399433,Training
2001-04-10,,58.317986,Training
2001-04-11,,58.051544,Training
2001-04-12,,57.29494,Training
2001-04-13,,57.04287,Training
2001-04-14,,57.02116,Training
2001-04-15,,57.013554,Training
2001-04-16,,57.474583,Training
2001-04-17,,57.228954,Training
2001-04-18,,57.488396,Training
2001-04-19,,58.421085,Training
2001-04-20,54.507145,60.010742,Training
2001-04-21,58.89286,60.393093,Training
2001-04-22,62.855717,61.66867,Training
2001-04-23,64.41572,61.608288,Training
2001-04-24,65.44429,62.610954,Training
2001-04-25,65.50429,62.29861,Training
2001-04-26,65.30286,63.17063,Training
2001-04-27,65.23286,63.690987,Training
2001-04-28,65.11143,63.783474,Training
2001-04-29,65.01572,63.607037,Training
2001-04-30,65.16143,63.379982,Training
2001-05-01,65.14429,62.966087,Training
2001-05-02,65.24571,63.544476,Training
2001-05-03,65.19143,63.72534,Training
2001-05-04,65.03429,64.20869,Training
2001-05-05,64.994286,64.74957,Training
2001-05-06,65.13286,65.07341,Training
2001-05-07,65.274284,65.85308,Training
2001-05-08,65.44429,66.20078,Training
2001-05-09,65.56286,66.11203,Training
2001-05-10,65.74857,66.28354,Training
2001-05-11,65.96429,66.3392,Training
2001-05-12,66.19,66.42711,Training
2001-05-13,66.27286,66.32051,Training
2001-05-14,66.46571,66.368965,Training
2001-05-15,66.83,66.34689,Training
2001-05-16,67.29714,67.16133,Training
2001-05-17,67.81572,67.876915,Training
2001-05-18,68.30857,68.17503,Training
2001-05-19,68.76143,68.4677,Training
2001-05-20,69.20572,69.06964,Training
2001-05-21,69.48286,69.48187,Training
2001-05-22,69.66428,69.62556,Training
2001-05-23,69.71715,69.63509,Training
2001-05-24,69.737144,69.62102,Training
2001-05-25,69.75714,69.655495,Training
2001-05-26,69.774284,69.623566,Training
2001-05-27,69.63572,69.54857,Training
2001-05-28,69.46,69.10781,Training
2001-05-29,69.26143,68.66705,Training
2001-05-30,69.07,68.12084,Training
2001-05-31,68.807144,67.50629,Training
2001-06-01,68.55,67.41708,Training
2001-06-02,68.26429,67.42479,Training
2001-06-03,68.07143,67.29206,Training
2001-06-04,67.814285,67.03202,Training
2001-06-05,67.57429,66.777885,Training
2001-06-06,67.31143,66.5153,Training
2001-06-07,67.115715,66.24289,Training
2001-06-08,66.93429,66.10182,Training
2001-06-09,66.82,65.94542,Training
2001-06-10,66.78571,65.844124,Training
2001-06-11,66.865715,65.86963,Training
2001-06-12,66.92715,65.58485,Training
2001-06-13,67.094284,65.95369,Training
2001-06-14,67.258575,66.081566,Training
2001-06-15,67.41143,66.16112,Training
2001-06-16,67.58,66.66114,Training
2001-06-17,67.468575,66.760445,Training
2001-06-18,67.28143,66.431694,Training
2001-06-19,67.14,66.56298,Training
2001-06-20,66.86286,66.26875,Training
2001-06-21,66.512856,66.35644,Training
2001-06-22,66.26714,66.57501,Training
2001-06-23,66.01857,66.61886,Training
2001-06-24,65.84286,66.179535,Training
2001-06-25,65.70857,65.78366,Training
2001-06-26,65.557144,65.557816,Training
2001-06-27,65.435715,65.31241,Training
2001-06-28,65.33429,65.12834,Training
2001-06-29,65.25143,65.365486,Training
2001-06-30,65.207146,65.34375,Training
2001-07-01,65.27286,65.625374,Training
2001-07-02,65.30857,65.75018,Training
2001-07-03,65.54143,65.778145,Training
2001-07-04,65.79429,66.13263,Training
2001-07-05,66.08429,66.50307,Training
2001-07-06,66.277145,66.606445,Training
2001-07-07,66.46,66.73489,Training
2001-07-08,66.700005,66.86901,Training
2001-07-09,66.93286,67.13191,Training
2001-07-10,67.038574,67.30474,Training
2001-07-11,67.16572,67.195724,Training
2001-07-12,67.36286,67.190674,Training
2001-07-13,67.615715,67.15239,Training
2001-07-14,67.88572,67.167854,Training
2001-07-15,68.21715,67.47205,Training
2001-07-16,68.60429,67.93662,Training
2001-07-17,68.935715,68.3575,Training
2001-07-18,69.262856,68.787285,Training
2001-07-19,69.538574,69.323845,Training
2001-07-20,69.788574,69.765816,Training
2001-07-21,69.94714,69.920944,Training
2001-07-22,70.04858,70.128555,Training
2001-07-23,70.13143,70.235695,Training
2001-07-24,70.23286,70.24571,Training
2001-07-25,70.307144,70.04233,Training
2001-07-26,70.328575,70.02732,Training
2001-07-27,70.38143,70.27008,Training
2001-07-28,70.457146,69.976814,Training
2001-07-29,70.54286,70.20953,Training
2001-07-30,70.667145,70.7223,Training
2001-07-31,70.82714,70.840355,Training
2001-08-01,71.02143,70.519585,Training
2001-08-02,71.26429,70.63842,Training
2001-08-03,71.42571,70.914085,Training
2001-08-04,71.56143,71.07866,Training
2001-08-05,71.73143,71.38202,Training
2001-08-06,71.85,71.447945,Training
2001-08-07,71.87857,71.39096,Training
2001-08-08,71.91428,71.324135,Training
2001-08-09,71.99715,71.671936,Training
2001-08-10,72.07429,71.92025,Training
2001-08-11,72.082855,71.78962,Training
2001-08-12,72.06857,71.73656,Training
2001-08-13,71.96143,71.444984,Training
2001-08-14,71.844284,71.51196,Training
2001-08-15,71.770004,71.91038,Training
2001-08-16,71.64,71.98235,Training
2001-08-17,71.48143,72.2162,Training
2001-08-18,71.35,72.12763,Training
2001-08-19,71.255714,72.31605,Training
2001-08-20,71.33429,72.405594,Training
2001-08-21,71.47858,72.36426,Training
2001-08-22,71.65714,72.40177,Training
2001-08-23,71.898575,72.62384,Training
2001-08-24,72.218575,73.005135,Training
2001-08-25,72.71286,73.65051,Training
2001-08-26,73.167145,74.24783,Training
2001-08-27,73.48143,74.65365,Training
2001-08-28,73.72714,74.66801,Training
2001-08-29,73.94857,74.905975,Training
2001-08-30,74.11714,75.31606,Training
2001-08-31,74.26857,75.78197,Training
2001-09-01,74.28429,75.752556,Training
2001-09-02,74.340004,76.10282,Training
2001-09-03,74.61286,76.48075,Training
2001-09-04,74.905716,77.01474,Training
2001-09-05,75.10429,77.22558,Training
2001-09-06,75.34857,77.28436,Training
2001-09-07,75.60571,77.56492,Training
2001-09-08,75.88143,77.81361,Training
2001-09-09,76.097145,78.09497,Training
2001-09-10,76.174286,78.431656,Training
2001-09-11,76.26,78.565796,Training
2001-09-12,76.57,78.98998,Training
2001-09-13,76.84572,79.513214,Training
2001-09-14,77.01143,80.12881,Training
2001-09-15,77.39,81.48418,Training
2001-09-16,77.825714,82.37788,Training
2001-09-17,78.28,82.89342,Training
2001-09-18,78.774284,83.421844,Training
2001-09-19,79.16,83.85379,Training
2001-09-20,79.60429,84.444214,Training
2001-09-21,80.02857,84.893875,Training
2001-09-22,80.155716,84.74607,Training
2001-09-23,80.118576,84.667816,Training
2001-09-24,80.11143,84.74886,Training
2001-09-25,79.99857,84.90017,Training
2001-09-26,79.62857,84.39681,Training
2001-09-27,79.03429,82.999054,Training
2001-09-28,78.38143,81.81227,Training
2001-09-29,77.85715,80.60457,Training
2001-09-30,77.81572,80.33819,Training
2001-10-01,77.77143,79.648575,Training
2001-10-02,77.725716,79.36869,Training
2001-10-03,77.725716,79.82253,Training
2001-10-04,77.777145,80.26317,Training
2001-10-05,77.94572,80.81616,Training
2001-10-06,78.01572,81.039276,Training
2001-10-07,77.582855,80.602646,Training
2001-10-08,77.06715,79.98683,Training
2001-10-09,76.88857,79.742836,Training
2001-10-10,76.85429,79.779755,Training
2001-10-11,76.91572,79.78467,Training
2001-10-12,77.11714,80.49831,Training
2001-10-13,77.505714,81.408485,Training
2001-10-14,78.23428,82.37443,Training
2001-10-15,79.200005,83.32759,Training
2001-10-16,79.77286,83.92557,Training
2001-10-17,80.29429,83.03139,Training
2001-10-18,80.5,82.226135,Training
2001-10-19,80.81857,82.13173,Training
2001-10-20,81.03715,82.25676,Training
2001-10-21,81.122856,82.566696,Training
2001-10-22,80.987144,83.367485,Training
2001-10-23,81.10429,83.90389,Training
2001-10-24,81.40143,84.47188,Training
2001-10-25,81.93429,84.654434,Training
2001-10-26,82.12572,84.60187,Training
2001-10-27,82.13857,83.66954,Training
2001-10-28,82.15857,83.66319,Training
2001-10-29,82.40429,83.846,Training
2001-10-30,82.44572,83.96842,Training
2001-10-31,82.48572,84.40035,Training
2001-11-01,82.54143,84.58047,Training
2001-11-02,82.69143,84.46344,Training
2001-11-03,82.987144,84.52362,Training
2001-11-04,83.25714,84.76576,Training
2001-11-05,83.26572,84.70645,Training
2001-11-06,83.39,84.5652,Training
2001-11-07,83.417145,84.512634,Training
2001-11-08,83.55143,84.77901,Training
2001-11-09,83.66428,84.61353,Training
2001-11-10,83.82715,84.9495,Training
2001-11-11,83.83858,84.40706,Training
2001-11-12,84.02857,84.32627,Training
2001-11-13,84.20143,84.08042,Training
2001-11-14,84.34286,83.740524,Training
2001-11-15,84.43,83.43361,Training
2001-11-16,84.630005,83.49088,Training
2001-11-17,84.83857,83.60776,Training
2001-11-18,85.20286,84.37919,Training
2001-11-19,85.38857,84.77137,Training
2001-11-20,85.54,84.81808,Training
2001-11-21,85.71,85.072365,Training
2001-11-22,85.91,85.45707,Training
2001-11-23,86.03143,85.600716,Training
2001-11-24,86.14,85.9662,Training
2001-11-25,86.204285,86.180466,Training
2001-11-26,86.270004,86.45497,Training
2001-11-27,86.35429,86.38402,Training
2001-11-28,86.39,86.21359,Training
2001-11-29,86.40286,86.25592,Training
2001-11-30,86.43,86.2028,Training
2001-12-01,86.37286,86.184814,Training
2001-12-02,86.27286,85.99601,Training
2001-12-03,86.21143,86.016716,Training
2001-12-04,86.13857,85.881546,Training
2001-12-05,86.06143,85.72959,Training
2001-12-06,85.96286,86.01305,Training
2001-12-07,85.82429,86.132065,Training
2001-12-08,85.76429,86.288086,Training
2001-12-09,85.72,86.67743,Training
2001-12-10,85.68714,86.535,Training
2001-12-11,85.61714,86.530716,Training
2001-12-12,85.58143,86.3994,Training
2001-12-13,85.62429,86.552414,Training
2001-12-14,85.627144,86.44561,Training
2001-12-15,85.49572,85.892555,Training
2001-12-16,85.39143,85.9191,Training
2001-12-17,85.380005,86.22139,Training
2001-12-18,85.35286,85.98726,Training
2001-12-19,85.25,85.85907,Training
2001-12-20,84.97429,85.47495,Training
2001-12-21,84.39286,84.170265,Training
2001-12-22,83.96715,83.5611,Training
2001-12-23,83.61143,83.43617,Training
2001-12-24,83.01143,82.997925,Training
2001-12-25,82.31857,82.88726,Training
2001-12-26,81.66,82.06009,Training
2001-12-27,81.13143,81.48645,Training
2001-12-28,80.85,80.562805,Training
2001-12-29,80.39571,79.78068,Training
2001-12-30,79.777145,79.56368,Training
2001-12-31,79.23,79.36266,Training
2002-01-01,78.85286,72.041916,Training
2002-01-02,78.53143,74.4427,Training
2002-01-03,78.20143,76.26456,Training
2002-01-04,78.03429,77.686584,Training
2002-01-05,77.994286,78.384125,Training
2002-01-06,78.03571,78.898705,Training
2002-01-07,78.17715,79.09412,Training
2002-01-08,78.32715,78.872795,Training
2002-01-09,78.43429,78.53835,Training
2002-01-10,78.39429,78.60473,Training
2002-01-11,78.46571,78.75449,Training
2002-01-12,78.435715,78.99073,Training
2002-01-13,78.365715,78.61561,Training
2002-01-14,78.07,78.25995,Training
2002-01-15,77.79429,78.66564,Training
2002-01-16,77.608574,79.20587,Training
2002-01-17,77.59857,79.56203,Training
2002-01-18,77.42286,79.78703,Training
2002-01-19,77.31572,79.934395,Training
2002-01-20,77.384285,79.97108,Training
2002-01-21,77.64714,79.93394,Training
2002-01-22,77.66857,79.6733,Training
2002-01-23,77.62429,79.75121,Training
2002-01-24,77.66857,79.787285,Training
2002-01-25,77.67571,79.63619,Training
2002-01-26,77.62429,79.37007,Training
2002-01-27,77.31286,79.08379,Training
2002-01-28,77.08572,78.63113,Training
2002-01-29,77.127144,78.07513,Training
2002-01-30,77.20572,77.15843,Training
2002-01-31,77.21715,76.91283,Training
2002-02-01,77.35286,75.91532,Training
2002-02-02,77.192856,76.31433,Training
2002-02-03,77.12143,76.665306,Training
2002-02-04,76.91,76.72207,Training
2002-02-05,76.44572,76.3082,Training
2002-02-06,76.0,76.401855,Training
2002-02-07,75.424286,76.51467,Training
2002-02-08,74.80286,76.502365,Training
2002-02-09,74.51,75.82041,Training
2002-02-10,74.24286,75.01492,Training
2002-02-11,73.95143,74.525826,Training
2002-02-12,73.92143,74.23235,Training
2002-02-13,73.744286,74.06007,Training
2002-02-14,73.56857,73.47403,Training
2002-02-15,73.33714,73.0691,Training
2002-02-16,73.09143,73.05346,Training
2002-02-17,72.86286,73.377045,Training
2002-02-18,72.68,73.52754,Training
2002-02-19,72.59572,73.474495,Training
2002-02-20,72.575714,73.11281,Training
2002-02-21,72.54714,73.133484,Training
2002-02-22,72.55429,73.44364,Training
2002-02-23,72.56286,73.69428,Training
2002-02-24,72.58143,73.97434,Training
2002-02-25,72.69429,74.29079,Training
2002-02-26,72.66428,73.71749,Training
2002-02-27,72.622856,73.9857,Training
2002-02-28,72.53715,74.05446,Training
2002-03-01,72.46715,74.44975,Training
2002-03-02,72.50429,73.7044,Training
2002-03-03,72.73572,72.981125,Training
2002-03-04,72.564285,72.79922,Training
2002-03-05,72.28571,72.57117,Training
2002-03-06,72.038574,71.21772,Training
2002-03-07,71.80429,70.81995,Training
2002-03-08,71.64571,70.78957,Training
2002-03-09,71.46429,70.44799,Training
2002-03-10,70.98286,69.99355,Training
2002-03-11,70.67571,69.75379,Training
2002-03-12,70.575714,69.92313,Training
2002-03-13,70.53571,70.86692,Training
2002-03-14,70.622856,70.88471,Training
2002-03-15,70.57,70.52752,Training
2002-03-16,70.44429,70.30184,Training
2002-03-17,70.43,70.76826,Training
2002-03-18,70.655716,71.02469,Training
2002-03-19,70.744286,70.564896,Training
2002-03-20,70.82,70.64406,Training
2002-03-21,70.72858,70.229324,Training
2002-03-22,70.55429,69.973305,Training
2002-03-23,70.51714,69.15169,Training
2002-03-24,70.340004,68.39571,Training
2002-03-25,70.15714,68.833405,Training
2002-03-26,70.05857,69.3718,Training
2002-03-27,69.87429,69.35468,Training
2002-03-28,69.737144,69.13192,Training
2002-03-29,69.68,68.42853,Training
2002-03-30,69.457146,68.052025,Training
2002-03-31,69.26,67.86805,Training
2002-04-01,68.95857,67.86101,Training
2002-04-02,68.48428,67.37192,Training
2002-04-03,67.98143,67.27535,Training
2002-04-04,67.387146,67.24118,Training
2002-04-05,66.950005,66.907745,Training
2002-04-06,66.74,66.408424,Training
2002-04-07,66.72429,66.65012,Training
2002-04-08,66.81715,66.72654,Training
2002-04-09,66.94429,66.79657,Training
2002-04-10,66.96715,66.87023,Training
2002-04-11,67.23143,66.93577,Training
2002-04-12,67.42715,67.07024,Training
2002-04-13,67.46,66.95618,Training
2002-04-14,67.328575,66.76926,Training
2002-04-15,67.130005,66.55361,Training
2002-04-16,66.99286,65.92845,Training
2002-04-17,66.98286,65.23237,Training
2002-04-18,66.86714,64.76114,Training
2002-04-19,66.755714,64.435555,Training
2002-04-20,66.60715,64.10705,Training
2002-04-21,66.50714,64.333595,Training
2002-04-22,66.44572,64.61727,Training
2002-04-23,66.417145,65.02131,Training
2002-04-24,66.46,65.65287,Training
2002-04-25,66.56715,66.31539,Training
2002-04-26,66.64571,66.70601,Training
2002-04-27,66.79143,67.01035,Training
2002-04-28,66.957146,67.35253,Training
2002-04-29,67.03,67.39563,Training
2002-04-30,67.01143,67.052765,Training
2002-05-01,66.86566,66.43728,Training
2002-05-02,66.673546,65.878716,Training
2002-05-03,66.28283,65.25246,Training
2002-05-04,65.70197,64.291916,Training
2002-05-05,65.08369,62.994198,Training
2002-05-06,64.72511,62.218254,Training
2002-05-07,64.25083,61.83362,Training
2002-05-08,63.863403,62.429268,Training
2002-05-09,63.723545,62.402092,Training
2002-05-10,63.602318,62.95467,Training
2002-05-11,63.50783,63.254726,Training
2002-05-12,63.47333,63.59583,Training
2002-05-13,63.292015,63.979034,Training
2002-05-14,63.319218,62.960426,Training
2002-05-15,62.604843,60.866196,Training
2002-05-16,61.482174,60.15149,Training
2002-05-17,60.359543,59.67444,Training
2002-05-18,59.3134,58.97953,Training
2002-05-19,59.128815,59.09925,Training
2002-05-20,58.786274,58.39195,Training
2002-05-21,58.4505,58.563828,Training
2002-05-22,58.886642,58.711273,Training
2002-05-23,59.594147,59.512814,Training
2002-05-24,60.431572,59.975044,Training
2002-05-25,61.34306,60.05964,Training
2002-05-26,61.469,60.757805,Training
2002-05-27,61.644287,61.3728,Training
2002-05-28,61.772858,61.36199,Training
2002-05-29,61.86,61.27998,Training
2002-05-30,61.847145,60.678352,Training
2002-05-31,61.82143,60.271637,Training
2002-06-01,61.627144,59.744556,Training
2002-06-02,61.40143,60.105217,Training
2002-06-03,61.504288,59.898716,Training
2002-06-04,61.968575,60.406548,Training
2002-06-05,62.405716,61.617043,Training
2002-06-06,62.70143,62.93231,Training
2002-06-07,63.12143,63.161755,Training
2002-06-08,63.93,63.22939,Training
2002-06-09,64.43,62.811504,Training
2002-06-10,64.36143,62.415276,Training
2002-06-11,63.977146,62.48178,Training
2002-06-12,63.600002,62.38845,Training
2002-06-13,63.395714,62.05064,Training
2002-06-14,63.280003,62.42172,Training
2002-06-15,62.940002,62.518093,Training
2002-06-16,62.75857,62.530678,Training
2002-06-17,62.76143,62.245327,Training
2002-06-18,62.63143,62.20009,Training
2002-06-19,62.460003,62.249405,Training
2002-06-20,62.21,62.351044,Training
2002-06-21,61.745716,62.45029,Training
2002-06-22,61.208572,62.450916,Training
2002-06-23,60.77429,62.377888,Training
2002-06-24,60.478573,62.617138,Training
2002-06-25,60.35286,62.51652,Training
2002-06-26,60.49286,63.0597,Training
2002-06-27,60.677147,62.99032,Training
2002-06-28,60.707146,62.56441,Training
2002-06-29,60.96,62.37833,Training
2002-06-30,61.384285,62.722244,Training
2002-07-01,61.827145,62.802444,Training
2002-07-02,62.135715,62.91323,Training
2002-07-03,62.365715,63.467827,Training
2002-07-04,62.842857,64.106834,Training
2002-07-05,63.684288,64.747246,Training
2002-07-06,64.47429,65.30112,Training
2002-07-07,65.16,65.872765,Training
2002-07-08,65.86429,66.50015,Training
2002-07-09,66.65857,67.07516,Training
2002-07-10,67.29429,67.260956,Training
2002-07-11,67.79286,67.813126,Training
2002-07-12,68.16286,68.11219,Training
2002-07-13,68.43429,68.37297,Training
2002-07-14,68.61429,68.61782,Training
2002-07-15,68.770004,68.9015,Training
2002-07-16,68.90286,68.88434,Training
2002-07-17,69.17857,69.11592,Training
2002-07-18,69.41143,69.55774,Training
2002-07-19,69.61714,70.03453,Training
2002-07-20,69.847145,70.52155,Training
2002-07-21,70.17286,70.9158,Training
2002-07-22,70.49,71.093445,Training
2002-07-23,70.75714,71.07393,Training
2002-07-24,70.87857,70.98878,Training
2002-07-25,71.19857,71.835045,Training
2002-07-26,71.56715,72.3489,Training
2002-07-27,71.97286,72.64112,Training
2002-07-28,72.277145,72.8502,Training
2002-07-29,72.62857,72.933,Training
2002-07-30,73.08714,72.9048,Training
2002-07-31,73.67715,72.97605,Training
2002-08-01,74.108574,73.170845,Training
2002-08-02,74.59143,73.45235,Training
2002-08-03,74.98428,73.51031,Training
2002-08-04,75.31286,73.797935,Training
2002-08-05,75.615715,74.26196,Training
2002-08-06,75.82715,75.0536,Training
2002-08-07,76.21715,75.91701,Training
2002-08-08,76.737144,76.538666,Training
2002-08-09,77.25429,77.51745,Training
2002-08-10,77.91428,78.70761,Training
2002-08-11,78.72429,80.12621,Training
2002-08-12,79.59857,81.33439,Training
2002-08-13,80.53571,82.2888,Training
2002-08-14,81.28571,83.13426,Training
2002-08-15,81.85429,83.812485,Training
2002-08-16,82.32714,84.22565,Training
2002-08-17,82.74715,84.503624,Training
2002-08-18,83.13572,84.96336,Training
2002-08-19,83.46286,85.17433,Training
2002-08-20,83.80572,85.457344,Training
2002-08-21,84.14286,85.707726,Training
2002-08-22,84.46143,85.996796,Training
2002-08-23,84.75,86.21322,Training
2002-08-24,85.05286,86.53316,Training
2002-08-25,85.28,86.59445,Training
2002-08-26,85.44,86.65107,Training
2002-08-27,85.538574,86.6904,Training
2002-08-28,85.608574,86.77642,Training
2002-08-29,85.63572,87.38768,Training
2002-08-30,85.597145,87.25301,Training
2002-08-31,85.50286,87.068565,Training
2002-09-01,85.51143,87.201256,Training
2002-09-02,85.36714,87.35906,Training
2002-09-03,85.24715,87.06489,Training
2002-09-04,85.10429,86.64064,Training
2002-09-05,84.99286,86.56461,Training
2002-09-06,84.97858,86.42937,Training
2002-09-07,85.005714,86.11446,Training
2002-09-08,84.98143,86.09207,Training
2002-09-09,85.19143,86.290375,Training
2002-09-10,85.46143,86.331406,Training
2002-09-11,85.78429,86.41332,Training
2002-09-12,86.07429,86.66063,Training
2002-09-13,86.42143,86.668785,Training
2002-09-14,86.69714,86.64316,Training
2002-09-15,86.96286,86.68463,Training
2002-09-16,87.155716,86.75725,Training
2002-09-17,87.30286,86.773254,Training
2002-09-18,87.43143,86.803894,Training
2002-09-19,87.611435,86.84967,Training
2002-09-20,87.740005,86.76019,Training
2002-09-21,87.90286,86.8698,Training
2002-09-22,88.045715,86.99619,Training
2002-09-23,88.22858,87.18729,Training
2002-09-24,88.41143,87.31232,Training
2002-09-25,88.56143,87.27755,Training
2002-09-26,88.788574,87.47516,Training
2002-09-27,88.954285,87.78034,Training
2002-09-28,88.87,87.660034,Training
2002-09-29,88.70286,87.52385,Training
2002-09-30,88.48572,87.52651,Training
2002-10-01,88.185715,87.20896,Training
2002-10-02,87.80857,86.720245,Training
2002-10-03,87.32143,86.37071,Training
2002-10-04,86.97,86.26111,Training
2002-10-05,86.92572,86.06323,Training
2002-10-06,86.87143,86.11155,Training
2002-10-07,86.97143,86.10568,Training
2002-10-08,87.075714,86.09073,Training
2002-10-09,87.32715,86.11543,Training
2002-10-10,87.60286,86.26841,Training
2002-10-11,87.71429,86.53372,Training
2002-10-12,87.48,86.97072,Training
2002-10-13,87.08143,86.8051,Training
2002-10-14,85.88143,86.29369,Training
2002-10-15,84.501434,85.57177,Training
2002-10-16,82.91428,84.87787,Training
2002-10-17,80.92572,84.34276,Training
2002-10-18,78.65857,82.298134,Training
2002-10-19,76.508575,78.842476,Training
2002-10-20,74.41286,76.4983,Training
2002-10-21,72.90286,74.598465,Training
2002-10-22,71.59143,73.213066,Training
2002-10-23,70.34572,71.82509,Training
2002-10-24,69.44857,71.3817,Training
2002-10-25,68.93714,70.90291,Training
2002-10-26,68.59143,70.54056,Training
2002-10-27,68.39143,70.35198,Training
2002-10-28,68.22143,70.44952,Training
2002-10-29,68.12143,70.234024,Training
2002-10-30,68.14429,70.282394,Training
2002-10-31,68.23857,69.77212,Training
2002-11-01,68.29714,69.396996,Training
2002-11-02,68.26,69.18044,Training
2002-11-03,68.25714,69.186516,Training
2002-11-04,68.36286,69.4012,Training
2002-11-05,68.42715,69.521,Training
2002-11-06,68.457146,69.92731,Training
2002-11-07,68.37857,70.35579,Training
2002-11-08,68.344284,70.31189,Training
2002-11-09,68.30286,69.806175,Training
2002-11-10,68.33143,69.30267,Training
2002-11-11,68.28715,69.30555,Training
2002-11-12,68.19572,69.37585,Training
2002-11-13,68.18143,69.206436,Training
2002-11-14,68.28143,68.8982,Training
2002-11-15,68.29858,68.65821,Training
2002-11-16,68.384285,68.85321,Training
2002-11-17,68.51714,69.10298,Training
2002-11-18,68.51857,68.883286,Training
2002-11-19,68.237144,67.292206,Training
2002-11-20,67.74571,66.096176,Training
2002-11-21,67.18143,65.26918,Training
2002-11-22,66.71143,65.18162,Training
2002-11-23,65.88572,64.19189,Training
2002-11-24,64.66286,62.446793,Training
2002-11-25,63.63286,61.699913,Training
2002-11-26,63.18143,62.037354,Training
2002-11-27,63.018574,61.604015,Training
2002-11-28,63.00857,61.60158,Training
2002-11-29,62.93143,62.9493,Training
2002-11-30,63.075714,64.47626,Training
2002-12-01,63.37186,64.41838,Training
2002-12-02,,65.24352,Training
2002-12-03,,66.37901,Training
2002-12-04,,67.09553,Training
2002-12-05,,67.99925,Training
2002-12-06,,69.11011,Training
2002-12-07,,69.55901,Training
2002-12-08,,69.2591,Training
2002-12-09,,68.649864,Training
2002-12-10,,68.62332,Training
2002-12-11,,69.70299,Training
2002-12-12,,69.294556,Training
2002-12-13,,69.1327,Training
2002-12-14,,69.05355,Training
2002-12-15,,68.392166,Training
2002-12-16,,68.17143,Training
2002-12-17,,67.96178,Training
2002-12-18,,67.93574,Training
2002-12-19,,67.43407,Training
2002-12-20,,66.83918,Training
2002-12-21,,66.392296,Training
2002-12-22,,64.916534,Training
2002-12-23,,63.511993,Training
2002-12-24,,62.730785,Training
2002-12-25,,62.905853,Training
2002-12-26,,61.738655,Training
2002-12-27,,61.171852,Training
2002-12-28,,60.470886,Training
2002-12-29,,61.160683,Training
