,saltfront_obs,saltfront_pred,train/val
2001-07-26,70.328575,70.020836,Training
2001-07-27,70.38143,70.05877,Training
2001-07-28,70.457146,70.00187,Training
2001-07-29,70.54286,70.25519,Training
2001-07-30,70.667145,70.69064,Training
2001-07-31,70.82714,70.93074,Training
2001-08-01,71.02143,70.79633,Training
2001-08-02,71.26429,70.869125,Training
2001-08-03,71.42571,70.94351,Training
2001-08-04,71.56143,71.06283,Training
2001-08-05,71.73143,71.408875,Training
2001-08-06,71.85,71.45489,Training
2001-08-07,71.87857,71.300575,Training
2001-08-08,71.91428,71.19862,Training
2001-08-09,71.99715,71.47104,Training
2001-08-10,72.07429,71.59703,Training
2001-08-11,72.082855,71.49321,Training
2001-08-12,72.06857,71.55174,Training
2001-08-13,71.96143,71.228325,Training
2001-08-14,71.844284,71.133835,Training
2001-08-15,71.770004,71.55809,Training
2001-08-16,71.64,71.805374,Training
2001-08-17,71.48143,71.98358,Training
2001-08-18,71.35,72.18877,Training
2001-08-19,71.255714,72.37828,Training
2001-08-20,71.33429,72.55053,Training
2001-08-21,71.47858,72.74268,Training
2001-08-22,71.65714,72.93885,Training
2001-08-23,71.898575,72.88904,Training
2001-08-24,72.218575,72.97192,Training
2001-08-25,72.71286,73.25858,Training
2001-08-26,73.167145,73.53645,Training
2001-08-27,73.48143,73.57158,Training
2001-08-28,73.72714,73.50311,Training
2001-08-29,73.94857,73.787224,Training
2001-08-30,74.11714,74.14327,Training
2001-08-31,74.26857,74.37465,Training
2001-09-01,74.28429,74.391426,Training
2001-09-02,74.340004,74.894936,Training
2001-09-03,74.61286,75.19081,Training
2001-09-04,74.905716,75.59694,Training
2001-09-05,75.10429,75.94283,Training
2001-09-06,75.34857,76.162415,Training
2001-09-07,75.60571,76.406075,Training
2001-09-08,75.88143,76.58614,Training
2001-09-09,76.097145,76.81087,Training
2001-09-10,76.174286,76.97735,Training
2001-09-11,76.26,77.14147,Training
2001-09-12,76.57,77.681,Training
2001-09-13,76.84572,78.08058,Training
2001-09-14,77.01143,78.57757,Training
2001-09-15,77.39,79.72216,Training
2001-09-16,77.825714,80.205765,Training
2001-09-17,78.28,80.47371,Training
2001-09-18,78.774284,80.99833,Training
2001-09-19,79.16,81.49509,Training
2001-09-20,79.60429,82.3144,Training
2001-09-21,80.02857,83.09129,Training
2001-09-22,80.155716,83.1689,Training
2001-09-23,80.118576,83.22116,Training
2001-09-24,80.11143,83.43654,Training
2001-09-25,79.99857,83.7229,Training
2001-09-26,79.62857,83.21187,Training
2001-09-27,79.03429,81.82656,Training
2001-09-28,78.38143,80.83713,Training
2001-09-29,77.85715,80.237854,Training
2001-09-30,77.81572,81.26956,Training
2001-10-01,77.77143,80.819046,Training
2001-10-02,77.725716,80.25197,Training
2001-10-03,77.725716,80.45671,Training
2001-10-04,77.777145,80.6012,Training
2001-10-05,77.94572,80.77443,Training
2001-10-06,78.01572,80.95744,Training
2001-10-07,77.582855,80.704704,Training
2001-10-08,77.06715,80.2157,Training
2001-10-09,76.88857,79.974625,Training
2001-10-10,76.85429,79.78196,Training
2001-10-11,76.91572,79.6236,Training
2001-10-12,77.11714,80.02133,Training
2001-10-13,77.505714,80.379776,Training
2001-10-14,78.23428,80.74988,Training
2001-10-15,79.200005,81.27307,Training
2001-10-16,79.77286,82.255424,Training
2001-10-17,80.29429,81.70897,Training
2001-10-18,80.5,81.9912,Training
2001-10-19,80.81857,82.06833,Training
2001-10-20,81.03715,82.45101,Training
2001-10-21,81.122856,82.712975,Training
2001-10-22,80.987144,83.50897,Training
2001-10-23,81.10429,83.8617,Training
2001-10-24,81.40143,84.30118,Training
2001-10-25,81.93429,84.201096,Training
2001-10-26,82.12572,83.99054,Training
2001-10-27,82.13857,83.09531,Training
2001-10-28,82.15857,83.23455,Training
2001-10-29,82.40429,83.33088,Training
2001-10-30,82.44572,83.500656,Training
2001-10-31,82.48572,83.89295,Training
2001-11-01,82.54143,84.087105,Training
2001-11-02,82.69143,84.114555,Training
2001-11-03,82.987144,84.299835,Training
2001-11-04,83.25714,84.45349,Training
2001-11-05,83.26572,84.60925,Training
2001-11-06,83.39,84.53335,Training
2001-11-07,83.417145,84.62223,Training
2001-11-08,83.55143,84.68297,Training
2001-11-09,83.66428,84.424706,Training
2001-11-10,83.82715,84.824,Training
2001-11-11,83.83858,84.11728,Training
2001-11-12,84.02857,84.17291,Training
2001-11-13,84.20143,83.959114,Training
2001-11-14,84.34286,83.72892,Training
2001-11-15,84.43,83.61685,Training
2001-11-16,84.630005,83.91511,Training
2001-11-17,84.83857,84.20511,Training
2001-11-18,85.20286,84.81534,Training
2001-11-19,85.38857,85.10225,Training
2001-11-20,85.54,85.02246,Training
2001-11-21,85.71,85.07394,Training
2001-11-22,85.91,85.1762,Training
2001-11-23,86.03143,85.05863,Training
2001-11-24,86.14,85.31252,Training
2001-11-25,86.204285,85.35933,Training
2001-11-26,86.270004,85.65588,Training
2001-11-27,86.35429,85.61905,Training
2001-11-28,86.39,85.5584,Training
2001-11-29,86.40286,85.68896,Training
2001-11-30,86.43,85.565575,Training
2001-12-01,86.37286,85.672134,Training
2001-12-02,86.27286,85.50406,Training
2001-12-03,86.21143,85.756905,Training
2001-12-04,86.13857,85.65922,Training
2001-12-05,86.06143,85.334625,Training
2001-12-06,85.96286,85.57641,Training
2001-12-07,85.82429,85.61855,Training
2001-12-08,85.76429,85.98671,Training
2001-12-09,85.72,86.20872,Training
2001-12-10,85.68714,86.36905,Training
2001-12-11,85.61714,86.3627,Training
2001-12-12,85.58143,86.4044,Training
2001-12-13,85.62429,86.17267,Training
2001-12-14,85.627144,86.258194,Training
2001-12-15,85.49572,86.00396,Training
2001-12-16,85.39143,86.1318,Training
2001-12-17,85.380005,86.21043,Training
2001-12-18,85.35286,85.917755,Training
2001-12-19,85.25,85.79897,Training
2001-12-20,84.97429,85.16075,Training
2001-12-21,84.39286,83.96242,Training
2001-12-22,83.96715,83.44482,Training
2001-12-23,83.61143,83.64026,Training
2001-12-24,83.01143,83.29156,Training
2001-12-25,82.31857,82.96031,Training
2001-12-26,81.66,82.26356,Training
2001-12-27,81.13143,82.170425,Training
2001-12-28,80.85,81.633415,Training
2001-12-29,80.39571,80.82177,Training
2001-12-30,79.777145,80.56983,Training
2001-12-31,79.23,80.398315,Training
2002-01-01,78.85286,72.81095,Training
2002-01-02,78.53143,74.27517,Training
2002-01-03,78.20143,75.71862,Training
2002-01-04,78.03429,76.665,Training
2002-01-05,77.994286,77.578415,Training
2002-01-06,78.03571,78.41157,Training
2002-01-07,78.17715,78.74091,Training
2002-01-08,78.32715,78.24513,Training
2002-01-09,78.43429,78.49353,Training
2002-01-10,78.39429,78.623764,Training
2002-01-11,78.46571,78.06709,Training
2002-01-12,78.435715,78.8401,Training
2002-01-13,78.365715,77.87557,Training
2002-01-14,78.07,78.7707,Training
2002-01-15,77.79429,78.12962,Training
2002-01-16,77.608574,78.83931,Training
2002-01-17,77.59857,78.87771,Training
2002-01-18,77.42286,79.180984,Training
2002-01-19,77.31572,79.676414,Training
2002-01-20,77.384285,79.1623,Training
2002-01-21,77.64714,79.59228,Training
2002-01-22,77.66857,79.14414,Training
2002-01-23,77.62429,79.03684,Training
2002-01-24,77.66857,78.7122,Training
2002-01-25,77.67571,78.63919,Training
2002-01-26,77.62429,79.01068,Training
2002-01-27,77.31286,78.86181,Training
2002-01-28,77.08572,78.37306,Training
2002-01-29,77.127144,78.00042,Training
2002-01-30,77.20572,77.50814,Training
2002-01-31,77.21715,77.42394,Training
2002-02-01,77.35286,76.376465,Training
2002-02-02,77.192856,76.03942,Training
2002-02-03,77.12143,76.27243,Training
2002-02-04,76.91,76.35773,Training
2002-02-05,76.44572,76.01989,Training
2002-02-06,76.0,76.24072,Training
2002-02-07,75.424286,76.39994,Training
2002-02-08,74.80286,76.03991,Training
2002-02-09,74.51,75.285,Training
2002-02-10,74.24286,74.725975,Training
2002-02-11,73.95143,74.76735,Training
2002-02-12,73.92143,75.037025,Training
2002-02-13,73.744286,75.24924,Training
2002-02-14,73.56857,74.75891,Training
2002-02-15,73.33714,74.25475,Training
2002-02-16,73.09143,74.07565,Training
2002-02-17,72.86286,73.97678,Training
2002-02-18,72.68,73.72743,Training
2002-02-19,72.59572,73.07067,Training
2002-02-20,72.575714,73.04363,Training
2002-02-21,72.54714,72.735794,Training
2002-02-22,72.55429,72.60454,Training
2002-02-23,72.56286,72.75784,Training
2002-02-24,72.58143,73.01368,Training
2002-02-25,72.69429,73.59741,Training
2002-02-26,72.66428,74.13236,Training
2002-02-27,72.622856,74.61355,Training
2002-02-28,72.53715,75.038574,Training
2002-03-01,72.46715,74.84246,Training
2002-03-02,72.50429,74.16576,Training
2002-03-03,72.73572,73.16233,Training
2002-03-04,72.564285,72.87557,Training
2002-03-05,72.28571,72.37865,Training
2002-03-06,72.038574,71.161095,Training
2002-03-07,71.80429,70.985245,Training
2002-03-08,71.64571,70.97006,Training
2002-03-09,71.46429,70.472664,Training
2002-03-10,70.98286,70.42591,Training
2002-03-11,70.67571,70.43353,Training
2002-03-12,70.575714,70.533356,Training
2002-03-13,70.53571,70.9213,Training
2002-03-14,70.622856,71.42656,Training
2002-03-15,70.57,70.94348,Training
2002-03-16,70.44429,70.57166,Training
2002-03-17,70.43,70.80413,Training
2002-03-18,70.655716,71.25412,Training
2002-03-19,70.744286,71.12494,Training
2002-03-20,70.82,70.90802,Training
2002-03-21,70.72858,70.29671,Training
2002-03-22,70.55429,70.59158,Training
2002-03-23,70.51714,69.660515,Training
2002-03-24,70.340004,68.46799,Training
2002-03-25,70.15714,68.96894,Training
2002-03-26,70.05857,69.38221,Training
2002-03-27,69.87429,69.529175,Training
2002-03-28,69.737144,69.588875,Training
2002-03-29,69.68,68.7755,Training
2002-03-30,69.457146,68.34842,Training
2002-03-31,69.26,68.50071,Training
2002-04-01,68.95857,68.20243,Training
2002-04-02,68.48428,67.89547,Training
2002-04-03,67.98143,67.67122,Training
2002-04-04,67.387146,67.78606,Training
2002-04-05,66.950005,67.37088,Training
2002-04-06,66.74,66.49622,Training
2002-04-07,66.72429,66.516136,Training
2002-04-08,66.81715,66.77608,Training
2002-04-09,66.94429,67.065865,Training
2002-04-10,66.96715,66.162605,Training
2002-04-11,67.23143,66.56057,Training
2002-04-12,67.42715,66.79441,Training
2002-04-13,67.46,66.82527,Training
2002-04-14,67.328575,66.5547,Training
2002-04-15,67.130005,66.55077,Training
2002-04-16,66.99286,65.886444,Training
2002-04-17,66.98286,65.41693,Training
2002-04-18,66.86714,65.131744,Training
2002-04-19,66.755714,65.02691,Training
2002-04-20,66.60715,64.83251,Training
2002-04-21,66.50714,64.98149,Training
2002-04-22,66.44572,64.91626,Training
2002-04-23,66.417145,65.18157,Training
2002-04-24,66.46,65.795135,Training
2002-04-25,66.56715,66.0899,Training
2002-04-26,66.64571,66.59568,Training
2002-04-27,66.79143,66.64931,Training
2002-04-28,66.957146,66.472496,Training
2002-04-29,67.03,65.9719,Training
2002-04-30,67.01143,65.66654,Training
2002-05-01,66.86566,64.820946,Training
2002-05-02,66.673546,63.908833,Training
2002-05-03,66.28283,63.004578,Training
2002-05-04,65.70197,62.012936,Training
2002-05-05,65.08369,61.325577,Training
2002-05-06,64.72511,61.128185,Training
2002-05-07,64.25083,61.038696,Training
2002-05-08,63.863403,61.429665,Training
2002-05-09,63.723545,61.41784,Training
2002-05-10,63.602318,61.550705,Training
2002-05-11,63.50783,61.904537,Training
2002-05-12,63.47333,62.257885,Training
2002-05-13,63.292015,62.58806,Training
2002-05-14,63.319218,61.47139,Training
2002-05-15,62.604843,60.737175,Training
2002-05-16,61.482174,60.028194,Training
2002-05-17,60.359543,60.044342,Training
2002-05-18,59.3134,59.377083,Training
2002-05-19,59.128815,59.22839,Training
2002-05-20,58.786274,58.669178,Training
2002-05-21,58.4505,58.54495,Training
2002-05-22,58.886642,58.471542,Training
2002-05-23,59.594147,59.176853,Training
2002-05-24,60.431572,59.892746,Training
2002-05-25,61.34306,60.23523,Training
2002-05-26,61.469,60.893093,Training
2002-05-27,61.644287,61.38896,Training
2002-05-28,61.772858,61.58459,Training
2002-05-29,61.86,61.322784,Training
2002-05-30,61.847145,60.305447,Training
2002-05-31,61.82143,59.98906,Training
2002-06-01,61.627144,59.756943,Training
2002-06-02,61.40143,59.772076,Training
2002-06-03,61.504288,59.54309,Training
2002-06-04,61.968575,59.82722,Training
2002-06-05,62.405716,60.245266,Training
2002-06-06,62.70143,61.152184,Training
2002-06-07,63.12143,62.035164,Training
2002-06-08,63.93,62.015903,Training
2002-06-09,64.43,61.49047,Training
2002-06-10,64.36143,61.060295,Training
2002-06-11,63.977146,61.00435,Training
2002-06-12,63.600002,60.98829,Training
2002-06-13,63.395714,60.583847,Training
2002-06-14,63.280003,60.912586,Training
2002-06-15,62.940002,61.145035,Training
2002-06-16,62.75857,61.53809,Training
2002-06-17,62.76143,61.4856,Training
2002-06-18,62.63143,61.500267,Training
2002-06-19,62.460003,61.546852,Training
2002-06-20,62.21,61.712826,Training
2002-06-21,61.745716,62.015236,Training
2002-06-22,61.208572,62.332317,Training
2002-06-23,60.77429,62.462917,Training
2002-06-24,60.478573,62.81665,Training
2002-06-25,60.35286,63.087723,Training
2002-06-26,60.49286,63.5791,Training
2002-06-27,60.677147,63.82522,Training
2002-06-28,60.707146,62.918556,Training
2002-06-29,60.96,62.790447,Training
2002-06-30,61.384285,62.94434,Training
2002-07-01,61.827145,63.224667,Training
2002-07-02,62.135715,63.417736,Training
2002-07-03,62.365715,63.768173,Training
2002-07-04,62.842857,64.21117,Training
2002-07-05,63.684288,65.06486,Training
2002-07-06,64.47429,65.170135,Training
2002-07-07,65.16,65.58234,Training
2002-07-08,65.86429,66.388725,Training
2002-07-09,66.65857,66.85812,Training
2002-07-10,67.29429,67.1157,Training
2002-07-11,67.79286,67.81641,Training
2002-07-12,68.16286,68.08752,Training
2002-07-13,68.43429,68.28568,Training
2002-07-14,68.61429,68.667,Training
2002-07-15,68.770004,68.76037,Training
2002-07-16,68.90286,68.957985,Training
2002-07-17,69.17857,69.15642,Training
2002-07-18,69.41143,69.53736,Training
2002-07-19,69.61714,69.895584,Training
2002-07-20,69.847145,70.27732,Training
2002-07-21,70.17286,70.677734,Training
2002-07-22,70.49,70.78308,Training
2002-07-23,70.75714,70.79131,Training
2002-07-24,70.87857,71.10242,Training
2002-07-25,71.19857,71.70763,Training
2002-07-26,71.56715,72.190155,Training
2002-07-27,71.97286,72.43696,Training
2002-07-28,72.277145,72.62351,Training
2002-07-29,72.62857,72.68524,Training
2002-07-30,73.08714,72.72623,Training
2002-07-31,73.67715,72.91857,Training
2002-08-01,74.108574,73.161415,Training
2002-08-02,74.59143,73.47205,Training
2002-08-03,74.98428,73.61392,Training
2002-08-04,75.31286,73.64812,Training
2002-08-05,75.615715,73.582985,Training
2002-08-06,75.82715,73.924126,Training
2002-08-07,76.21715,74.9901,Training
2002-08-08,76.737144,75.846886,Training
2002-08-09,77.25429,76.94118,Training
2002-08-10,77.91428,78.080894,Training
2002-08-11,78.72429,79.36757,Training
2002-08-12,79.59857,80.47327,Training
2002-08-13,80.53571,81.45405,Training
2002-08-14,81.28571,81.80338,Training
2002-08-15,81.85429,81.97014,Training
2002-08-16,82.32714,82.322235,Training
2002-08-17,82.74715,82.84276,Training
2002-08-18,83.13572,83.72141,Training
2002-08-19,83.46286,84.32189,Training
2002-08-20,83.80572,84.86741,Training
2002-08-21,84.14286,85.25785,Training
2002-08-22,84.46143,85.49603,Training
2002-08-23,84.75,85.872795,Training
2002-08-24,85.05286,86.45827,Training
2002-08-25,85.28,86.66774,Training
2002-08-26,85.44,86.94973,Training
2002-08-27,85.538574,86.83852,Training
2002-08-28,85.608574,86.89836,Training
2002-08-29,85.63572,87.40477,Training
2002-08-30,85.597145,87.23023,Training
2002-08-31,85.50286,86.96263,Training
2002-09-01,85.51143,87.30463,Training
2002-09-02,85.36714,87.28583,Training
2002-09-03,85.24715,86.942924,Training
2002-09-04,85.10429,86.46309,Training
2002-09-05,84.99286,86.57414,Training
2002-09-06,84.97858,86.622185,Training
2002-09-07,85.005714,86.1077,Training
2002-09-08,84.98143,86.14901,Training
2002-09-09,85.19143,86.32569,Training
2002-09-10,85.46143,86.37462,Training
2002-09-11,85.78429,86.184456,Training
2002-09-12,86.07429,86.90733,Training
2002-09-13,86.42143,86.59214,Training
2002-09-14,86.69714,86.35774,Training
2002-09-15,86.96286,86.26798,Training
2002-09-16,87.155716,86.42847,Training
2002-09-17,87.30286,86.49802,Training
2002-09-18,87.43143,86.64084,Training
2002-09-19,87.611435,86.70578,Training
2002-09-20,87.740005,86.49557,Training
2002-09-21,87.90286,86.594055,Training
2002-09-22,88.045715,86.77726,Training
2002-09-23,88.22858,86.93828,Training
2002-09-24,88.41143,87.03642,Training
2002-09-25,88.56143,87.04905,Training
2002-09-26,88.788574,87.44279,Training
2002-09-27,88.954285,87.35096,Training
2002-09-28,88.87,87.15373,Training
2002-09-29,88.70286,87.22968,Training
2002-09-30,88.48572,87.16027,Training
2002-10-01,88.185715,86.6189,Training
2002-10-02,87.80857,86.14854,Training
2002-10-03,87.32143,85.89832,Training
2002-10-04,86.97,85.87557,Training
2002-10-05,86.92572,85.77325,Training
2002-10-06,86.87143,86.38745,Training
2002-10-07,86.97143,86.108284,Training
2002-10-08,87.075714,86.52855,Training
2002-10-09,87.32715,86.40557,Training
2002-10-10,87.60286,86.53503,Training
2002-10-11,87.71429,86.8017,Training
2002-10-12,87.48,87.56928,Training
2002-10-13,87.08143,87.03266,Training
2002-10-14,85.88143,86.241455,Training
2002-10-15,84.501434,85.6799,Training
2002-10-16,82.91428,85.09896,Training
2002-10-17,80.92572,83.64052,Training
2002-10-18,78.65857,81.18647,Training
2002-10-19,76.508575,78.395195,Training
2002-10-20,74.41286,76.51231,Training
2002-10-21,72.90286,74.68909,Training
2002-10-22,71.59143,72.91858,Training
2002-10-23,70.34572,71.28652,Training
2002-10-24,69.44857,70.33262,Training
2002-10-25,68.93714,69.709526,Training
2002-10-26,68.59143,69.247826,Training
2002-10-27,68.39143,68.777565,Training
2002-10-28,68.22143,68.529236,Training
2002-10-29,68.12143,68.850426,Training
2002-10-30,68.14429,68.87348,Training
2002-10-31,68.23857,68.87747,Training
2002-11-01,68.29714,69.01009,Training
2002-11-02,68.26,69.118286,Training
2002-11-03,68.25714,69.072525,Training
2002-11-04,68.36286,69.321526,Training
2002-11-05,68.42715,69.38405,Training
2002-11-06,68.457146,69.50873,Training
2002-11-07,68.37857,70.216934,Training
2002-11-08,68.344284,70.06256,Training
2002-11-09,68.30286,69.7734,Training
2002-11-10,68.33143,69.36414,Training
2002-11-11,68.28715,68.93205,Training
2002-11-12,68.19572,69.10372,Training
2002-11-13,68.18143,68.70771,Training
2002-11-14,68.28143,68.47662,Training
2002-11-15,68.29858,68.36399,Training
2002-11-16,68.384285,68.76329,Training
2002-11-17,68.51714,68.47617,Training
2002-11-18,68.51857,68.37548,Training
2002-11-19,68.237144,67.0237,Training
2002-11-20,67.74571,65.849945,Training
2002-11-21,67.18143,64.95739,Training
2002-11-22,66.71143,64.27375,Training
2002-11-23,65.88572,63.617264,Training
2002-11-24,64.66286,62.183086,Training
2002-11-25,63.63286,61.87081,Training
2002-11-26,63.18143,62.048653,Training
2002-11-27,63.018574,61.88595,Training
2002-11-28,63.00857,61.51848,Training
2002-11-29,62.93143,62.759388,Training
2002-11-30,63.075714,64.83301,Training
2002-12-01,63.37186,65.48783,Training
2002-12-02,,66.35923,Training
2002-12-03,,67.79616,Training
2002-12-04,,68.80903,Training
2002-12-05,,69.05476,Training
2002-12-06,,70.34254,Training
2002-12-07,,70.469574,Training
2002-12-08,,69.93807,Training
2002-12-09,,69.65192,Training
2002-12-10,,69.81259,Training
2002-12-11,,70.23092,Training
2002-12-12,,70.07579,Training
2002-12-13,,70.331184,Training
2002-12-14,,70.41746,Training
2002-12-15,,71.13515,Training
2002-12-16,,70.82272,Training
2002-12-17,,69.9908,Training
2002-12-18,,69.23408,Training
2002-12-19,,68.25466,Training
2002-12-20,,66.92729,Training
2002-12-21,,66.13961,Training
2002-12-22,,65.013435,Training
2002-12-23,,63.79021,Training
2002-12-24,,62.975193,Training
2002-12-25,,62.151413,Training
2002-12-26,,61.909275,Training
2002-12-27,,61.535873,Training
2002-12-28,,61.122414,Training
2002-12-29,,61.185265,Training
