datetime,saltfront_daily,saltfront7_weekly
2005-06-02T00:00:00Z,69.5,69.26571428571428
2005-06-03T00:00:00Z,69.5,69.29
2005-06-04T00:00:00Z,69.58,69.35857142857142
2005-06-05T00:00:00Z,69.6,69.46428571428571
2005-06-06T00:00:00Z,69.56,69.51571428571428
2005-06-07T00:00:00Z,69.59,69.56428571428572
2005-06-08T00:00:00Z,69.24,69.51
2005-06-09T00:00:00Z,69.42,69.49857142857142
2005-06-10T00:00:00Z,69.54,69.50428571428571
2005-06-11T00:00:00Z,69.38,69.47571428571429
2005-06-12T00:00:00Z,69.15,69.41142857142857
2005-06-13T00:00:00Z,69.34,69.38000000000001
2005-06-14T00:00:00Z,69.57,69.37714285714286
2005-06-15T00:00:00Z,70.17,69.51
2005-06-16T00:00:00Z,70.81,69.70857142857143
2005-06-17T00:00:00Z,71.01,69.91857142857143
2005-06-18T00:00:00Z,71.1,70.16428571428573
2005-06-19T00:00:00Z,71.19,70.45571428571428
2005-06-20T00:00:00Z,71.42,70.75285714285714
2005-06-21T00:00:00Z,71.39,71.01285714285714
2005-06-22T00:00:00Z,71.25,71.16714285714286
2005-06-23T00:00:00Z,71.49,71.26428571428572
2005-06-24T00:00:00Z,71.76,71.37142857142858
2005-06-25T00:00:00Z,71.51,71.42999999999999
2005-06-26T00:00:00Z,71.4,71.46000000000001
2005-06-27T00:00:00Z,71.73,71.50428571428571
2005-06-28T00:00:00Z,71.87,71.57285714285715
2005-06-29T00:00:00Z,71.72,71.64
2005-06-30T00:00:00Z,71.64,71.66142857142857
2005-07-01T00:00:00Z,71.77,71.66285714285713
2005-07-02T00:00:00Z,71.57,71.67142857142856
2005-07-03T00:00:00Z,71.42,71.67428571428572
2005-07-04T00:00:00Z,71.57,71.65142857142857
2005-07-05T00:00:00Z,71.54,71.60428571428572
2005-07-06T00:00:00Z,71.37,71.55428571428571
2005-07-07T00:00:00Z,71.52,71.53714285714285
2005-07-08T00:00:00Z,71.69,71.52571428571429
2005-07-09T00:00:00Z,70.85,71.42285714285715
2005-07-10T00:00:00Z,70.33,71.26714285714286
2005-07-11T00:00:00Z,70.47,71.11
2005-07-12T00:00:00Z,70.66,70.98428571428572
2005-07-13T00:00:00Z,71.08,70.94285714285714
2005-07-14T00:00:00Z,70.89,70.85285714285713
2005-07-15T00:00:00Z,70.83,70.73
2005-07-16T00:00:00Z,70.83,70.72714285714285
2005-07-17T00:00:00Z,70.61,70.76714285714286
2005-07-18T00:00:00Z,70.18,70.72571428571429
2005-07-19T00:00:00Z,70.08,70.64285714285714
2005-07-20T00:00:00Z,70.05,70.49571428571429
2005-07-21T00:00:00Z,70.34,70.41714285714286
2005-07-22T00:00:00Z,70.43,70.36
2005-07-23T00:00:00Z,70.57,70.32285714285715
2005-07-24T00:00:00Z,70.88,70.36142857142856
2005-07-25T00:00:00Z,70.92,70.46714285714286
2005-07-26T00:00:00Z,70.51,70.52857142857142
2005-07-27T00:00:00Z,70.68,70.61857142857143
2005-07-28T00:00:00Z,70.69,70.66857142857143
2005-07-29T00:00:00Z,71.08,70.76142857142857
2005-07-30T00:00:00Z,70.96,70.81714285714285
2005-07-31T00:00:00Z,71.03,70.83857142857143
2005-08-01T00:00:00Z,71.33,70.89714285714285
2005-08-02T00:00:00Z,71.48,71.03571428571429
2005-08-03T00:00:00Z,71.6,71.16714285714285
2005-08-04T00:00:00Z,72.44,71.41714285714285
2005-08-05T00:00:00Z,72.73,71.65285714285714
2005-08-06T00:00:00Z,72.63,71.89142857142858
2005-08-07T00:00:00Z,73.37,72.22571428571429
2005-08-08T00:00:00Z,73.79,72.57714285714286
2005-08-09T00:00:00Z,73.27,72.83285714285714
2005-08-10T00:00:00Z,73.14,73.05285714285715
2005-08-11T00:00:00Z,73.39,73.18857142857142
2005-08-12T00:00:00Z,73.39,73.28285714285714
2005-08-13T00:00:00Z,73.47,73.40285714285714
2005-08-14T00:00:00Z,73.52,73.42428571428572
2005-08-15T00:00:00Z,73.24,73.34571428571428
2005-08-16T00:00:00Z,74.03,73.45428571428572
2005-08-17T00:00:00Z,74.42,73.63714285714286
2005-08-18T00:00:00Z,74.68,73.82142857142857
2005-08-19T00:00:00Z,75.87,74.17571428571429
2005-08-20T00:00:00Z,76.37,74.59
2005-08-21T00:00:00Z,76.8,75.05857142857143
2005-08-22T00:00:00Z,77.1,75.61
2005-08-23T00:00:00Z,77.48,76.10285714285715
2005-08-24T00:00:00Z,77.89,76.59857142857143
2005-08-25T00:00:00Z,78.31,77.11714285714285
2005-08-26T00:00:00Z,78.58,77.50428571428571
2005-08-27T00:00:00Z,78.75,77.8442857142857
2005-08-28T00:00:00Z,78.87,78.14
2005-08-29T00:00:00Z,79.19,78.43857142857144
2005-08-30T00:00:00Z,79.56,78.73571428571428
2005-08-31T00:00:00Z,79.92,79.0257142857143
2005-09-01T00:00:00Z,75.65400000000001,78.64628571428571
2005-09-02T00:00:00Z,77.44,78.48342857142858
2005-09-03T00:00:00Z,78.1954,78.40420000000002
2005-09-04T00:00:00Z,78.86299999999999,78.4032
2005-09-05T00:00:00Z,79.64619999999998,78.46837142857143
2005-09-06T00:00:00Z,80.21580000000002,78.56205714285714
2005-09-07T00:00:00Z,80.63059999999999,78.66357142857143
2005-09-08T00:00:00Z,80.73409999999998,79.3893
2005-09-09T00:00:00Z,82.08,80.05215714285714
2005-09-10T00:00:00Z,82.9,80.72424285714285
2005-09-11T00:00:00Z,83.12,81.3323857142857
2005-09-12T00:00:00Z,82.65,81.7615
2005-09-13T00:00:00Z,82.33,82.06352857142858
2005-09-14T00:00:00Z,83.93,82.53487142857144
2005-09-15T00:00:00Z,83.97,82.99714285714286
2005-09-16T00:00:00Z,84.05,83.27857142857144
2005-09-17T00:00:00Z,84.4,83.49285714285715
2005-09-18T00:00:00Z,84.31,83.66285714285713
2005-09-19T00:00:00Z,84.3,83.89857142857143
2005-09-20T00:00:00Z,84.57,84.21857142857142
2005-09-21T00:00:00Z,84.43,84.28999999999999
2005-09-22T00:00:00Z,84.85,84.41571428571429
2005-09-23T00:00:00Z,84.99,84.55
2005-09-24T00:00:00Z,85.49,84.70571428571428
2005-09-25T00:00:00Z,85.51,84.87714285714286
2005-09-26T00:00:00Z,85.55,85.05571428571429
2005-09-27T00:00:00Z,84.8,85.08857142857143
2005-09-28T00:00:00Z,85.47,85.23714285714286
2005-09-29T00:00:00Z,85.89,85.38571428571429
2005-09-30T00:00:00Z,85.23,85.41999999999999
2005-10-01T00:00:00Z,85.57,85.43142857142857
2005-10-02T00:00:00Z,85.57,85.43999999999998
2005-10-03T00:00:00Z,85.3742,85.41488571428572
2005-10-04T00:00:00Z,85.4562,85.50862857142856
2005-10-05T00:00:00Z,85.56320000000001,85.52194285714288
2005-10-06T00:00:00Z,85.7375,85.50015714285713
2005-10-07T00:00:00Z,86.39999999999999,85.6673
2005-10-08T00:00:00Z,85.62960000000001,85.67581428571428
2005-10-09T00:00:00Z,67.838,83.14267142857145
2005-10-10T00:00:00Z,67.0672,80.52738571428571
2005-10-11T00:00:00Z,65.92360000000001,77.73701428571428
2005-10-12T00:00:00Z,67.58,75.1679857142857
2005-10-13T00:00:00Z,68.01,72.635485714285707
2005-10-14T00:00:00Z,67.54,69.94120000000001
2005-10-15T00:00:00Z,65.69,67.09268571428571
2005-10-16T00:00:00Z,64.58,66.62725714285715
2005-10-17T00:00:00Z,61.99,65.90194285714286
2005-10-18T00:00:00Z,63.84,65.60428571428571
2005-10-19T00:00:00Z,63.96,65.08714285714287
2005-10-20T00:00:00Z,63.11,64.38714285714286
2005-10-21T00:00:00Z,63.25,63.77428571428571
2005-10-22T00:00:00Z,64.81,63.64857142857142
2005-10-23T00:00:00Z,64.4,63.62285714285714
2005-10-24T00:00:00Z,64.67,64.00571428571429
2005-10-25T00:00:00Z,67,64.45714285714287
2005-10-26T00:00:00Z,66.84,64.86857142857143
2005-10-27T00:00:00Z,67.37,65.47714285714287
2005-10-28T00:00:00Z,67.73,66.11714285714287
2005-10-29T00:00:00Z,67.93,66.56285714285714
2005-10-30T00:00:00Z,67.42,66.99428571428572
2005-10-31T00:00:00Z,66.78,67.29571428571428
2005-11-01T00:00:00Z,66.5,67.22428571428571
2005-11-02T00:00:00Z,66.13,67.12285714285714
2005-11-03T00:00:00Z,66.21,66.95714285714287
2005-11-04T00:00:00Z,65.04,66.57285714285715
2005-11-05T00:00:00Z,65.59,66.23857142857143
2005-11-06T00:00:00Z,66.05,66.04285714285713
2005-11-07T00:00:00Z,65.58,65.87142857142858
2005-11-08T00:00:00Z,65.41,65.71571428571428
2005-11-09T00:00:00Z,66.02,65.7
2005-11-10T00:00:00Z,65.83,65.64571428571428
2005-11-11T00:00:00Z,65.8,65.75428571428571
2005-11-12T00:00:00Z,66.17,65.83714285714285
2005-11-13T00:00:00Z,66.22,65.86142857142856
2005-11-14T00:00:00Z,65.8,65.89285714285714
2005-11-15T00:00:00Z,66.01,65.97857142857143
2005-11-16T00:00:00Z,66.62,66.06428571428572
2005-11-17T00:00:00Z,64.99,65.94428571428571
2005-11-18T00:00:00Z,65.03,65.83428571428571
2005-11-19T00:00:00Z,65.92,65.79857142857144
2005-11-20T00:00:00Z,65.51,65.69714285714285
2005-11-21T00:00:00Z,64.47,65.50714285714287
2005-11-22T00:00:00Z,66.38,65.55999999999999
2005-11-23T00:00:00Z,67.04,65.61999999999999
2005-11-24T00:00:00Z,68.3,66.09285714285714
2005-11-25T00:00:00Z,66.78,66.34285714285714
2005-11-26T00:00:00Z,67.61,66.58428571428571
2005-11-27T00:00:00Z,67.73,66.90142857142857
2005-11-28T00:00:00Z,68.04,67.41142857142857
2005-11-29T00:00:00Z,68.32,67.68857142857142
2005-11-30T00:00:00Z,67.14,67.70285714285714
2005-12-01T00:00:00Z,66.28,67.41428571428571
2005-12-02T00:00:00Z,64.61,67.10428571428572
2005-12-03T00:00:00Z,57.77,65.69857142857144
2005-12-04T00:00:00Z,58.89,64.43571428571428
2005-12-05T00:00:00Z,58.43,63.06285714285714
2005-12-06T00:00:00Z,60.1,61.88857142857142
2005-12-07T00:00:00Z,55.68,60.25142857142857
2005-12-08T00:00:00Z,58.33,59.1157142857143
2005-12-09T00:00:00Z,62.86,58.86571428571428
2005-12-10T00:00:00Z,62.95,59.60571428571428
2005-12-11T00:00:00Z,64.94,60.46999999999999
2005-12-12T00:00:00Z,64.89,61.39285714285715
2005-12-13T00:00:00Z,NA,NA
2005-12-14T00:00:00Z,NA,NA
2005-12-15T00:00:00Z,NA,NA
2005-12-16T00:00:00Z,NA,NA
2005-12-17T00:00:00Z,NA,NA
2005-12-18T00:00:00Z,NA,NA
2005-12-19T00:00:00Z,NA,NA
2005-12-20T00:00:00Z,NA,NA
2005-12-21T00:00:00Z,NA,NA
2005-12-22T00:00:00Z,NA,NA
2005-12-23T00:00:00Z,NA,NA
2005-12-24T00:00:00Z,NA,NA
2005-12-25T00:00:00Z,NA,NA
2005-12-26T00:00:00Z,NA,NA
2005-12-27T00:00:00Z,NA,NA
2005-12-28T00:00:00Z,NA,NA
2005-12-29T00:00:00Z,NA,NA
2005-12-30T00:00:00Z,NA,NA
2005-12-31T00:00:00Z,NA,NA
2006-01-01T00:00:00Z,NA,NA
2006-01-02T00:00:00Z,NA,NA
2006-01-03T00:00:00Z,NA,NA
2006-01-04T00:00:00Z,NA,NA
2006-01-05T00:00:00Z,NA,NA
2006-01-06T00:00:00Z,NA,NA
2006-01-07T00:00:00Z,NA,NA
2006-01-08T00:00:00Z,52.75,NA
2006-01-09T00:00:00Z,NA,NA
2006-01-10T00:00:00Z,NA,NA
2006-01-11T00:00:00Z,NA,NA
2006-01-12T00:00:00Z,NA,NA
2006-01-13T00:00:00Z,NA,NA
2006-01-14T00:00:00Z,NA,NA
2006-01-15T00:00:00Z,48.18,NA
2006-01-16T00:00:00Z,NA,NA
2006-01-17T00:00:00Z,NA,NA
2006-01-18T00:00:00Z,NA,NA
2006-01-19T00:00:00Z,45.41,NA
2006-01-20T00:00:00Z,37.86,NA
2006-01-21T00:00:00Z,35.87,NA
2006-01-22T00:00:00Z,35.08,NA
2006-01-23T00:00:00Z,39.65,NA
2006-01-24T00:00:00Z,52.58,NA
2006-01-25T00:00:00Z,NA,NA
2006-01-26T00:00:00Z,NA,NA
2006-01-27T00:00:00Z,NA,NA
2006-01-28T00:00:00Z,NA,NA
2006-01-29T00:00:00Z,NA,NA
2006-01-30T00:00:00Z,NA,NA
2006-01-31T00:00:00Z,NA,NA
2006-02-01T00:00:00Z,NA,NA
2006-02-02T00:00:00Z,NA,NA
2006-02-03T00:00:00Z,NA,NA
2006-02-04T00:00:00Z,NA,NA
2006-02-05T00:00:00Z,NA,NA
2006-02-06T00:00:00Z,NA,NA
2006-02-07T00:00:00Z,49.12,NA
2006-02-08T00:00:00Z,NA,NA
2006-02-09T00:00:00Z,NA,NA
2006-02-10T00:00:00Z,NA,NA
2006-02-11T00:00:00Z,NA,NA
2006-02-12T00:00:00Z,NA,NA
2006-02-13T00:00:00Z,NA,NA
2006-02-14T00:00:00Z,NA,NA
2006-02-15T00:00:00Z,NA,NA
2006-02-16T00:00:00Z,NA,NA
2006-02-17T00:00:00Z,NA,NA
2006-02-18T00:00:00Z,NA,NA
2006-02-19T00:00:00Z,NA,NA
2006-02-20T00:00:00Z,NA,NA
2006-02-21T00:00:00Z,NA,NA
2006-02-22T00:00:00Z,NA,NA
2006-02-23T00:00:00Z,NA,NA
2006-02-24T00:00:00Z,NA,NA
2006-02-25T00:00:00Z,NA,NA
2006-02-26T00:00:00Z,NA,NA
2006-02-27T00:00:00Z,NA,NA
2006-02-28T00:00:00Z,NA,NA
2006-03-01T00:00:00Z,NA,NA
2006-03-02T00:00:00Z,NA,NA
2006-03-03T00:00:00Z,NA,NA
2006-03-04T00:00:00Z,NA,NA
2006-03-05T00:00:00Z,NA,NA
2006-03-06T00:00:00Z,NA,NA
2006-03-07T00:00:00Z,NA,NA
2006-03-08T00:00:00Z,NA,NA
2006-03-09T00:00:00Z,NA,NA
2006-03-10T00:00:00Z,NA,NA
2006-03-11T00:00:00Z,NA,NA
2006-03-12T00:00:00Z,NA,NA
2006-03-13T00:00:00Z,NA,NA
2006-03-14T00:00:00Z,NA,NA
2006-03-15T00:00:00Z,NA,NA
2006-03-16T00:00:00Z,NA,NA
2006-03-17T00:00:00Z,NA,NA
2006-03-18T00:00:00Z,NA,NA
2006-03-19T00:00:00Z,NA,NA
2006-03-20T00:00:00Z,NA,NA
2006-03-21T00:00:00Z,NA,NA
2006-03-22T00:00:00Z,NA,NA
2006-03-23T00:00:00Z,NA,NA
2006-03-24T00:00:00Z,NA,NA
2006-03-25T00:00:00Z,NA,NA
2006-03-26T00:00:00Z,NA,NA
2006-03-27T00:00:00Z,NA,NA
2006-03-28T00:00:00Z,NA,NA
2006-03-29T00:00:00Z,NA,NA
2006-03-30T00:00:00Z,NA,NA
2006-03-31T00:00:00Z,71.32,NA
2006-04-01T00:00:00Z,71.27,NA
2006-04-02T00:00:00Z,71.01,NA
2006-04-03T00:00:00Z,71.23,NA
2006-04-04T00:00:00Z,71.1,NA
2006-04-05T00:00:00Z,70.98,NA
2006-04-06T00:00:00Z,71.44,71.19285714285715
2006-04-07T00:00:00Z,71.65,71.24
2006-04-08T00:00:00Z,71.51,71.27428571428571
2006-04-09T00:00:00Z,71.75,71.38
2006-04-10T00:00:00Z,71.64,71.43857142857144
2006-04-11T00:00:00Z,71.45,71.48857142857143
2006-04-12T00:00:00Z,71.34,71.54
2006-04-13T00:00:00Z,71.17,71.50142857142858
2006-04-14T00:00:00Z,71.07,71.41857142857143
2006-04-15T00:00:00Z,71.39,71.40142857142857
2006-04-16T00:00:00Z,71.53,71.37
2006-04-17T00:00:00Z,71.51,71.35142857142857
2006-04-18T00:00:00Z,71.69,71.38571428571429
2006-04-19T00:00:00Z,71.76,71.44571428571429
2006-04-20T00:00:00Z,71.76,71.53
2006-04-21T00:00:00Z,71.99,71.66142857142857
2006-04-22T00:00:00Z,72.24,71.78285714285714
2006-04-23T00:00:00Z,71.29,71.74857142857142
2006-04-24T00:00:00Z,70.71,71.63428571428571
2006-04-25T00:00:00Z,70.15,71.41428571428571
2006-04-26T00:00:00Z,69.5,71.09142857142857
2006-04-27T00:00:00Z,68.85,70.67571428571429
2006-04-28T00:00:00Z,68.11,70.12142857142858
2006-04-29T00:00:00Z,68.27,69.55428571428571
2006-04-30T00:00:00Z,68.11,69.1
2006-05-01T00:00:00Z,68.5,68.78428571428572
2006-05-02T00:00:00Z,68.56,68.55714285714286
2006-05-03T00:00:00Z,67.83,68.31857142857142
2006-05-04T00:00:00Z,68.11,68.21285714285715
2006-05-05T00:00:00Z,68.21,68.22714285714285
2006-05-06T00:00:00Z,68.33,68.23571428571428
2006-05-07T00:00:00Z,68.68,68.31714285714285
2006-05-08T00:00:00Z,68.74,68.35142857142857
2006-05-09T00:00:00Z,69,68.41428571428571
2006-05-10T00:00:00Z,69.26,68.61857142857143
2006-05-11T00:00:00Z,69.23,68.77857142857142
2006-05-12T00:00:00Z,69.54,68.96857142857144
2006-05-13T00:00:00Z,69.29,69.10571428571428
2006-05-14T00:00:00Z,69.24,69.18571428571428
2006-05-15T00:00:00Z,69.12,69.24
2006-05-16T00:00:00Z,68.92,69.22857142857143
2006-05-17T00:00:00Z,68.71,69.15
2006-05-18T00:00:00Z,68.68,69.07142857142857
2006-05-19T00:00:00Z,68.66,68.94571428571429
2006-05-20T00:00:00Z,68.69,68.86
2006-05-21T00:00:00Z,68.58,68.76571428571428
2006-05-22T00:00:00Z,68.18,68.63142857142857
2006-05-23T00:00:00Z,68.56,68.58
2006-05-24T00:00:00Z,69.01,68.62285714285714
2006-05-25T00:00:00Z,68.95,68.66142857142857
2006-05-26T00:00:00Z,68.92,68.69857142857143
2006-05-27T00:00:00Z,68.96,68.73714285714286
2006-05-28T00:00:00Z,68.85,68.77571428571429
2006-05-29T00:00:00Z,68.88,68.87571428571428
2006-05-30T00:00:00Z,68.86,68.91857142857143
2006-05-31T00:00:00Z,68.71,68.87571428571428
2006-06-01T00:00:00Z,68.51,68.81285714285714
2006-06-02T00:00:00Z,68.25,68.71714285714286
2006-06-03T00:00:00Z,67.33,68.48428571428572
2006-06-04T00:00:00Z,67.86,68.34285714285714
2006-06-05T00:00:00Z,68.37,68.27
2006-06-06T00:00:00Z,68.31,68.19142857142857
2006-06-07T00:00:00Z,68.88,68.21571428571428
2006-06-08T00:00:00Z,68.98,68.28285714285714
2006-06-09T00:00:00Z,68.7,68.34714285714286
2006-06-10T00:00:00Z,68.23,68.47571428571429
2006-06-11T00:00:00Z,68.25,68.53142857142858
2006-06-12T00:00:00Z,68.5,68.55
2006-06-13T00:00:00Z,68.38,68.56
2006-06-14T00:00:00Z,68.39,68.49
2006-06-15T00:00:00Z,68.24,68.38428571428571
2006-06-16T00:00:00Z,68.12,68.30142857142857
2006-06-17T00:00:00Z,68.03,68.27285714285713
2006-06-18T00:00:00Z,68.09,68.25
2006-06-19T00:00:00Z,67.87,68.16
2006-06-20T00:00:00Z,67.82,68.08
2006-06-21T00:00:00Z,67.85,68.00285714285714
2006-06-22T00:00:00Z,68.13,67.98714285714286
2006-06-23T00:00:00Z,68.09,67.98285714285714
2006-06-24T00:00:00Z,67.98,67.97571428571429
2006-06-25T00:00:00Z,67.81,67.93571428571428
2006-06-26T00:00:00Z,67.99,67.95285714285714
2006-06-27T00:00:00Z,66.76,67.80142857142857
2006-06-28T00:00:00Z,62.15,66.98714285714286
2006-06-29T00:00:00Z,44.57,63.62142857142857
2006-06-30T00:00:00Z,37.24,59.21428571428572
2006-07-01T00:00:00Z,35.29,54.54428571428571
2006-07-02T00:00:00Z,35.68,49.95428571428572
2006-07-03T00:00:00Z,36.75,45.49142857142858
2006-07-04T00:00:00Z,41.4,41.86857142857143
2006-07-05T00:00:00Z,50.09,40.14571428571428
2006-07-06T00:00:00Z,57.25,41.95714285714286
2006-07-07T00:00:00Z,59.65,45.15857142857143
2006-07-08T00:00:00Z,61.08,48.84285714285714
2006-07-09T00:00:00Z,62.28,52.64285714285715
2006-07-10T00:00:00Z,61.32,56.15285714285714
2006-07-11T00:00:00Z,60.92,58.94142857142857
2006-07-12T00:00:00Z,60.58,60.44
2006-07-13T00:00:00Z,60.62,60.92142857142858
2006-07-14T00:00:00Z,60.99,61.11285714285714
2006-07-15T00:00:00Z,61.73,61.20571428571429
2006-07-16T00:00:00Z,61.38,61.07714285714285
2006-07-17T00:00:00Z,61.85,61.15285714285714
2006-07-18T00:00:00Z,62.1,61.32142857142857
2006-07-19T00:00:00Z,62.36,61.57571428571428
2006-07-20T00:00:00Z,63.54,61.99285714285714
2006-07-21T00:00:00Z,64.56,62.50285714285715
2006-07-22T00:00:00Z,64,62.82714285714286
2006-07-23T00:00:00Z,62.99,63.05714285714286
2006-07-24T00:00:00Z,64.16,63.38714285714286
2006-07-25T00:00:00Z,65.03,63.80571428571428
2006-07-26T00:00:00Z,64.76,64.14857142857143
2006-07-27T00:00:00Z,65.2,64.38571428571429
2006-07-28T00:00:00Z,64.4,64.36285714285715
2006-07-29T00:00:00Z,63.67,64.3157142857143
2006-07-30T00:00:00Z,64.58,64.54285714285714
2006-07-31T00:00:00Z,66.26,64.84285714285714
2006-08-01T00:00:00Z,67.03,65.12857142857143
2006-08-02T00:00:00Z,67.22,65.48
2006-08-03T00:00:00Z,68.09,65.89285714285714
2006-08-04T00:00:00Z,68.81,66.52285714285715
2006-08-05T00:00:00Z,69.24,67.31857142857143
2006-08-06T00:00:00Z,69.69,68.04857142857144
2006-08-07T00:00:00Z,69.83,68.55857142857143
2006-08-08T00:00:00Z,69.59,68.92428571428572
2006-08-09T00:00:00Z,69.79,69.29142857142857
2006-08-10T00:00:00Z,70.13,69.58285714285714
2006-08-11T00:00:00Z,70.18,69.77857142857142
2006-08-12T00:00:00Z,70.61,69.97428571428573
2006-08-13T00:00:00Z,70.69,70.11714285714285
2006-08-14T00:00:00Z,71.14,70.30428571428571
2006-08-15T00:00:00Z,70.69,70.46142857142857
2006-08-16T00:00:00Z,70.97,70.63
2006-08-17T00:00:00Z,71.65,70.84714285714286
2006-08-18T00:00:00Z,71.76,71.07285714285715
2006-08-19T00:00:00Z,72.38,71.32571428571428
2006-08-20T00:00:00Z,72.96,71.64999999999999
2006-08-21T00:00:00Z,72.92,71.9042857142857
2006-08-22T00:00:00Z,73.75,72.34142857142857
2006-08-23T00:00:00Z,74.2,72.80285714285715
2006-08-24T00:00:00Z,75.31,73.32571428571428
2006-08-25T00:00:00Z,75.69,73.88714285714286
2006-08-26T00:00:00Z,76.09,74.41714285714286
2006-08-27T00:00:00Z,76.23,74.88428571428571
2006-08-28T00:00:00Z,73.67,74.99142857142859
2006-08-29T00:00:00Z,72.54,74.81857142857143
2006-08-30T00:00:00Z,71.74,74.46714285714286
2006-08-31T00:00:00Z,71.39,73.90714285714286
2006-09-01T00:00:00Z,71.43,73.29857142857144
2006-09-02T00:00:00Z,71.94,72.70571428571428
2006-09-03T00:00:00Z,70.18,71.84142857142857
2006-09-04T00:00:00Z,69.26,71.21142857142857
2006-09-05T00:00:00Z,68.57,70.64428571428572
2006-09-06T00:00:00Z,68.56,70.19000000000001
2006-09-07T00:00:00Z,68.5,69.77714285714286
2006-09-08T00:00:00Z,68.77,69.39714285714287
2006-09-09T00:00:00Z,69.04,68.98285714285714
2006-09-10T00:00:00Z,68.79,68.78428571428572
2006-09-11T00:00:00Z,69.26,68.78428571428572
2006-09-12T00:00:00Z,69.43,68.90714285714286
2006-09-13T00:00:00Z,69.32,69.01571428571428
2006-09-14T00:00:00Z,69.15,69.10857142857144
2006-09-15T00:00:00Z,68.74,69.10428571428572
2006-09-16T00:00:00Z,69.04,69.10428571428572
2006-09-17T00:00:00Z,68.81,69.10714285714286
2006-09-18T00:00:00Z,68.26,68.96428571428572
2006-09-19T00:00:00Z,68.02,68.76285714285714
2006-09-20T00:00:00Z,67.73,68.53571428571429
2006-09-21T00:00:00Z,67.76,68.33714285714287
2006-09-22T00:00:00Z,68.38,68.28571428571429
2006-09-23T00:00:00Z,68.47,68.20428571428572
2006-09-24T00:00:00Z,67.8,68.05999999999999
2006-09-25T00:00:00Z,67.87,68.00428571428571
2006-09-26T00:00:00Z,68.2,68.03
2006-09-27T00:00:00Z,68.64,68.16
2006-09-28T00:00:00Z,68.97,68.33285714285714
2006-09-29T00:00:00Z,68.14,68.29857142857144
2006-09-30T00:00:00Z,68.33,68.27857142857142
2006-10-01T00:00:00Z,68.25,68.34285714285714
2006-10-02T00:00:00Z,67.89,68.3457142857143
2006-10-03T00:00:00Z,67.92,68.30571428571429
2006-10-04T00:00:00Z,67.55,68.14999999999999
2006-10-05T00:00:00Z,67.67,67.96428571428571
2006-10-06T00:00:00Z,68.38,67.99857142857142
2006-10-07T00:00:00Z,69.11,68.11
2006-10-08T00:00:00Z,68.89,68.20142857142856
2006-10-09T00:00:00Z,68.48,68.28571428571429
2006-10-10T00:00:00Z,68.31,68.34142857142857
2006-10-11T00:00:00Z,68.59,68.49000000000001
2006-10-12T00:00:00Z,68.71,68.63857142857144
2006-10-13T00:00:00Z,68.07,68.59428571428572
2006-10-14T00:00:00Z,68.36,68.48714285714286
2006-10-15T00:00:00Z,68.26,68.39714285714287
2006-10-16T00:00:00Z,68.38,68.38285714285715
2006-10-17T00:00:00Z,68.99,68.48
2006-10-18T00:00:00Z,68.67,68.49142857142856
2006-10-19T00:00:00Z,68.14,68.41
2006-10-20T00:00:00Z,68.09,68.41285714285713
2006-10-21T00:00:00Z,66.97,68.21428571428571
2006-10-22T00:00:00Z,66.95,68.02714285714286
2006-10-23T00:00:00Z,66.75,67.79428571428572
2006-10-24T00:00:00Z,66.59,67.45142857142858
2006-10-25T00:00:00Z,66.66,67.16428571428573
2006-10-26T00:00:00Z,67.82,67.11857142857143
2006-10-27T00:00:00Z,68.48,67.17428571428572
2006-10-28T00:00:00Z,68.8,67.43571428571428
2006-10-29T00:00:00Z,63.85,66.99285714285715
2006-10-30T00:00:00Z,57.42,65.66
2006-10-31T00:00:00Z,61.79,64.97428571428571
2006-11-01T00:00:00Z,62.74,64.41428571428571
2006-11-02T00:00:00Z,62.83,63.70142857142856
2006-11-03T00:00:00Z,62.55,62.85428571428571
2006-11-04T00:00:00Z,62.42,61.94285714285714
2006-11-05T00:00:00Z,62.47,61.74571428571428
2006-11-06T00:00:00Z,62.64,62.49142857142857
2006-11-07T00:00:00Z,62.42,62.58142857142857
2006-11-08T00:00:00Z,63.16,62.64142857142857
2006-11-09T00:00:00Z,61.5,62.45142857142857
2006-11-10T00:00:00Z,57.98,61.79857142857144
2006-11-11T00:00:00Z,56.83,61
2006-11-12T00:00:00Z,57.7,60.31857142857143
2006-11-13T00:00:00Z,64.11,60.52857142857142
2006-11-14T00:00:00Z,65.74,61.00285714285714
2006-11-15T00:00:00Z,65.11,61.28142857142857
2006-11-16T00:00:00Z,65.54,61.85857142857143
2006-11-17T00:00:00Z,62.75,62.54
2006-11-18T00:00:00Z,59.24,62.88428571428572
2006-11-19T00:00:00Z,56.86,62.76428571428572
2006-11-20T00:00:00Z,54.99,61.46142857142858
2006-11-21T00:00:00Z,52.41,59.55714285714286
2006-11-22T00:00:00Z,61.25,59.00571428571429
2006-11-23T00:00:00Z,65.12,58.94571428571429
2006-11-24T00:00:00Z,65.23,59.3
2006-11-25T00:00:00Z,64.4,60.03714285714285
2006-11-26T00:00:00Z,63.9,61.04285714285714
2006-11-27T00:00:00Z,62.25,62.08000000000001
2006-11-28T00:00:00Z,62.1,63.46428571428572
2006-11-29T00:00:00Z,63.27,63.75285714285715
2006-11-30T00:00:00Z,62.37,63.36
2006-12-01T00:00:00Z,NA,NA
