,saltfront_obs,saltfront_pred,train/val
2001-08-03,71.42571,70.77994,Training
2001-08-04,71.56143,70.814095,Training
2001-08-05,71.73143,71.02509,Training
2001-08-06,71.85,71.198265,Training
2001-08-07,71.87857,70.91431,Training
2001-08-08,71.91428,70.57235,Training
2001-08-09,71.99715,70.42927,Training
2001-08-10,72.07429,70.22045,Training
2001-08-11,72.082855,69.82059,Training
2001-08-12,72.06857,69.49435,Training
2001-08-13,71.96143,68.9002,Training
2001-08-14,71.844284,69.29311,Training
2001-08-15,71.770004,69.99629,Training
2001-08-16,71.64,70.42762,Training
2001-08-17,71.48143,70.52993,Training
2001-08-18,71.35,70.88856,Training
2001-08-19,71.255714,71.098724,Training
2001-08-20,71.33429,71.13159,Training
2001-08-21,71.47858,71.065155,Training
2001-08-22,71.65714,71.14522,Training
2001-08-23,71.898575,71.26262,Training
2001-08-24,72.218575,71.65185,Training
2001-08-25,72.71286,72.19809,Training
2001-08-26,73.167145,72.83554,Training
2001-08-27,73.48143,73.1185,Training
2001-08-28,73.72714,73.18048,Training
2001-08-29,73.94857,73.50031,Training
2001-08-30,74.11714,73.78459,Training
2001-08-31,74.26857,74.17808,Training
2001-09-01,74.28429,74.14422,Training
2001-09-02,74.340004,74.44682,Training
2001-09-03,74.61286,74.70033,Training
2001-09-04,74.905716,74.90608,Training
2001-09-05,75.10429,75.11219,Training
2001-09-06,75.34857,75.08454,Training
2001-09-07,75.60571,75.17282,Training
2001-09-08,75.88143,75.38367,Training
2001-09-09,76.097145,75.668335,Training
2001-09-10,76.174286,75.698395,Training
2001-09-11,76.26,75.65432,Training
2001-09-12,76.57,75.95002,Training
2001-09-13,76.84572,76.11599,Training
2001-09-14,77.01143,76.41348,Training
2001-09-15,77.39,77.793884,Training
2001-09-16,77.825714,79.04506,Training
2001-09-17,78.28,79.938065,Training
2001-09-18,78.774284,80.88848,Training
2001-09-19,79.16,81.619255,Training
2001-09-20,79.60429,82.246216,Training
2001-09-21,80.02857,83.060104,Training
2001-09-22,80.155716,83.4023,Training
2001-09-23,80.118576,83.585304,Training
2001-09-24,80.11143,83.51697,Training
2001-09-25,79.99857,83.75661,Training
2001-09-26,79.62857,83.115746,Training
2001-09-27,79.03429,81.57713,Training
2001-09-28,78.38143,80.210846,Training
2001-09-29,77.85715,79.47568,Training
2001-09-30,77.81572,80.63546,Training
2001-10-01,77.77143,80.48648,Training
2001-10-02,77.725716,80.083145,Training
2001-10-03,77.725716,80.12119,Training
2001-10-04,77.777145,80.07968,Training
2001-10-05,77.94572,80.1962,Training
2001-10-06,78.01572,79.986755,Training
2001-10-07,77.582855,79.27725,Training
2001-10-08,77.06715,78.45647,Training
2001-10-09,76.88857,78.05187,Training
2001-10-10,76.85429,77.99206,Training
2001-10-11,76.91572,77.84778,Training
2001-10-12,77.11714,78.33878,Training
2001-10-13,77.505714,78.92637,Training
2001-10-14,78.23428,79.89635,Training
2001-10-15,79.200005,81.64642,Training
2001-10-16,79.77286,82.79772,Training
2001-10-17,80.29429,82.57615,Training
2001-10-18,80.5,82.9212,Training
2001-10-19,80.81857,83.03023,Training
2001-10-20,81.03715,83.30235,Training
2001-10-21,81.122856,83.55223,Training
2001-10-22,80.987144,83.89051,Training
2001-10-23,81.10429,84.044815,Training
2001-10-24,81.40143,84.34878,Training
2001-10-25,81.93429,84.18115,Training
2001-10-26,82.12572,84.034294,Training
2001-10-27,82.13857,83.27873,Training
2001-10-28,82.15857,83.73573,Training
2001-10-29,82.40429,83.92667,Training
2001-10-30,82.44572,84.03613,Training
2001-10-31,82.48572,84.35866,Training
2001-11-01,82.54143,84.57425,Training
2001-11-02,82.69143,84.50863,Training
2001-11-03,82.987144,84.75479,Training
2001-11-04,83.25714,84.88173,Training
2001-11-05,83.26572,84.97931,Training
2001-11-06,83.39,84.895096,Training
2001-11-07,83.417145,84.7749,Training
2001-11-08,83.55143,84.812355,Training
2001-11-09,83.66428,84.85631,Training
2001-11-10,83.82715,85.016365,Training
2001-11-11,83.83858,84.50375,Training
2001-11-12,84.02857,84.527435,Training
2001-11-13,84.20143,83.98142,Training
2001-11-14,84.34286,83.84634,Training
2001-11-15,84.43,83.78051,Training
2001-11-16,84.630005,83.970345,Training
2001-11-17,84.83857,83.787895,Training
2001-11-18,85.20286,84.5264,Training
2001-11-19,85.38857,84.91138,Training
2001-11-20,85.54,84.93946,Training
2001-11-21,85.71,84.73598,Training
2001-11-22,85.91,84.6426,Training
2001-11-23,86.03143,84.7325,Training
2001-11-24,86.14,85.19055,Training
2001-11-25,86.204285,85.413895,Training
2001-11-26,86.270004,85.73416,Training
2001-11-27,86.35429,85.771,Training
2001-11-28,86.39,85.80499,Training
2001-11-29,86.40286,85.93528,Training
2001-11-30,86.43,85.831215,Training
2001-12-01,86.37286,86.27387,Training
2001-12-02,86.27286,86.12731,Training
2001-12-03,86.21143,86.01351,Training
2001-12-04,86.13857,85.88631,Training
2001-12-05,86.06143,85.7602,Training
2001-12-06,85.96286,86.00966,Training
2001-12-07,85.82429,86.118095,Training
2001-12-08,85.76429,86.10399,Training
2001-12-09,85.72,86.476456,Training
2001-12-10,85.68714,86.42981,Training
2001-12-11,85.61714,86.28453,Training
2001-12-12,85.58143,86.16542,Training
2001-12-13,85.62429,86.0408,Training
2001-12-14,85.627144,86.193436,Training
2001-12-15,85.49572,86.434044,Training
2001-12-16,85.39143,86.140205,Training
2001-12-17,85.380005,86.136665,Training
2001-12-18,85.35286,86.173004,Training
2001-12-19,85.25,86.133415,Training
2001-12-20,84.97429,85.7357,Training
2001-12-21,84.39286,84.52198,Training
2001-12-22,83.96715,83.93101,Training
2001-12-23,83.61143,83.94746,Training
2001-12-24,83.01143,83.38924,Training
2001-12-25,82.31857,83.215164,Training
2001-12-26,81.66,82.729515,Training
2001-12-27,81.13143,82.6787,Training
2001-12-28,80.85,82.14938,Training
2001-12-29,80.39571,81.3715,Training
2001-12-30,79.777145,80.90181,Training
2001-12-31,79.23,80.099884,Training
2002-01-01,78.85286,70.74739,Training
2002-01-02,78.53143,72.21683,Training
2002-01-03,78.20143,73.79038,Training
2002-01-04,78.03429,75.26307,Training
2002-01-05,77.994286,76.28873,Training
2002-01-06,78.03571,77.29106,Training
2002-01-07,78.17715,78.23427,Training
2002-01-08,78.32715,78.32533,Training
2002-01-09,78.43429,78.54457,Training
2002-01-10,78.39429,78.66235,Training
2002-01-11,78.46571,78.47678,Training
2002-01-12,78.435715,78.71113,Training
2002-01-13,78.365715,78.1814,Training
2002-01-14,78.07,78.31229,Training
2002-01-15,77.79429,78.47497,Training
2002-01-16,77.608574,78.79135,Training
2002-01-17,77.59857,78.99917,Training
2002-01-18,77.42286,79.22718,Training
2002-01-19,77.31572,79.58396,Training
2002-01-20,77.384285,79.88406,Training
2002-01-21,77.64714,79.88224,Training
2002-01-22,77.66857,79.75441,Training
2002-01-23,77.62429,79.91288,Training
2002-01-24,77.66857,79.95328,Training
2002-01-25,77.67571,79.88712,Training
2002-01-26,77.62429,79.84717,Training
2002-01-27,77.31286,79.67903,Training
2002-01-28,77.08572,79.19383,Training
2002-01-29,77.127144,78.61309,Training
2002-01-30,77.20572,78.00395,Training
2002-01-31,77.21715,77.815445,Training
2002-02-01,77.35286,77.15893,Training
2002-02-02,77.192856,77.27036,Training
2002-02-03,77.12143,77.00387,Training
2002-02-04,76.91,76.53345,Training
2002-02-05,76.44572,76.42005,Training
2002-02-06,76.0,76.098976,Training
2002-02-07,75.424286,75.76,Training
2002-02-08,74.80286,75.80855,Training
2002-02-09,74.51,75.95559,Training
2002-02-10,74.24286,75.34029,Training
2002-02-11,73.95143,75.37378,Training
2002-02-12,73.92143,75.451324,Training
2002-02-13,73.744286,75.52389,Training
2002-02-14,73.56857,75.33889,Training
2002-02-15,73.33714,74.91658,Training
2002-02-16,73.09143,74.50127,Training
2002-02-17,72.86286,74.329346,Training
2002-02-18,72.68,74.31536,Training
2002-02-19,72.59572,73.73343,Training
2002-02-20,72.575714,73.14079,Training
2002-02-21,72.54714,72.79556,Training
2002-02-22,72.55429,72.710236,Training
2002-02-23,72.56286,72.80569,Training
2002-02-24,72.58143,73.05423,Training
2002-02-25,72.69429,73.49132,Training
2002-02-26,72.66428,73.147354,Training
2002-02-27,72.622856,74.05367,Training
2002-02-28,72.53715,74.34352,Training
2002-03-01,72.46715,74.88922,Training
2002-03-02,72.50429,74.91433,Training
2002-03-03,72.73572,74.177155,Training
2002-03-04,72.564285,73.821304,Training
2002-03-05,72.28571,73.465836,Training
2002-03-06,72.038574,72.76072,Training
2002-03-07,71.80429,72.42273,Training
2002-03-08,71.64571,71.74379,Training
2002-03-09,71.46429,71.0347,Training
2002-03-10,70.98286,70.35693,Training
2002-03-11,70.67571,69.798,Training
2002-03-12,70.575714,69.46202,Training
2002-03-13,70.53571,69.63629,Training
2002-03-14,70.622856,69.6735,Training
2002-03-15,70.57,69.28975,Training
2002-03-16,70.44429,69.06896,Training
2002-03-17,70.43,69.691536,Training
2002-03-18,70.655716,70.18657,Training
2002-03-19,70.744286,70.23105,Training
2002-03-20,70.82,70.201,Training
2002-03-21,70.72858,70.03335,Training
2002-03-22,70.55429,70.36364,Training
2002-03-23,70.51714,69.99552,Training
2002-03-24,70.340004,69.569214,Training
2002-03-25,70.15714,69.59856,Training
2002-03-26,70.05857,70.25807,Training
2002-03-27,69.87429,70.82549,Training
2002-03-28,69.737144,70.96266,Training
2002-03-29,69.68,69.82148,Training
2002-03-30,69.457146,68.942245,Training
2002-03-31,69.26,68.8616,Training
2002-04-01,68.95857,68.5572,Training
2002-04-02,68.48428,68.026276,Training
2002-04-03,67.98143,67.74181,Training
2002-04-04,67.387146,67.7585,Training
2002-04-05,66.950005,67.48422,Training
2002-04-06,66.74,67.31782,Training
2002-04-07,66.72429,67.67061,Training
2002-04-08,66.81715,67.54916,Training
2002-04-09,66.94429,67.50183,Training
2002-04-10,66.96715,67.67177,Training
2002-04-11,67.23143,67.99039,Training
2002-04-12,67.42715,68.1419,Training
2002-04-13,67.46,67.880104,Training
2002-04-14,67.328575,67.74885,Training
2002-04-15,67.130005,67.645676,Training
2002-04-16,66.99286,67.788414,Training
2002-04-17,66.98286,67.49099,Training
2002-04-18,66.86714,67.079124,Training
2002-04-19,66.755714,66.54324,Training
2002-04-20,66.60715,65.772804,Training
2002-04-21,66.50714,66.07219,Training
2002-04-22,66.44572,66.46274,Training
2002-04-23,66.417145,67.126526,Training
2002-04-24,66.46,67.60398,Training
2002-04-25,66.56715,67.98609,Training
2002-04-26,66.64571,68.49927,Training
2002-04-27,66.79143,68.46756,Training
2002-04-28,66.957146,68.30849,Training
2002-04-29,67.03,68.287346,Training
2002-04-30,67.01143,67.53212,Training
2002-05-01,66.86566,66.61717,Training
2002-05-02,66.673546,65.90163,Training
2002-05-03,66.28283,64.832855,Training
2002-05-04,65.70197,63.423244,Training
2002-05-05,65.08369,61.697056,Training
2002-05-06,64.72511,61.357735,Training
2002-05-07,64.25083,61.21821,Training
2002-05-08,63.863403,62.20637,Training
2002-05-09,63.723545,62.178814,Training
2002-05-10,63.602318,62.81324,Training
2002-05-11,63.50783,62.809166,Training
2002-05-12,63.47333,62.924305,Training
2002-05-13,63.292015,63.889946,Training
2002-05-14,63.319218,63.748287,Training
2002-05-15,62.604843,62.562145,Training
2002-05-16,61.482174,61.713013,Training
2002-05-17,60.359543,61.28804,Training
2002-05-18,59.3134,59.70224,Training
2002-05-19,59.128815,60.083256,Training
2002-05-20,58.786274,58.85614,Training
2002-05-21,58.4505,58.46223,Training
2002-05-22,58.886642,58.517113,Training
2002-05-23,59.594147,59.330135,Training
2002-05-24,60.431572,60.140312,Training
2002-05-25,61.34306,60.34893,Training
2002-05-26,61.469,60.86443,Training
2002-05-27,61.644287,61.069275,Training
2002-05-28,61.772858,60.94001,Training
2002-05-29,61.86,60.69429,Training
2002-05-30,61.847145,60.15614,Training
2002-05-31,61.82143,59.90476,Training
2002-06-01,61.627144,59.2353,Training
2002-06-02,61.40143,59.134914,Training
2002-06-03,61.504288,59.4184,Training
2002-06-04,61.968575,60.004322,Training
2002-06-05,62.405716,61.080025,Training
2002-06-06,62.70143,62.03331,Training
2002-06-07,63.12143,63.325798,Training
2002-06-08,63.93,62.89424,Training
2002-06-09,64.43,62.083424,Training
2002-06-10,64.36143,61.25128,Training
2002-06-11,63.977146,61.357483,Training
2002-06-12,63.600002,61.18683,Training
2002-06-13,63.395714,60.752445,Training
2002-06-14,63.280003,61.10882,Training
2002-06-15,62.940002,61.165672,Training
2002-06-16,62.75857,61.378395,Training
2002-06-17,62.76143,61.460358,Training
2002-06-18,62.63143,61.49545,Training
2002-06-19,62.460003,61.613358,Training
2002-06-20,62.21,61.63128,Training
2002-06-21,61.745716,61.495068,Training
2002-06-22,61.208572,61.497757,Training
2002-06-23,60.77429,61.321903,Training
2002-06-24,60.478573,61.65224,Training
2002-06-25,60.35286,61.53926,Training
2002-06-26,60.49286,61.77688,Training
2002-06-27,60.677147,61.828896,Training
2002-06-28,60.707146,61.169403,Training
2002-06-29,60.96,61.01206,Training
2002-06-30,61.384285,60.98487,Training
2002-07-01,61.827145,60.876476,Training
2002-07-02,62.135715,60.80358,Training
2002-07-03,62.365715,61.366066,Training
2002-07-04,62.842857,62.095436,Training
2002-07-05,63.684288,62.978653,Training
2002-07-06,64.47429,63.799816,Training
2002-07-07,65.16,64.55034,Training
2002-07-08,65.86429,65.38347,Training
2002-07-09,66.65857,66.06109,Training
2002-07-10,67.29429,66.40777,Training
2002-07-11,67.79286,67.40999,Training
2002-07-12,68.16286,68.05209,Training
2002-07-13,68.43429,68.38061,Training
2002-07-14,68.61429,68.99106,Training
2002-07-15,68.770004,69.3196,Training
2002-07-16,68.90286,69.43584,Training
2002-07-17,69.17857,69.67433,Training
2002-07-18,69.41143,70.03324,Training
2002-07-19,69.61714,70.41906,Training
2002-07-20,69.847145,70.84681,Training
2002-07-21,70.17286,71.20422,Training
2002-07-22,70.49,71.527,Training
2002-07-23,70.75714,71.55334,Training
2002-07-24,70.87857,72.01259,Training
2002-07-25,71.19857,72.49481,Training
2002-07-26,71.56715,73.34471,Training
2002-07-27,71.97286,74.10605,Training
2002-07-28,72.277145,74.50028,Training
2002-07-29,72.62857,74.49916,Training
2002-07-30,73.08714,74.31659,Training
2002-07-31,73.67715,74.31447,Training
2002-08-01,74.108574,74.34168,Training
2002-08-02,74.59143,74.560974,Training
2002-08-03,74.98428,74.66801,Training
2002-08-04,75.31286,74.814644,Training
2002-08-05,75.615715,74.96339,Training
2002-08-06,75.82715,75.34822,Training
2002-08-07,76.21715,76.1154,Training
2002-08-08,76.737144,76.6019,Training
2002-08-09,77.25429,77.42143,Training
2002-08-10,77.91428,78.452545,Training
2002-08-11,78.72429,79.63275,Training
2002-08-12,79.59857,80.58712,Training
2002-08-13,80.53571,81.389534,Training
2002-08-14,81.28571,81.52246,Training
2002-08-15,81.85429,81.60933,Training
2002-08-16,82.32714,81.74544,Training
2002-08-17,82.74715,81.81337,Training
2002-08-18,83.13572,82.02175,Training
2002-08-19,83.46286,82.26735,Training
2002-08-20,83.80572,82.73442,Training
2002-08-21,84.14286,83.31277,Training
2002-08-22,84.46143,83.822914,Training
2002-08-23,84.75,84.31924,Training
2002-08-24,85.05286,84.68508,Training
2002-08-25,85.28,84.98587,Training
2002-08-26,85.44,85.30345,Training
2002-08-27,85.538574,85.58125,Training
2002-08-28,85.608574,85.37303,Training
2002-08-29,85.63572,85.918274,Training
2002-08-30,85.597145,86.124466,Training
2002-08-31,85.50286,85.91146,Training
2002-09-01,85.51143,85.78581,Training
2002-09-02,85.36714,86.05245,Training
2002-09-03,85.24715,85.79234,Training
2002-09-04,85.10429,85.36832,Training
2002-09-05,84.99286,85.53603,Training
2002-09-06,84.97858,85.47521,Training
2002-09-07,85.005714,85.49398,Training
2002-09-08,84.98143,85.648766,Training
2002-09-09,85.19143,85.92613,Training
2002-09-10,85.46143,85.87101,Training
2002-09-11,85.78429,85.9385,Training
2002-09-12,86.07429,86.66083,Training
2002-09-13,86.42143,86.741905,Training
2002-09-14,86.69714,86.55446,Training
2002-09-15,86.96286,86.51241,Training
2002-09-16,87.155716,86.60202,Training
2002-09-17,87.30286,86.6565,Training
2002-09-18,87.43143,86.60572,Training
2002-09-19,87.611435,86.6845,Training
2002-09-20,87.740005,86.517525,Training
2002-09-21,87.90286,86.615654,Training
2002-09-22,88.045715,86.81386,Training
2002-09-23,88.22858,87.02156,Training
2002-09-24,88.41143,87.141136,Training
2002-09-25,88.56143,86.94029,Training
2002-09-26,88.788574,86.89328,Training
2002-09-27,88.954285,86.7952,Training
2002-09-28,88.87,86.98975,Training
2002-09-29,88.70286,86.90343,Training
2002-09-30,88.48572,87.061874,Training
2002-10-01,88.185715,86.78801,Training
2002-10-02,87.80857,86.33943,Training
2002-10-03,87.32143,85.902054,Training
2002-10-04,86.97,85.54719,Training
2002-10-05,86.92572,85.47486,Training
2002-10-06,86.87143,85.51831,Training
2002-10-07,86.97143,85.57289,Training
2002-10-08,87.075714,85.48129,Training
2002-10-09,87.32715,85.55414,Training
2002-10-10,87.60286,85.66185,Training
2002-10-11,87.71429,85.69881,Training
2002-10-12,87.48,85.70823,Training
2002-10-13,87.08143,85.64272,Training
2002-10-14,85.88143,85.45474,Training
2002-10-15,84.501434,84.693245,Training
2002-10-16,82.91428,83.71469,Training
2002-10-17,80.92572,82.93338,Training
2002-10-18,78.65857,80.753525,Training
2002-10-19,76.508575,78.649185,Training
2002-10-20,74.41286,76.94102,Training
2002-10-21,72.90286,75.332886,Training
2002-10-22,71.59143,73.91848,Training
2002-10-23,70.34572,72.29566,Training
2002-10-24,69.44857,71.400826,Training
2002-10-25,68.93714,70.36875,Training
2002-10-26,68.59143,68.921295,Training
2002-10-27,68.39143,68.2842,Training
2002-10-28,68.22143,67.71707,Training
2002-10-29,68.12143,68.136696,Training
2002-10-30,68.14429,68.36822,Training
2002-10-31,68.23857,68.67896,Training
2002-11-01,68.29714,68.56969,Training
2002-11-02,68.26,68.45598,Training
2002-11-03,68.25714,68.43645,Training
2002-11-04,68.36286,68.60426,Training
2002-11-05,68.42715,68.78848,Training
2002-11-06,68.457146,69.37834,Training
2002-11-07,68.37857,69.655945,Training
2002-11-08,68.344284,69.48146,Training
2002-11-09,68.30286,69.22555,Training
2002-11-10,68.33143,68.924164,Training
2002-11-11,68.28715,69.09398,Training
2002-11-12,68.19572,69.07866,Training
2002-11-13,68.18143,68.80932,Training
2002-11-14,68.28143,68.37635,Training
2002-11-15,68.29858,67.95777,Training
2002-11-16,68.384285,68.40942,Training
2002-11-17,68.51714,69.03278,Training
2002-11-18,68.51857,68.84598,Training
2002-11-19,68.237144,67.2853,Training
2002-11-20,67.74571,65.269615,Training
2002-11-21,67.18143,63.573296,Training
2002-11-22,66.71143,63.117386,Training
2002-11-23,65.88572,62.30751,Training
2002-11-24,64.66286,60.828175,Training
2002-11-25,63.63286,60.390095,Training
2002-11-26,63.18143,60.78662,Training
2002-11-27,63.018574,60.351578,Training
2002-11-28,63.00857,60.823906,Training
2002-11-29,62.93143,61.673386,Training
2002-11-30,63.075714,63.230698,Training
2002-12-01,63.37186,62.600517,Training
2002-12-02,,63.173103,Training
2002-12-03,,64.333405,Training
2002-12-04,,65.25703,Training
2002-12-05,,67.32394,Training
2002-12-06,,68.88218,Training
2002-12-07,,69.891174,Training
2002-12-08,,70.22116,Training
2002-12-09,,70.49894,Training
2002-12-10,,71.16822,Training
2002-12-11,,71.44523,Training
2002-12-12,,71.91038,Training
2002-12-13,,71.59026,Training
2002-12-14,,71.03165,Training
2002-12-15,,71.34014,Training
2002-12-16,,70.89386,Training
2002-12-17,,70.553734,Training
2002-12-18,,70.2823,Training
2002-12-19,,69.43976,Training
2002-12-20,,68.4766,Training
2002-12-21,,68.27194,Training
2002-12-22,,67.08562,Training
2002-12-23,,65.708824,Training
2002-12-24,,64.46642,Training
2002-12-25,,64.57102,Training
2002-12-26,,63.89403,Training
2002-12-27,,62.92534,Training
2002-12-28,,61.495705,Training
2002-12-29,,61.39188,Training
